label,occorrenze,media_flusso_fisso_max_run_CORRETTO_Correzione_Additiva_dell_Apertura_DECORRELAZIONE_STELLE_GLOBALE
RA_286.78DEC22.58,17,642.156074920404
RA_286.85DEC20.43,23,616.0710718108054
RA_286.85DEC23.99,10,102.54430147841296
RA_286.86DEC23.92,11,144.05607948620977
RA_286.89DEC18.56,15,528.3253435824656
RA_286.91DEC21.25,16,78.86702181145108
RA_286.95DEC19.67,25,108.28438524875902
RA_286.97DEC19.86,24,467.262625167178
RA_287.00DEC20.44,22,150.2553939803978
RA_287.01DEC21.70,17,1638.2498753011434
RA_287.04DEC21.78,17,613.2799027860062
RA_287.09DEC20.21,22,99.63485061176654
RA_287.22DEC20.37,20,137.32864598031
RA_287.23DEC18.61,13,181.9702906006776
RA_287.23DEC19.23,24,130.62332280677083
RA_287.33DEC22.99,10,293.3209096416555
RA_287.39DEC20.26,19,93.40526316193636
RA_287.59DEC20.50,16,138.34241440942765
RA_287.60DEC20.19,17,136.57213105543778
RA_287.68DEC19.81,17,97.44607619333696
RA_287.69DEC21.19,13,321.803517075039
RA_287.70DEC19.74,17,254.88078747188345
RA_287.70DEC21.27,12,188.89769997515532
RA_287.76DEC19.02,19,109.03755464962414
RA_287.84DEC21.26,11,307.1166068437696
RA_287.92DEC19.43,16,86.35314659244828
RA_288.10DEC20.51,11,109.29068523568203
RA_288.12DEC19.21,15,116.80185962037964
RA_288.26DEC19.14,14,153.28556420108154
RA_288.57DEC19.06,11,427.0810261855468
RA_295.35DEC10.20,10,300.2801396279153
RA_295.46DEC9.84,11,168.11896696306968
RA_295.50DEC9.62,12,266.6009906069697
RA_295.53DEC9.99,12,471.9390604392394
RA_295.55DEC10.15,11,127.19453305027186
RA_295.58DEC9.65,13,125.93876410744588
RA_295.65DEC10.14,14,163.70627439600847
RA_295.67DEC9.74,14,213.90786715283016
RA_295.73DEC9.76,14,187.28154665185795
RA_295.77DEC9.49,15,694.8847957990222
RA_295.81DEC9.26,13,101.56014446525856
RA_295.88DEC9.71,16,246.72042099935285
RA_295.90DEC9.36,16,155.9723248043947
RA_295.99DEC9.59,17,118.45126682683888
RA_296.05DEC9.43,17,152.1055534691803
RA_296.09DEC9.09,19,475.38606142970025
RA_296.12DEC9.42,16,93.32929586785592
RA_296.14DEC9.12,19,127.11194613324692
RA_296.15DEC9.91,16,98.06362916371194
RA_296.20DEC10.21,16,106.74310926283404
RA_296.22DEC9.56,16,96.88772818560568
RA_296.27DEC9.27,21,196.01578274334284
RA_296.30DEC10.21,16,102.5985566978436
RA_296.34DEC10.14,22,141.07275324930308
RA_296.35DEC9.58,22,124.60849680351838
RA_296.37DEC10.23,13,230.74239381022588
RA_296.62DEC9.98,22,99.1625450982243
RA_296.64DEC9.74,25,287.6838279423862
RA_296.76DEC9.58,19,95.93432559251096
RA_296.83DEC9.66,28,611.5480274973697
RA_296.84DEC9.63,28,290.5491543361319
RA_296.86DEC9.56,28,234.76909757838771
RA_296.87DEC9.87,28,115.10590902052706
RA_296.88DEC10.12,28,177.05178472856838
RA_296.89DEC9.50,28,134.5094745129549
RA_296.91DEC9.92,26,123.83561040226977
RA_297.05DEC9.31,30,169.31861959133772
RA_297.07DEC9.84,28,112.69330709419478
RA_297.09DEC9.54,28,121.24216842355538
RA_297.18DEC9.62,29,126.62151001613152
RA_297.31DEC9.91,30,147.89868240116095
RA_297.33DEC9.57,34,158.18020104852084
RA_297.36DEC9.89,25,91.51241923442736
RA_297.38DEC10.07,20,87.7115478453326
RA_297.39DEC10.19,25,114.72893342618428
RA_297.40DEC9.64,23,91.1421583260878
RA_297.45DEC9.78,30,138.3645813852495
RA_297.51DEC10.01,30,130.29299020134124
RA_297.71DEC10.15,24,110.62441775904016
RA_297.71DEC9.87,29,117.2603559877708
RA_297.74DEC9.64,26,92.51493113479977
RA_297.76DEC10.10,39,238.92058615676288
RA_297.83DEC9.95,30,115.85195709060324
RA_297.87DEC10.06,19,99.00011805421322
RA_297.90DEC9.57,26,94.4573476338479
RA_297.94DEC9.46,34,118.33648465888946
RA_297.94DEC9.55,41,649.451447865902
RA_298.19DEC10.19,32,118.14585932352708
RA_298.22DEC10.10,16,84.8455357338815
RA_298.25DEC9.81,37,108.39842804715758
RA_298.25DEC9.85,27,116.25051248398393
RA_298.30DEC9.94,44,139.60730092580272
RA_298.37DEC10.10,33,102.15567307056384
RA_298.55DEC10.15,44,117.29948895068468
RA_298.64DEC10.09,33,95.17469616986315
RA_298.68DEC10.14,47,160.66757845902077
RA_302.17DEC6.59,23,111.57226570842168
RA_302.23DEC10.18,18,112.63348136755164
RA_302.23DEC6.69,22,293.3716504999883
RA_302.30DEC10.14,21,128.97965271254606
RA_302.35DEC10.01,16,123.7699834475124
RA_302.42DEC9.40,13,91.32218871399762
RA_302.53DEC8.44,19,1675.906075665796
RA_302.53DEC9.71,19,206.16965139861065
RA_302.54DEC9.30,19,160.54902832517485
RA_302.56DEC8.98,17,140.69643032411494
RA_302.57DEC9.26,18,381.4270947242632
RA_302.58DEC10.20,16,152.08569507692948
RA_302.65DEC9.39,17,222.2904327388005
RA_302.69DEC10.16,17,189.57617646877628
RA_302.72DEC10.02,16,244.9615792172104
RA_302.84DEC8.72,15,1571.9533362749348
RA_302.86DEC7.63,14,110.4928688221902
RA_302.88DEC8.60,14,200.47030548912787
RA_302.89DEC8.58,12,121.07348080127952
RA_302.93DEC7.40,14,345.7304030695888
RA_302.98DEC9.63,12,122.11301667549795
RA_302.99DEC9.54,13,192.696562079826
RA_303.01DEC7.65,10,107.92302739108945
RA_303.01DEC7.69,13,1589.9910326991485
RA_303.11DEC8.67,12,176.81157038957633
RA_303.13DEC9.95,12,394.73506260412336
RA_303.15DEC7.35,11,297.5988644666289
RA_303.17DEC8.49,11,135.48547277931127
RA_303.22DEC9.98,10,221.12028222920472
RA_303.25DEC7.35,10,174.364697254036
RA_303.28DEC8.34,10,132.9592876262711
RA_303.28DEC9.14,10,404.6654705033879
RA_311.34DEC7.04,23,177.47437692714695
RA_311.37DEC9.83,16,68.46932183723655
RA_311.42DEC7.15,22,114.19194811036046
RA_311.49DEC7.38,22,603.1783801204157
RA_311.53DEC9.21,21,100.44389618731118
RA_311.56DEC8.37,20,66.10513339775784
RA_311.57DEC7.01,21,81.81434648805137
RA_311.61DEC10.16,14,71.23299186945317
RA_311.65DEC9.87,20,157.24822559239567
RA_311.68DEC7.44,19,123.09395742831325
RA_311.71DEC7.55,19,173.8648007652134
RA_311.71DEC8.57,19,133.46271780110362
RA_311.71DEC9.68,19,165.8210621798599
RA_311.76DEC8.12,19,178.39359237977857
RA_311.82DEC8.30,18,73.84765953497234
RA_311.85DEC8.01,17,77.57441938353702
RA_311.87DEC6.81,17,228.4900116966396
RA_311.88DEC9.87,17,349.31117573461626
RA_311.91DEC6.98,17,417.5620302758589
RA_311.92DEC9.42,17,98.16366678782516
RA_312.09DEC7.59,14,562.6537769953685
RA_312.13DEC8.26,14,73.25018367001987
RA_312.15DEC9.47,14,368.51358526513553
RA_312.18DEC9.97,10,74.14626492364044
RA_312.21DEC9.49,13,158.89221650734513
RA_312.28DEC9.38,12,113.71635405374371
RA_312.35DEC7.61,11,75.36869407280193
RA_312.38DEC8.52,11,76.91266668562787
RA_312.39DEC8.70,11,264.08742303147824
RA_312.41DEC7.59,11,124.67514572714626
RA_312.45DEC7.86,10,982.2933783818628
RA_321.33DEC-9.89,13,94.86629306709597
RA_321.61DEC-10.92,10,276.9907047449457
RA_33.67DEC89.27,18,1478.1236180134897
RA_35.82DEC46.14,11,800.4751394473179
RA_36.12DEC46.36,13,117.69819972656266
RA_36.14DEC89.33,20,937.259419193183
RA_36.15DEC49.83,10,325.1963733022852
RA_36.21DEC49.76,16,190.2553871106948
RA_36.24DEC47.06,15,352.81226621661324
RA_36.29DEC46.50,14,165.24934481759473
RA_36.33DEC49.06,15,302.0547746285595
RA_36.42DEC47.71,13,142.10710318208857
RA_36.45DEC46.78,13,147.81600456109774
RA_36.46DEC46.86,11,117.11016360637785
RA_36.53DEC49.23,13,309.1225996069747
RA_36.57DEC46.55,12,265.5714669232218
RA_36.58DEC47.06,11,117.2229518096634
RA_36.62DEC47.04,12,147.42880073249862
RA_36.63DEC49.70,13,218.7504110551567
RA_36.64DEC49.03,12,218.06680337212683
RA_36.65DEC46.30,11,226.15241617904175
RA_36.70DEC49.25,12,144.40556341184922
RA_36.74DEC48.21,11,143.28168128940845
RA_36.75DEC46.82,10,138.17558048520817
RA_36.76DEC49.07,12,132.52925113784622
RA_36.77DEC49.05,11,154.76606218108847
RA_36.79DEC46.32,10,214.25508495940957
RA_36.80DEC49.77,12,130.00717015369938
RA_36.81DEC48.15,11,129.9796314867936
RA_36.86DEC48.09,10,144.86360568380013
RA_36.88DEC49.73,11,181.0306611868976
RA_36.90DEC48.23,10,734.203456719649
RA_36.91DEC48.20,10,568.7346477125908
RA_39.88DEC10.04,34,148.94572429504993
RA_39.93DEC6.89,36,160.01043766564194
RA_40.01DEC7.77,35,242.89811381284002
RA_40.02DEC10.13,34,145.9266773178525
RA_40.05DEC7.88,35,169.2449476033957
RA_40.13DEC10.11,35,154.2712496620628
RA_40.16DEC9.51,34,193.14681873371435
RA_40.19DEC9.66,34,150.1338588385508
RA_40.23DEC8.24,34,542.1279779362043
RA_40.29DEC7.52,33,248.2079501916923
RA_40.31DEC9.77,33,153.75122858546865
RA_40.35DEC8.53,33,1522.4296502667078
RA_40.44DEC6.93,25,137.22794395295534
RA_40.44DEC7.69,32,362.79026289952736
RA_40.52DEC6.88,31,413.7575097138436
RA_40.53DEC8.21,20,130.31134187860133
RA_40.54DEC7.78,13,130.69696231269037
RA_40.61DEC6.98,31,184.55194794935417
RA_40.61DEC8.21,31,222.76899771025967
RA_40.65DEC7.29,30,402.1582086730718
RA_40.65DEC8.75,29,150.82368536199652
RA_40.65DEC9.13,30,186.3258425223113
RA_40.65DEC9.81,30,197.7194777392442
RA_40.84DEC9.55,25,139.02469247437918
RA_40.93DEC8.03,28,211.4639951743668
RA_40.93DEC9.63,27,138.99484179546064
RA_41.04DEC7.39,27,545.7913513268768
RA_41.08DEC8.51,27,175.47476520494467
RA_41.09DEC8.43,18,136.3373999342612
RA_41.11DEC9.23,27,428.62532459950114
RA_41.21DEC6.66,18,140.6607349767674
RA_41.22DEC7.22,26,263.4860728091714
RA_41.24DEC10.12,26,9440.815809123582
RA_41.30DEC7.47,25,206.22649565482476
RA_41.34DEC7.75,25,290.63924375974506
RA_41.35DEC8.99,25,184.96463155525657
RA_41.39DEC8.26,23,146.77089102113015
RA_41.41DEC6.56,24,516.7732871182162
RA_41.48DEC7.24,24,442.43398462526255
RA_41.57DEC6.49,18,143.65605827963563
RA_41.60DEC9.40,23,259.19242735059794
RA_41.69DEC8.80,22,217.170522277657
RA_41.70DEC8.24,22,261.1638993246974
RA_41.75DEC8.75,22,253.01188498122812
RA_41.77DEC7.27,22,190.68107479187637
RA_41.85DEC9.31,21,1067.037676833064
RA_41.87DEC7.63,21,218.24687624394565
RA_41.89DEC6.69,20,147.38192475534052
RA_41.93DEC10.09,16,155.87605384351707
RA_41.97DEC8.93,20,277.73391903500806
RA_42.00DEC8.90,20,332.0658870371788
RA_42.02DEC7.93,20,177.58587259573213
RA_42.03DEC6.84,19,228.93740659421067
RA_42.04DEC8.90,19,171.10458858544294
RA_42.06DEC7.31,19,219.1275522193263
RA_42.11DEC7.54,19,441.09830808990006
RA_42.12DEC7.33,19,513.8297143080702
RA_42.12DEC9.20,19,198.67972055616127
RA_42.13DEC8.56,19,276.91318518288745
RA_42.14DEC8.92,19,448.0436981710568
RA_42.21DEC6.57,18,504.06059357210466
RA_42.22DEC8.60,18,200.07706042318665
RA_42.29DEC9.42,17,172.08594126522854
RA_42.31DEC7.05,17,261.0075528982354
RA_42.32DEC9.50,17,187.65492585470437
RA_42.47DEC8.94,16,425.75738194787095
RA_42.56DEC6.68,15,259.536602423341
RA_42.56DEC9.16,15,226.87271815382573
RA_42.62DEC8.71,15,302.1559584380273
RA_42.73DEC6.51,14,327.85368024472666
RA_42.73DEC9.57,14,184.5185895024951
RA_42.80DEC8.29,13,496.30998326297635
RA_42.83DEC9.40,13,247.91947018954852
RA_42.90DEC7.55,13,525.4268090724908
RA_42.91DEC7.48,13,290.2855842801444
RA_43.02DEC8.45,12,178.275573427845
RA_43.02DEC9.89,12,204.14077982890925
RA_43.16DEC7.68,10,170.98454251543382
RA_43.21DEC8.61,10,432.9410318147655
RA_43.22DEC9.16,10,209.39848552417976
RA_43.29DEC7.71,10,257.8299762687929
RA_75.52DEC21.32,12,468.8531072268436
RA_75.70DEC22.98,18,145.25761386961315
RA_75.70DEC23.21,12,142.86398685086465
RA_75.77DEC21.59,50,7684.455922212286
RA_75.80DEC21.17,25,132.09155799540588
RA_75.82DEC20.93,20,461.6452287905825
RA_75.82DEC22.75,51,194.61195119070646
RA_75.91DEC23.65,11,253.0216251099949
RA_75.99DEC22.53,76,320.6893000477584
RA_76.06DEC23.65,17,125.49441548048262
RA_76.09DEC21.28,62,2986.839811778254
RA_76.09DEC21.64,76,685.6868806615123
RA_76.09DEC23.53,24,1063.318881615564
RA_76.14DEC23.65,22,776.967104100871
RA_76.20DEC23.92,14,859.9423894883937
RA_76.21DEC22.17,70,117.6610549710571
RA_76.23DEC23.57,34,287.4707297522527
RA_76.24DEC21.37,69,137.1138619696836
RA_76.29DEC23.49,55,155.97360178206213
RA_76.30DEC23.80,25,1268.4268690933418
RA_76.31DEC21.97,78,133.49003348813156
RA_76.32DEC20.87,50,139.35364133379045
RA_76.35DEC22.73,54,112.61230855858936
RA_76.41DEC23.06,70,1934.9834150824504
RA_76.41DEC23.51,55,141.2293400078425
RA_76.42DEC20.95,54,127.99663644667196
RA_76.45DEC21.55,74,123.4575717613989
RA_76.45DEC22.92,75,161.36209770639928
RA_76.46DEC22.31,98,217.51934916953226
RA_76.46DEC22.86,82,318.2209241579911
RA_76.48DEC20.73,48,230.88667735965
RA_76.49DEC22.48,89,153.1938100583138
RA_76.49DEC24.27,13,217.3751626945341
RA_76.58DEC23.50,56,144.44063683952837
RA_76.62DEC22.18,102,132.60625276818797
RA_76.67DEC22.51,125,1310.209649968489
RA_76.68DEC20.71,54,146.59553215994987
RA_76.72DEC21.80,122,125.0702363525087
RA_76.72DEC22.57,73,116.83335727720392
RA_76.73DEC22.74,64,112.80025007591443
RA_76.73DEC24.39,17,323.2177174066143
RA_76.74DEC23.11,91,174.62303119144792
RA_76.74DEC24.04,40,184.96242006409167
RA_76.77DEC23.57,61,180.52089342544542
RA_76.77DEC24.00,15,116.58342389767216
RA_76.79DEC22.39,149,430.68769511103136
RA_76.82DEC20.64,65,205.57824746212245
RA_76.83DEC22.85,80,127.04526786451675
RA_76.84DEC22.71,128,184.34491945545412
RA_76.85DEC23.04,111,195.05480447085577
RA_76.88DEC22.03,126,112.05321495298318
RA_76.91DEC23.28,100,259.0090651316106
RA_76.92DEC21.07,144,129.0354101751667
RA_76.94DEC24.10,97,158.7055178591479
RA_76.95DEC20.42,62,4988.634132599046
RA_76.95DEC21.69,218,266.41418829232515
RA_76.95DEC21.80,178,112.55205455128285
RA_76.95DEC23.68,57,119.86503049685477
RA_76.96DEC22.06,171,122.38330082696176
RA_76.98DEC20.14,30,122.85299325185464
RA_76.98DEC21.70,249,3224.4305678762516
RA_77.03DEC24.27,33,4734.700076874783
RA_77.06DEC21.81,239,392.0423572846038
RA_77.07DEC22.24,189,215.99603457346234
RA_77.08DEC23.22,165,404.12498461935206
RA_77.08DEC23.27,160,310.5834900034242
RA_77.10DEC22.04,226,529.3854289258067
RA_77.10DEC23.87,38,111.54711704776712
RA_77.13DEC22.00,110,105.889136832307
RA_77.17DEC22.24,112,103.93306822633086
RA_77.19DEC20.75,199,126.58612991230667
RA_77.19DEC21.50,246,458.4024320481059
RA_77.21DEC19.86,30,2169.6929661612844
RA_77.26DEC20.51,168,418.2270696363031
RA_77.26DEC22.89,198,200.05935210139265
RA_77.27DEC21.86,223,209.40829699357934
RA_77.27DEC23.68,382,268.43211424992865
RA_77.30DEC20.46,162,583.1528265682335
RA_77.31DEC24.47,25,132.7925987660957
RA_77.32DEC20.25,80,121.86329211046169
RA_77.36DEC22.12,224,230.99566745962028
RA_77.37DEC21.70,208,128.14907731783921
RA_77.37DEC22.50,69,111.10982995882168
RA_77.40DEC20.59,223,193.3991666432495
RA_77.42DEC21.08,222,120.49962578266344
RA_77.42DEC21.84,239,282.8319243746331
RA_77.42DEC23.30,432,243.23302943915502
RA_77.44DEC23.02,470,880.5618958392965
RA_77.45DEC21.92,210,128.98709760672907
RA_77.46DEC20.98,158,100.30589449969177
RA_77.47DEC21.82,242,251.93444722295996
RA_77.47DEC21.99,260,780.6609627910584
RA_77.47DEC23.03,443,179.66886127183093
RA_77.50DEC20.94,239,176.23923214767234
RA_77.54DEC22.49,465,206.15709727999575
RA_77.55DEC22.14,268,977.7744875746313
RA_77.58DEC21.98,261,409.62582657392215
RA_77.61DEC24.82,11,161.61172909531297
RA_77.63DEC23.23,374,95.44435541837566
RA_77.63DEC24.17,324,116.3260300377141
RA_77.64DEC22.46,518,130.6273640782836
RA_77.68DEC21.21,222,112.72746167802194
RA_77.68DEC21.55,231,118.51035708674333
RA_77.68DEC23.06,452,143.42130389557073
RA_77.70DEC19.68,43,108.87407142992187
RA_77.70DEC20.57,260,705.8717593401213
RA_77.72DEC21.35,256,169.5020658683784
RA_77.72DEC24.40,27,330.8345366125454
RA_77.74DEC21.79,305,476.92147272030905
RA_77.75DEC23.21,455,212.49706466904527
RA_77.79DEC23.11,456,140.51940135446625
RA_77.80DEC23.06,498,693.0048221012578
RA_77.82DEC22.12,595,615.7134970048817
RA_77.83DEC21.72,508,209.81139325398425
RA_77.83DEC22.36,573,563.1812957103936
RA_77.83DEC24.41,28,642.5265827149094
RA_77.85DEC24.28,301,113.5691937996666
RA_77.89DEC22.60,22,94.70354451747606
RA_77.93DEC21.52,584,133.84776977687648
RA_77.97DEC21.78,603,142.50201405577718
RA_77.98DEC19.93,156,419.0689953018252
RA_78.00DEC22.21,587,131.72509079881578
RA_78.01DEC19.95,153,199.43472944031043
RA_78.05DEC24.28,327,568.8933725732122
RA_78.06DEC20.13,173,153.98906790974786
RA_78.06DEC20.56,121,88.81457898978101
RA_78.06DEC20.57,71,115.71863217457496
RA_78.11DEC19.96,145,121.59635210551416
RA_78.12DEC22.15,98,85.90933839129848
RA_78.18DEC21.83,614,182.88963942276848
RA_78.18DEC23.89,143,87.61575385276494
RA_78.20DEC21.20,590,107.22484411855422
RA_78.20DEC23.47,209,117.69487361947468
RA_78.22DEC19.72,116,124.75943754487633
RA_78.22DEC21.80,207,82.98822745667833
RA_78.22DEC21.97,75,117.16785669690913
RA_78.23DEC21.97,389,81.03778198699383
RA_78.26DEC24.40,316,639.2326850302009
RA_78.30DEC21.18,578,99.25605071710164
RA_78.38DEC20.64,324,85.10624024522266
RA_78.39DEC24.01,144,96.10083289468963
RA_78.39DEC24.02,211,88.61391930910301
RA_78.44DEC24.54,103,89.36865884900033
RA_78.52DEC21.22,638,1260.6703501824275
RA_78.53DEC22.93,772,157.01040946840615
RA_78.54DEC21.93,175,89.61360123315875
RA_78.54DEC22.71,782,261.17527514606076
RA_78.55DEC20.16,486,91.84958375014088
RA_78.57DEC19.26,45,186.32944605207462
RA_78.57DEC19.88,355,161.88107453350776
RA_78.58DEC22.66,811,501.37021111713153
RA_78.59DEC20.28,205,91.65321905923072
RA_78.59DEC22.68,349,86.61300391700208
RA_78.63DEC20.05,490,131.864649961693
RA_78.64DEC21.91,609,181.4412238034949
RA_78.67DEC23.13,771,168.90887298156866
RA_78.69DEC21.17,530,96.66306425850217
RA_78.69DEC22.24,664,143.84184379166894
RA_78.71DEC20.88,613,161.27229881221575
RA_78.73DEC23.94,572,139.62211802668105
RA_78.78DEC23.79,621,150.67551618536632
RA_78.79DEC20.64,310,86.30204743655642
RA_78.79DEC21.48,626,265.9772148056685
RA_78.80DEC20.06,525,739.340472701828
RA_78.81DEC23.83,633,328.4427296641438
RA_78.83DEC24.52,314,169.33361537198954
RA_78.85DEC24.41,286,87.3048932611314
RA_78.87DEC19.43,368,112.12630549718975
RA_78.87DEC22.29,832,2617.320722210585
RA_78.87DEC24.18,520,112.62424233944357
RA_78.90DEC21.71,700,474.3206545080076
RA_78.93DEC19.73,436,344.8986660285055
RA_78.96DEC19.95,506,538.1520171226562
RA_78.97DEC23.18,777,174.1534995354392
RA_78.97DEC24.84,18,147.0052167311236
RA_78.98DEC21.82,659,94.87548348819543
RA_78.99DEC20.13,563,936.9195519773325
RA_79.03DEC21.19,578,100.09584563065422
RA_79.07DEC19.29,368,152.79560062918165
RA_79.15DEC21.23,397,88.20206720022446
RA_79.16DEC21.23,163,79.17470392094569
RA_79.17DEC24.12,525,237.56198460188176
RA_79.18DEC22.75,300,89.07590579351846
RA_79.19DEC18.91,197,89.57827210683168
RA_79.20DEC19.30,369,229.19906220165177
RA_79.21DEC20.12,551,818.5342523113849
RA_79.24DEC25.12,18,186.29062880053377
RA_79.30DEC23.09,577,96.94470435943708
RA_79.32DEC21.79,798,127.83164493294935
RA_79.33DEC22.78,803,173.0641306512927
RA_79.37DEC22.58,716,91.70248436032391
RA_79.38DEC20.13,552,1762.6331595451989
RA_79.38DEC22.83,825,302.16057294529975
RA_79.38DEC24.01,683,1547.1885740245598
RA_79.40DEC20.51,702,100.75528483491986
RA_79.40DEC21.68,807,171.33736400994255
RA_79.41DEC20.42,689,349.61742918635497
RA_79.41DEC20.54,804,289.20210277101063
RA_79.46DEC19.98,501,338.60549341259895
RA_79.49DEC20.24,660,140.9002610639285
RA_79.49DEC25.07,15,112.46561498188538
RA_79.50DEC23.84,365,93.88367763382323
RA_79.50DEC23.85,196,92.47880615028714
RA_79.52DEC22.83,636,92.78154603636379
RA_79.53DEC23.01,690,94.91215322325598
RA_79.55DEC19.32,381,128.03657817075833
RA_79.56DEC21.83,206,83.10347998811388
RA_79.57DEC21.84,319,81.48539308462182
RA_79.57DEC21.98,783,109.5105202116766
RA_79.59DEC20.52,816,222.8133359772609
RA_79.59DEC21.28,804,133.42764867310225
RA_79.59DEC24.66,314,172.8797242458663
RA_79.61DEC24.21,573,110.52260666299576
RA_79.62DEC18.91,23,173.69330154761138
RA_79.63DEC21.79,832,1208.3774636545002
RA_79.66DEC21.50,17,73.03047638105129
RA_79.73DEC23.08,729,92.01030161517207
RA_79.76DEC19.06,244,187.55729373608037
RA_79.76DEC20.43,821,357.4480220703177
RA_79.76DEC24.76,314,376.23435209259196
RA_79.77DEC19.69,594,269.71496912305275
RA_79.79DEC21.71,813,200.39871144659804
RA_79.80DEC22.94,725,91.36239229672883
RA_79.81DEC20.13,764,2965.5277642003352
RA_79.81DEC20.27,693,90.01074294206542
RA_79.82DEC22.10,832,6387.461686474982
RA_79.83DEC21.75,795,109.12714681568985
RA_79.86DEC20.22,785,259.5323938776403
RA_79.87DEC24.65,447,235.79550531812873
RA_79.88DEC20.87,342,76.09392831593749
RA_79.88DEC21.01,804,157.34943704187057
RA_79.89DEC23.42,749,127.4181349994675
RA_79.89DEC23.43,101,160.7494750704612
RA_79.90DEC21.59,812,207.78155569151568
RA_79.91DEC19.76,622,112.9085612772965
RA_79.92DEC19.54,269,81.16484729600825
RA_79.92DEC20.64,625,89.59445425822433
RA_80.00DEC24.42,557,141.0803833710189
RA_80.02DEC21.15,820,237.57986281129652
RA_80.02DEC24.14,231,81.88303060194421
RA_80.03DEC24.14,114,74.73188959254132
RA_80.04DEC24.50,472,92.75059066856186
RA_80.05DEC25.02,300,193.42497912288283
RA_80.06DEC20.18,152,75.418436756445
RA_80.08DEC19.58,587,1696.4637708559458
RA_80.08DEC25.17,10,404.1519115489796
RA_80.09DEC23.16,786,101.58341216393939
RA_80.11DEC19.86,399,80.57117033330657
RA_80.13DEC23.30,793,113.7492654594884
RA_80.15DEC20.96,820,305.7517350113869
RA_80.15DEC21.08,792,104.84199667518189
RA_80.15DEC21.55,753,116.5284411117058
RA_80.15DEC24.11,675,284.2073053736035
RA_80.16DEC20.83,840,811.4604778072629
RA_80.17DEC19.96,642,135.2467791025588
RA_80.18DEC22.83,782,107.34402825997576
RA_80.18DEC23.74,739,115.9325827517315
RA_80.21DEC20.68,723,88.03598522267855
RA_80.23DEC24.04,629,426.1316276239334
RA_80.24DEC19.81,610,2753.6218015797604
RA_80.27DEC19.03,228,157.6638719671005
RA_80.37DEC19.30,250,95.66413510680769
RA_80.42DEC18.91,157,686.0132017707949
RA_80.45DEC23.28,775,110.77428572705395
RA_80.46DEC20.93,829,196.89999557808994
RA_80.49DEC22.96,828,383.2058661594302
RA_80.50DEC22.17,383,83.15872726498935
RA_80.54DEC20.13,684,204.12134198327445
RA_80.54DEC20.94,814,128.35935177372102
RA_80.56DEC19.83,588,343.1297989184945
RA_80.56DEC21.22,839,387.2270646605313
RA_80.60DEC20.06,628,156.72654495352063
RA_80.63DEC22.17,823,245.76848705847456
RA_80.65DEC18.86,11,130.57676882015667
RA_80.66DEC20.92,821,151.18952719835085
RA_80.66DEC22.81,147,74.36598276999999
RA_80.67DEC20.44,319,79.7873844066916
RA_80.69DEC19.01,153,770.6736192224259
RA_80.69DEC19.25,222,116.82162181682939
RA_80.70DEC25.10,192,101.40030601612061
RA_80.72DEC20.13,636,101.73603825638313
RA_80.73DEC20.85,807,117.49252228565796
RA_80.74DEC21.42,43,56.42104538932165
RA_80.85DEC20.57,811,197.39764375884596
RA_80.89DEC20.68,801,124.53326266794427
RA_80.90DEC23.55,743,98.76845776502378
RA_80.94DEC20.58,826,348.24801157614473
RA_80.98DEC20.40,747,397.97665952083196
RA_80.99DEC19.98,144,77.43908704104872
RA_80.99DEC20.00,610,417.90952734949263
RA_81.00DEC19.98,284,89.87489000407115
RA_81.01DEC24.96,216,627.7358942376549
RA_81.02DEC19.34,194,216.14202835475845
RA_81.04DEC23.11,496,102.22727101873842
RA_81.05DEC21.01,547,185.4107218005524
RA_81.05DEC22.14,545,183.4420581681255
RA_81.06DEC20.14,650,521.2740037170496
RA_81.08DEC22.31,560,340.8443249361016
RA_81.17DEC21.51,539,148.83080396412987
RA_81.18DEC20.88,545,211.8872624002367
RA_81.19DEC20.42,65,157.11909621670117
RA_81.19DEC20.43,425,151.41596289450632
RA_81.20DEC19.17,138,131.55754296664227
RA_81.20DEC23.59,500,153.91864516993994
RA_81.20DEC24.11,481,334.91084839017475
RA_81.21DEC22.97,530,191.1556279707151
RA_81.22DEC22.10,554,351.6387967585359
RA_81.24DEC19.19,127,118.59949506510864
RA_81.24DEC21.75,466,86.01998135348565
RA_81.29DEC20.58,478,1723.52862179592
RA_81.29DEC22.66,267,75.36718963413729
RA_81.33DEC22.11,482,89.42912196850115
RA_81.36DEC21.86,473,92.51342632001686
RA_81.37DEC21.18,280,72.79055162970413
RA_81.37DEC21.78,535,132.71662328810544
RA_81.38DEC20.42,333,86.29239608492851
RA_81.38DEC21.92,526,129.15263704605206
RA_81.39DEC19.34,194,178.7882026542503
RA_81.42DEC22.19,429,103.89465616317001
RA_81.43DEC22.19,62,122.27754417647786
RA_81.44DEC-35.58,44,258.0766124233804
RA_81.46DEC21.13,554,320.8932452154576
RA_81.48DEC21.79,560,409.20276899497827
RA_81.49DEC23.76,81,80.8752972231005
RA_81.51DEC21.23,431,83.39720079810206
RA_81.52DEC22.82,508,196.7673760938288
RA_81.53DEC-35.50,44,167.96398316484436
RA_81.53DEC19.46,190,99.98386152146352
RA_81.53DEC22.70,420,100.35713282026391
RA_81.57DEC24.09,133,275.4239815926012
RA_81.59DEC19.97,302,118.75343641123425
RA_81.62DEC19.80,285,92.25588170601702
