Tempo_trascorso_minuti,Flusso_netto
50.62138333333337,3.4393770593360005
50.9574166666667,7.197273086867814
51.29516666666678,11.585248200622408
51.62956666666673,3.94257989435475
51.969016666666775,2.1961576778259593
52.310033333333465,5.905049727932912
52.657250000000104,5.355069495597703
52.984966666666736,5.14328253151715
53.32265000000007,5.613238529538742
53.6586833333334,3.323457571472699
53.99976666666667,2.0
54.33418333333339,6.9906223907117075
54.67190000000009,8.956946088500228
55.01625000000013,8.941706228348263
55.344000000000136,7.5996565979157324
55.67831666666674,9.004638718879693
56.025333333333464,1.0
56.35966666666667,9.043288576059158
56.697483333333324,2.1034484120962245
57.03358333333341,5.447459179116674
57.367900000000006,4.659042137479659
57.703933333333346,5.716203744106437
58.041850000000125,2.488645090500045
58.376116666666746,5.683483820524748
58.714,4.409514832165557
59.05165000000011,3.391894807143931
59.38751666666674,1.6468781873083744
59.721816666666726,0.0
60.06096666666673,1.0
60.395199999999974,2.0
60.732783333333344,0.07447487519779449
61.07023333333338,1.0
61.40616666666675,1.0
62.58000000000006,2.3299191642126575
64.34273333333336,1.0
66.7771166666667,2.0
67.1130666666667,5.456007540598179
67.44738333333345,1.8783046777672867
67.78666666666679,0.0
68.76675,2.555940050906418
69.10585000000003,0.0
70.58206666666679,3.0
70.91290000000009,3.025784891663043
71.25053333333344,10.200258018096665
71.59155000000013,2.3325739365690183
71.92610000000002,4.1613609293171505
72.26556666666667,2.2270455379799987
72.60145000000007,6.119723263352444
72.94241666666677,3.908677743656492
73.27680000000012,2.0131094729536088
73.61780000000003,0.0
73.95370000000003,1.1744316187117267
74.29285000000004,2.833542828381659
74.62858333333332,3.0
75.1780666666667,1.0
75.97113333333343,8.0
76.30715000000001,3.0
76.64318333333334,11.743541105258108
76.98090000000005,5.171850384555406
77.31861666666674,10.874373174240958
77.65630000000007,2.4396723677442615
83.70400000000001,9.620749018285032
84.0418666666668,20.791468382342458
84.37663333333339,4.7683756788633636
84.71426666666673,8.039223316647806
85.05203333333341,2.530430318202331
85.38970000000013,5.021126436877681
85.7257166666667,6.589350629468685
86.06203333333332,14.166629523387293
86.39801666666668,7.706232796345013
86.73253333333335,9.643527070114882
87.07025000000004,8.116309751163863
87.40798333333336,0.20250331628597346
87.74713333333337,1.0
88.08805000000008,2.8665675734814284
88.42398333333347,0.7992735488370961
88.75978333333335,4.0
89.09556666666677,0.6267579864108008
89.43481666666673,2.1408966305378287
89.77066666666676,0.0
90.10651666666678,3.0
90.4456666666668,1.345723527782721
90.78166666666675,0.6400039312177174
91.11753333333338,1.9156974495101635
91.45666666666678,1.0
91.79250000000003,1.0
92.12848333333339,1.0275820898314239
92.4644,2.0
92.80025000000002,4.0
93.13600000000008,0.0
93.47680000000008,0.0
93.81263333333334,1.7187963267379351
94.14845000000014,1.947078501123337
94.4875333333334,0.0
94.8267,0.6161066557908679
95.16248333333344,1.0
95.50495000000004,1.0
95.83410000000013,2.0
96.1698833333334,0.08047552296598327
96.50909999999999,1.0
96.8515,0.0
97.18731666666665,1.0
97.5352500000001,0.4968789518994652
97.86105000000008,1.1000819975028724
98.20008333333335,0.0
98.53581666666682,0.0
98.87005000000005,3.5425448409348625
99.20580000000012,6.476115479516225
99.54503333333348,0.0
99.88858333333334,1.0
100.21768333333347,8.98404786391984
100.5523666666667,6.361033052166658
100.8885,1.95482383646811
101.22958333333342,1.0
101.56731666666673,3.5561195877421543
101.90315000000014,3.897241684648982
102.24078333333333,6.9564152633806575
102.57658333333337,0.0
102.91408333333338,1.3930469536764585
103.24668333333341,1.0
103.58580000000003,0.0
103.92491666666666,0.0
124.16941666666672,1.0
124.50530000000012,0.0
124.84108333333339,0.0
125.17706666666675,1.9984758658774384
125.51450000000001,0.9975607263341679
125.85358333333343,1.9424031786268423
126.19460000000011,0.016869861222284656
126.53036666666678,0.0
126.86615000000005,0.0
127.2113000000001,0.0
127.54050000000001,3.0
127.87958333333343,2.6875258250947445
128.2255000000001,2.0
128.55114999999998,1.0
128.88696666666678,1.0
129.22283333333343,1.0
129.55890000000014,1.0
129.89806666666675,1.0
130.2371333333334,1.228635884090692
130.57631666666677,0.11412634907738221
130.9121333333334,0.0
131.25131666666678,0.0
131.58711666666667,0.0
131.92623333333347,1.0
132.2620500000001,0.0
132.59785000000016,0.0
132.94026666666676,0.0
133.2760666666668,0.6897412999378412
133.6118500000001,0.0031401274704057256
133.95940000000013,3.567234835556083
134.28841666666673,1.0
134.62608333333347,1.0
134.9652000000001,0.0
135.30431666666672,3.0
135.63855000000012,0.8279473654872127
135.98535,3.382368760438238
136.31446666666673,0.0
136.65355,2.0
137.00266666666667,1.0
137.33180000000002,0.0
137.66753333333347,0.286990430122781
138.0066666666667,0.0
138.3425166666667,0.768925102845291
138.67823333333342,4.142521331418395
139.01750000000015,4.34792382034715
139.3565833333334,0.0
139.69230000000007,0.6245694462281475
140.02813333333333,0.0
140.36718333333337,0.5899720219466976
140.70291666666668,0.7200743384955528
141.04208333333344,1.8549686643617602
141.3811666666667,3.0
141.71700000000013,0.7074239093270669
142.0560833333334,1.2598652361833507
142.39205000000013,0.31077272970664727
142.72796666666673,0.0
143.06043333333344,0.0
143.3962666666667,1.0
143.73541666666668,1.6732649770255286
144.07441666666674,1.0
144.41021666666677,4.99838725983242
144.74605000000003,3.281368714517278
145.08515000000006,3.0
145.42426666666668,1.13135183081106
145.7634000000001,1.0
146.10251666666673,2.3162400123687314
146.43826666666678,2.9999986044124523
146.77405000000005,0.0
147.1131666666667,2.0
147.44563333333338,1.0
147.78150000000016,0.0
148.1206333333334,0.48712511006053916
148.45976666666678,0.327274582316798
148.79551666666669,2.9822563299098785
149.13126666666676,1.0
149.4670666666668,1.0064632390305082
149.8028666666667,1.6915933289281324
150.14200000000008,3.0
150.47775000000013,3.0
150.81350000000003,1.7941899696061674
151.1492666666667,0.0
151.4886333333334,2.0
151.8277333333334,1.0
152.16690000000003,2.9955254361316483
152.50268333333347,1.0
152.84188333333344,1.0
153.1779166666668,1.3843911518041996
153.51370000000006,0.1395942669189595
153.8495000000001,1.0
154.18526666666676,1.0
154.52110000000002,1.0428979919468548
154.86018333333345,2.1703231409373362
155.19600000000008,0.0
155.53176666666675,2.0
155.87088333333338,2.775546646546302
156.21000000000004,1.5025605950429863
156.54578333333345,2.0
156.8848666666667,0.0
157.22073333333333,0.0
157.5599000000001,2.574316825982901
157.8923666666668,2.0
158.23146666666682,1.0
158.5672666666667,2.470447463719448
158.9031000000001,1.0
159.23891666666677,0.005587096828645852
159.57806666666676,4.015725529926149
159.91890000000015,0.35247542993266795
160.2598166666667,1.0
160.59425000000002,1.9935932977786512
160.93030000000013,2.329729204302501
161.26783333333336,4.840318324927292
161.60543333333334,0.714826392198891
161.93968333333333,7.874711335262429
162.28246666666675,13.740370487767336
162.62025000000003,1.7026361411066455
162.95608333333345,3.8883754741666294
1455.7021833333333,3.9165918375868003
1456.0460166666664,4.3081869361725555
1456.374,6.64091221625823
1456.7083833333336,3.7470149537786237
1457.0460833333334,6.644312782022887
1457.3855,5.488482389419565
1457.72315,8.0
1458.06085,7.013665356944162
1458.3968166666668,0.0
1458.7313833333335,3.9792237158381467
1459.06905,2.8824359115159526
1459.4054166666667,3.2296243425049243
1459.7445833333331,8.347007155784608
1460.0889666666667,4.60884212690069
1460.4289500000002,7.2447254532601
1460.7628166666668,6.0
1461.1037833333335,4.996172951634094
1461.4415333333334,3.1467898865479462
1461.7807833333334,8.694452189091402
1462.1201,4.857016014488549
1462.4577666666667,1.0
1462.7954499999998,6.893505490504166
1463.1314333333335,3.158244227199918
1463.4692,2.090502493625254
1463.8069500000001,1.8967059641992678
1464.1395833333333,3.631575048690391
1464.4755166666669,4.3512305778059535
1464.8131,2.002419862160629
1465.15085,1.1072760134137027
1465.4970333333333,5.774415361466789
1465.8280833333333,4.39682306218054
1466.1690333333331,5.7520017492975795
1466.51255,3.0
1466.8404166666667,0.021619600866378565
1467.1767666666667,2.7003422472566907
1467.517816666667,6.245244664679214
1470.1672166666667,17.433649967133523
1470.5085166666665,6.113137105422034
1470.8446000000001,17.31124921962955
1471.1825166666667,1.0
1471.5182333333335,4.0
1472.224666666667,0.49024866442899767
1472.5656000000001,0.0
1472.9014333333334,0.0
1473.2373166666669,10.797830476561368
1473.5749333333333,12.4936432393973
1473.9112666666667,23.208498944058604
1474.2586833333335,27.06643964032724
1475.2990333333335,19.077960206803166
1475.635766666667,15.803951290931076
1475.972183333333,15.387382803377873
1476.3179499999999,21.459033939557333
1476.6445,13.813330315879467
1477.6545333333333,25.605133320984443
1477.9891833333331,20.93426321057255
1479.8461333333335,7.93856529310796
1480.1891833333336,5.0
1480.7605333333333,0.37943274167688573
1481.099666666667,6.158321847085476
1481.4376333333335,4.998834900803818
1481.7720333333332,7.707319738250425
1482.109866666667,11.424364499588235
1482.4526166666667,5.029255278396323
1482.7903333333331,9.74669774183227
1483.1280833333335,8.781113033709168
1488.3267500000002,6.117248937392995
1502.9903333333334,0.9558649987984704
1505.4366,0.0
1506.89935,6.650792798384958
1509.9743999999998,6.429487260616407
1510.3172,3.4958141931384454
1511.9784833333335,3.077762535460835
1512.3129000000001,1.2334164757523987
1512.6505166666666,1.0295015717336797
1512.9865333333337,1.0058182842039947
1513.3226,1.0
1515.8062166666666,3.7233215878463524
1516.1421833333334,1.9930084219412294
1516.4847,1.7960851859791682
1516.82245,17.0
1517.15835,1.0801325613473824
1517.8964166666667,1.3288942854465056
1518.2413333333334,1.4688375510920233
1518.5705333333335,0.0
1523.7853166666669,0.18776046936374038
1524.518283333333,2.355093393919917
1525.9307333333334,9.45510406373419
1526.2667833333333,3.6482757928865492
1527.01,12.794435993218507
1528.16265,2.482000601872055
1528.5002500000003,8.0
1528.8363833333335,3.0
1529.1790666666668,2.247145196990526
1529.5167833333333,6.2778978166417705
1531.9612666666667,0.0
1532.3037833333333,2.44362674917321
1532.6413166666669,3.0881943816735173
1532.9872166666664,0.0
1533.8018500000003,6.190152936649636
1534.1396666666665,7.346907825442513
1534.4807000000003,2.0
1536.0854,2.393109185641971
1538.9592166666669,1.7712571594240785
1539.2952166666666,0.0
1539.6343666666667,0.0
1539.9701333333335,1.0
1540.3058833333334,0.0
1540.6450166666668,2.0
1540.98085,1.0
1541.3167666666668,0.0
1541.6527000000003,0.0
1541.9885,2.0
1542.3244833333335,0.0
1542.6668833333333,0.0
1542.9993166666666,0.0
1543.3368,0.0
1543.6725166666665,1.0
1544.0083833333333,0.0
1544.3474833333335,0.01081228467096074
1544.6865833333334,0.0
1545.0223500000002,1.9998638478105666
1545.3648166666667,1.0
1545.7006333333336,0.0
1546.0364333333332,0.0
1546.3722500000001,0.9999926366137124
1546.71135,1.0
1547.0471333333332,0.0
1548.3712666666665,0.07108890062688834
1548.7070500000002,0.0
1549.0462166666669,0.0
1549.3853,1.0
1549.72445,2.0
1550.0602,2.967344404836913
1552.3475333333333,0.0
1552.6867333333334,1.7298345014807006
1554.2009333333335,3.999756088235911
1554.5368666666666,0.0
1554.8726666666666,1.0
1556.595716666667,1.0
1556.9398333333334,4.022970929001389
1557.2759166666667,15.827695840116563
1557.6106000000002,19.397882271246342
1557.9485166666668,0.18369200137721015
1558.291083333333,1.5117032779924835
1558.6219333333333,1.0
1558.9627833333332,2.843981290010981
1559.30235,1.105890516859683
1559.6345333333336,2.801247054438441
1559.9721166666668,7.987369099921761
1560.3099,8.762491973941252
1560.6563666666666,15.106913255099528
1560.9810333333335,10.999995937040389
1561.3188,3.0
1561.654716666667,1.5633394486311616
1561.99225,2.180600055096245
1562.3281666666664,0.0
1562.6675666666667,1.2811533651095597
1563.0084333333334,0.0
1564.51755,0.0
1564.86665,0.4469286828568582
1565.201266666667,6.0
1565.5372333333335,2.0237994205408008
1565.8730999999998,5.0
1566.2122499999998,2.0
1566.5464666666667,2.5007975546797945
1566.8857833333334,2.0
1567.2286,4.858750976196617
1567.5647166666668,1.0
1567.9005333333332,0.0
1568.2365333333335,4.084985096352809
1568.5723000000003,0.06148621826915128
1568.9148166666666,21.577326252778462
1569.2609833333333,13.481293104493663
1569.5839333333333,0.028539057413249594
1571.5437833333333,2.7586760134883255
1571.8780333333334,5.225642009865544
1572.2123833333333,0.0
1572.5499666666665,2.0
1572.885966666667,5.0
1573.2235833333332,4.27146128866562
1573.56295,4.2015058924229445
1574.5318166666666,0.21402076034851059
1574.8678166666668,5.7664588177177105
1575.2038000000002,2.0
1575.542916666667,9.524400920186755
1575.8839333333333,7.3663566283006325
1576.2233333333336,5.022402519494789
1576.5610666666666,2.9587859229743856
1576.8953833333335,1.862368904531447
1579.0814333333335,8.420255900723468
1579.421,11.28715273426129
1579.75205,6.43239307397382
1580.0899,3.572955241260999
1580.4260000000002,11.108020206450615
1580.7621000000001,0.8682927604737128
1581.1012333333333,5.817067645762205
1581.4388833333333,0.0
1581.7871,0.8350459151996825
1582.1146,1.0432316354674935
1582.4503333333334,0.0
1582.7911833333335,1.0
1583.1302666666668,0.0
1583.4678166666667,3.1209926462329545
1583.8072000000002,3.0
1584.14985,4.6885650210881895
1584.4841333333334,5.0
1584.8235,5.892789286884367
1585.1578000000002,4.180610026661501
1585.4992166666666,3.5236755826565003
1585.8385,0.9240702096734166
1586.1763666666666,0.9920830976176193
1586.5139666666669,2.0
1586.8515666666665,2.798640150695492
1587.1877,6.7990412418347
1587.5320666666667,2.0001172080618574
1587.8697000000002,4.0
1588.2057333333335,0.0
1588.5433500000001,2.0
1588.8792,5.0
1589.2168166666668,3.0467505672335142
1589.5561833333336,1.0
1589.8937666666668,5.842033881488019
1590.2313666666666,3.0
1590.5689,3.0
1590.9133000000002,3.1276086690936715
1591.2425500000002,6.0
1591.5802,2.774642812981845
1591.9178333333334,1.9929221928728318
1592.2554166666669,2.4935330602902233
1592.5913833333336,3.0993299271800474
1592.9289833333332,4.021789340228589
1593.2672666666667,1.1602751165061753
1593.6032166666669,3.4019345254185858
1593.9476333333334,2.0
1594.2838000000002,5.992313486386523
1594.6216666666667,3.0196918421406362
1594.9595333333334,4.195080430721358
1595.2973166666668,2.381737219645438
1595.6334333333332,1.0
1595.9727333333335,3.7414512481878845
1596.3136666666667,4.565620903961132
1596.6480833333333,6.0
1596.9890666666665,6.775626034625882
1597.3249666666668,5.236986973186635e-05
1597.6608,2.7041186275016424
1597.9999333333333,0.0
1598.3390333333334,0.0
1598.6748166666666,0.0
1599.0139499999998,0.0
1599.3481666666669,1.0
1599.6839666666667,0.0
1600.0264,2.0
1600.3656333333333,1.0
1600.701383333333,0.0
1601.047316666667,0.0
1601.3748333333335,0.8871308137743117
1601.7106,2.0143443437403814
1602.0497166666669,1.0
1602.3821833333334,0.0
1602.7213000000002,1.0
1603.0570833333334,1.0
1603.3947833333334,2.0
1603.7292,2.0
1604.0683666666669,2.047983888880691
1604.40445,0.0
1607.055933333333,1.0
1607.3984500000001,0.0
1607.73445,4.708020348183125
1608.0704500000002,5.211810971122425
1608.4065500000002,7.057528548026086
1608.7444666666668,6.272193342193404
1609.08245,11.005131671701982
1609.4319166666667,3.0
1609.7580000000003,1.0538755241071596
1610.0958166666665,3.0
1610.4318666666668,5.0
1610.76965,1.0
1611.1056500000002,0.21631308703712687
1611.4418,4.749643243448876
1611.7778833333336,6.259105874581886
1612.1143,7.476865579857801
1612.4504000000002,2.065481083167653
1612.7898833333336,5.061924087018886
1613.1243,2.483568246530205
1613.4655,2.786175725952474
1613.8016166666669,7.552437729706937
1614.147766666667,7.000337057489836
1614.4755000000002,4.796539891201098
1614.8149166666665,5.343491986801674
1615.1511166666667,3.568033474816251
1615.4922000000001,6.081522468655595
1615.8283166666665,4.306533797305175
1616.1759166666666,1.7571818020661523
1616.5004666666666,15.930873842581294
1616.84175,8.666882046464334
1617.1778666666667,9.189408156351766
1620.4529,5.0707916538944335
1620.7922500000002,3.53045060457737
1621.1284666666666,3.670611142348646
1621.4650333333334,6.0
1621.8086333333335,11.370918322159739
1622.1397166666666,14.352519191696096
1622.4808166666667,12.360206209654361
1622.8153666666667,12.7647779182846
1623.1533000000004,9.531488016070956
1623.4894166666668,5.661189943545259
1623.8254666666667,8.871199993739195
1624.1649166666666,7.250719293283115
1624.4977999999999,2.011610564386312
1624.8355166666668,8.640796704087851
1625.1768166666666,1.3632249979624285
1625.5059,1.803782326967111
1625.8436333333334,1.0
1626.1812,3.7125371361979846
1626.5154166666666,2.0
1626.852916666667,0.28289826260599443
1627.1871,0.907072610482553
1627.522916666667,4.0
1627.8603999999998,2.1141345538393717
1628.1998333333336,1.0
1628.54405,1.0
1628.8732333333337,0.10231737369557424
1629.2090666666668,1.0
1629.5551333333335,0.8951669855045584
1629.8843,3.8739750712024494
1630.2235666666668,0.32254749323956144
1630.56275,7.62587931585723
1630.8970166666668,2.946106255919482
1631.23625,1.7762985022012594
1631.5738,0.5306757701214091
1631.9080000000004,2.0
1632.2472166666666,0.0
1632.5880666666667,1.0
1661.1624833333333,9.182356961764258
1661.5001,5.427306695161625
1661.8360500000001,4.201738491058785
1662.1723499999998,1.0
1662.5102166666666,1.4914431720731178
1662.8496166666669,3.0
1663.1872833333334,1.5317974487835957
1663.5248333333334,5.052300501810784
1663.8591166666668,3.777679005224843
1664.1968166666666,1.158431955599101
1664.5344833333334,0.936377795591056
1664.8704833333336,7.154071194128277
1665.2047166666669,0.0
1665.5425333333333,5.691508377854268
1665.8766833333332,3.0
1666.21435,4.604313518010721
1666.5518666666667,7.609428100864426
1666.8927833333335,9.156583300065684
1667.2240166666666,3.0000784411755537
1667.5616499999999,3.3951035003041174
1667.8960000000002,1.0
1668.2338166666668,3.9618538169338624
1668.57125,2.0
1668.9090666666666,0.17588767382790557
1669.24325,4.4914451221041904
1670.7090833333334,0.0
1671.0482,5.549461201451104
1671.3893666666665,1.0786556857626497
1672.5556833333333,10.386543559697643
1674.5909500000002,5.1620017966647564
1674.9305333333334,11.460954830487722
1675.2699,5.702525449992947
1675.6044,5.607114896009433
1675.9421000000002,1.9503523066028692
1676.2817166666669,8.238565348757678
1676.6194833333334,6.286349295804179
1676.9605000000001,3.1245237116472477
1677.2949166666665,1.5848575589472629
1677.6326666666669,2.0
1677.970516666667,5.565839444376027
1678.3084166666665,4.0
1678.6461666666667,10.0
1678.9855333333335,6.364760851147638
2882.2677,1.6710887470565183
2882.6051833333336,2.0
2882.9409833333334,0.0
2883.27685,0.0
2883.6128,7.457348012775644
2883.9520666666667,1.0
2884.2914333333333,5.2668642422530425
2884.63075,4.572262429726076
2884.96655,3.035197593339815
2885.3023833333336,3.9803502011758445
2885.6382,0.0
2885.9773000000005,8.055226967747837
2886.318566666667,2.0
2886.6564,4.167181024990917
2886.990766666667,1.0097403397986568
2887.3268,2.747460182873083
2887.662816666667,7.227875388187492
2888.0005000000006,3.42923350141442
2888.3382,4.183180772906886
2888.672616666667,3.9980458468922757
2889.0103999999997,4.816189166044816
2889.3531666666663,5.2455170585906865
2889.6825000000003,7.581602278446817
2890.0202333333336,1.0105975211780347
2890.35965,0.67085381428145
2890.698766666667,1.4482995776549228
2891.034616666667,5.056692191962678
2891.3806,6.50584709770463
2891.7115000000003,2.0
2892.0506333333333,8.100599815126388
2892.3867500000006,10.991966642406416
2892.7228999999998,7.920164547366295
2893.063966666667,6.142448058924762
2893.3999166666663,5.758598653401402
2893.735866666667,3.7195699018279353
2894.0737,0.0
2894.4129666666668,3.5838207872924
2894.748966666667,3.427501093435108
2895.0866,5.0
2895.422566666667,3.0
2895.7601333333337,4.541337666843382
2896.0995166666667,2.8084951359529238
2896.4354333333335,0.8606264001640025
2896.7713,0.5227593058355996
2897.1138,1.5098297309834372
2897.44965,3.0126858176648543
2897.7854833333336,1.0
2898.1246166666665,1.0260191727643535
2898.460433333333,1.3380761032139787
2898.799683333333,3.0
2899.1388666666667,0.0
2899.4747166666666,2.5494431556270176
2899.8105666666665,0.3287688241171561
2900.149716666667,0.004688042819494998
2900.4889166666662,0.8067349497976026
2900.828066666667,13.450444451931707
2901.1661499999996,0.87637930696554
2901.505316666667,7.648331117943562
2901.8431333333333,4.0
2902.1858666666667,0.0
2902.5217333333335,1.1318661833382322
2902.8576500000004,2.452936337068008
2903.1936166666665,3.0
2903.5345333333335,2.0
2903.87045,15.63316045750487
2904.2117333333335,2.8733149165311835
2904.546316666667,1.9918490764055305
2904.885566666667,0.0
2905.2216,2.0689320224027363
2905.560916666667,1.0
2905.8967666666663,1.7782829828026903
2906.2358833333333,0.0
2906.5750500000004,0.0
2906.9108833333335,1.6400816519899981
2907.246783333333,3.2105317575650543
2907.5859833333334,1.0
2907.923466666667,0.0
2908.270166666667,0.012881544784856041
2908.599333333333,2.0
2908.937,1.0
2909.2728833333335,1.0
2909.6086999999998,1.0202847487123219
2909.947933333334,1.7133802048247782
2910.2871,0.9734962798672191
2910.6231000000002,3.2812686344834967
2910.9606999999996,2.922242090420318
2911.29665,1.5400961573979293
2911.634266666667,1.0
2911.9735666666666,1.0
2912.3128166666665,1.0
2912.6486666666665,1.5864760020158122
2912.9878999999996,1.0
2913.7025333333336,1.0
2914.0383166666666,8.1859270547729
2914.377916666667,9.45752745035934
2914.715716666666,12.516441238891048
2915.0519166666663,10.781339387965762
2915.38815,10.839290288317956
2915.7277666666664,5.293460526739979
2916.063916666667,5.99776300154778
2916.405133333333,6.031368238697794
2921.9402,0.0
2922.0558,0.0
2922.274633333333,0.0
2922.39355,0.0
2924.59375,12.461835268755792
2924.9348833333333,2.0
2925.2757333333334,0.0
2925.6151,0.0
2925.960866666667,0.0
2926.2899166666666,1.2328643037569122
2928.4737333333333,4.0
2928.8080499999996,3.9999338684668375
2929.1462333333334,0.0
2929.4870333333333,1.0
2929.8161833333334,1.9996416233292185
2930.15425,1.180560346715551
2930.4976666666666,0.0
2930.8302,1.0
2931.163783333334,8.537454157964463
2931.5116500000004,3.7026532728670647
2931.8392166666663,3.0
2932.176866666667,3.0612493242087346
2932.5144833333334,2.0
2932.8538500000004,4.9597755531752785
2933.1919,4.774085238598353
2933.5296000000003,0.0
2933.8655500000004,4.947249418256597
2934.201466666667,7.031777550171759
2934.53785,9.017781009408754
2934.8774,9.723726765325148
2935.217666666667,3.124874651934292
2935.5567833333334,0.0
2936.9729333333335,0.9875343800882241
2937.3070000000002,1.0
2940.3068333333335,3.4012994987666807
2940.650633333333,0.9849291484384857
2942.2815499999997,5.054866474062246
2942.622566666667,6.435207387324131
2942.9568833333333,6.83296228339483
2943.292766666667,6.884418618679165
2943.62705,4.993442461995401
2944.9181500000004,2.155272135635157
2946.2422,2.287991184830796
2946.5833000000002,9.998278854813876
2946.929216666667,9.751649536642708
2947.256916666667,3.57470298885434
2947.5946333333336,8.731118032999344
2947.93195,3.0419971854422077
2949.3029166666665,2.0
2949.6387666666665,2.0
2949.9765999999995,2.036995446822683
2950.3124000000003,3.5837641663347135
2950.648366666667,1.509501252769009
2950.985916666667,7.060129934004764
2951.323433333333,1.0
2951.665116666667,2.9957559824971067
2952.001483333333,12.750848302761767
2952.335733333334,2.8505871334506496
2952.68445,3.1756076266230138
2953.0143499999995,1.8831976442932898
2953.355333333333,1.4839644384897996
2953.6863333333336,3.4412876994973214
2954.02395,2.1617402718808396
2954.3616333333334,1.1474593958514925
2954.6992833333334,4.700753936692868
2955.0335166666664,2.3257940336767033
2955.3732,2.5586542341955676
2955.7142000000003,3.5014568268649375
2956.6975333333335,3.0
2957.0334000000003,7.409046077840975
2957.374566666667,8.504643220436629
2957.7073,0.0
2958.0465000000004,0.0
2958.3856,0.0
2960.5934666666667,0.942824808606742
2960.929333333333,3.6230270102274797
2961.2685166666665,2.0
2961.604316666667,2.0
2961.9401,1.0
2962.279266666667,0.05222896985887377
