# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:33:19.715
# DATE-END: 2025-01-20T21:33:20.774
# TSTART: 1737408799715.08
# TSTOP: 1737408800715.09
# DATE: 2025-01-20T21:33:22
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1716830804529
# DEC: 22.0153647385547
# EQUINOX: 2000.0
# CRVAL1: 84.1716830804529
# CRVAL2: 22.0153647385547
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000791729103297181
# CD1_2: 0.00164589915873586
# CD2_1: -0.00164539307412988
# CD2_2: -0.000791854815108059
# A_ORDER: 2
# A_0_2: -2.06020766813642e-08
# A_1_1: 1.83615851873554e-07
# A_2_0: -1.96465422940888e-07
# B_ORDER: 2
# B_0_2: -2.28115419287703e-07
# B_1_1: -1.4941777320174e-07
# B_2_0: 4.68895376004418e-07
# AP_ORDER: 2
# AP_0_0: 2.18399794995605e-06
# AP_0_1: -1.2467400032649e-07
# AP_0_2: 2.06016390205976e-08
# AP_1_0: 2.45414485102334e-07
# AP_1_1: -1.83612541546495e-07
# AP_2_0: 1.96460958907043e-07
# BP_ORDER: 2
# BP_0_0: -3.4609406529403e-06
# BP_0_1: 7.94845409571903e-08
# BP_0_2: 2.28113430311755e-07
# BP_1_0: -3.58138552185436e-07
# BP_1_1: 1.49416966998564e-07
# BP_2_0: -4.6888746947936e-07
# PERCORSO_FILE: /home/astro/ASTRI/Lorenzo/pmc_photometry/run_vecchie/20250120_run1/20250120_213319.fits
# PERCORSO_FILE: /home/astro/ASTRI/Lorenzo/pmc_photometry/run_vecchie/20250120_run1/20250120_213319.fits
#
# PARAMETRI SEGMENTAZIONE:
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
#
label,xcentroid,ycentroid,area,max_value,saturazione,kron_flux,kron_fluxerr,kron_manuale_seg,kron_manuale_aper,raggio_kron_aper,somma_apertura_ultimo_pixel,RA_centroid,DEC_centroid,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag
1,2973.982457087295,12.022477095433922,7.0,11.0,NO,102.95084724468592,,93.49719743275298,93.49719743275298,3.5,33.2410828256089,81.18646929723812,20.422324927889957,SI (Rank 1),II/389/ps1_dr2,1.3250081190029686e+17,81.18997934,20.42194635,12.4594
2,2871.2833530600974,24.18482684532986,87.0,98.0,NO,1679.1676272407549,,1620.3022026416902,1631.5378755866545,6.015063108897491,1637.1593883572662,81.29076729542423,20.583149057747285,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75
2,2871.2833530600974,24.18482684532986,87.0,98.0,NO,1679.1676272407549,,1620.3022026416902,1631.5378755866545,6.015063108897491,1637.1593883572662,81.29076729542423,20.583149057747285,SI (Rank 2),II/389/ps1_dr2,1.3270081292254182e+17,81.29235221,20.58447437,12.8086
2,2871.2833530600974,24.18482684532986,87.0,98.0,NO,1679.1676272407549,,1620.3022026416902,1631.5378755866545,6.015063108897491,1637.1593883572662,81.29076729542423,20.583149057747285,SI (Rank 3),II/389/ps1_dr2,1.3270081294269011e+17,81.29417628,20.58289277,13.1611
2,2871.2833530600974,24.18482684532986,87.0,98.0,NO,1679.1676272407549,,1620.3022026416902,1631.5378755866545,6.015063108897491,1637.1593883572662,81.29076729542423,20.583149057747285,SI (Rank 4),II/389/ps1_dr2,1.3270081292093142e+17,81.29195597,20.58408639,13.3859
3,886.8414582169372,32.35116054848146,9.0,14.0,NO,93.21115980429124,,93.58780698945668,93.58780698945668,3.5,64.74570336601182,82.9509367161525,23.859690248625828,SI (Rank 1),II/389/ps1_dr2,1.3663082953525213e+17,82.95354341,23.85974509,9.894
3,886.8414582169372,32.35116054848146,9.0,14.0,NO,93.21115980429124,,93.58780698945668,93.58780698945668,3.5,64.74570336601182,82.9509367161525,23.859690248625828,SI (Rank 2),II/389/ps1_dr2,1.3663082954005262e+17,82.95394637,23.86000225,10.1615
3,886.8414582169372,32.35116054848146,9.0,14.0,NO,93.21115980429124,,93.58780698945668,93.58780698945668,3.5,64.74570336601182,82.9509367161525,23.859690248625828,SI (Rank 4),II/389/ps1_dr2,1.3663082954090219e+17,82.95412421,23.85968677,13.1771
3,886.8414582169372,32.35116054848146,9.0,14.0,NO,93.21115980429124,,93.58780698945668,93.58780698945668,3.5,64.74570336601182,82.9509367161525,23.859690248625828,SI (Rank 3),II/389/ps1_dr2,1.3663082953443258e+17,82.9536376,23.85981607,10.4052
4,414.00105153169983,44.01209105420169,76.0,110.0,NO,1571.5912670758667,,1493.6132304112923,1505.6773352627354,5.357834457308731,1526.8166598272192,83.37722056267964,24.629882527785057,SI (Rank 5),II/389/ps1_dr2,1.375508337915335e+17,83.3792236,24.62755681,14.1807
