# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:58:43.759
# DATE-END: 2025-01-20T21:58:44.828
# TSTART: 1737410323758.55
# TSTOP: 1737410324758.55
# DATE: 2025-01-20T21:58:46
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1710227178297
# DEC: 22.0167264271701
# EQUINOX: 2000.0
# CRVAL1: 84.1710227178297
# CRVAL2: 22.0167264271701
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00105240289382108
# CD1_2: 0.00149238080659845
# CD2_1: -0.0014923545996968
# CD2_2: -0.00105256691040644
# A_ORDER: 2
# A_0_2: 5.20929223462192e-08
# A_1_1: 1.69783775804712e-07
# A_2_0: -2.87464319480992e-07
# B_ORDER: 2
# B_0_2: 7.59161786182059e-08
# B_1_1: -2.43629916474971e-07
# B_2_0: 3.81751370380197e-07
# AP_ORDER: 2
# AP_0_0: 1.32057312436373e-06
# AP_0_1: -1.12310029989378e-07
# AP_0_2: -5.20934599349827e-08
# AP_1_0: 3.39698583024335e-07
# AP_1_1: -1.69781657040008e-07
# AP_2_0: 2.87461324919105e-07
# BP_ORDER: 2
# BP_0_0: -1.17413335812463e-06
# BP_0_1: 2.63455827780238e-07
# BP_0_2: -7.59153056081315e-08
# BP_1_0: -4.89128262021898e-07
# BP_1_1: 2.43626796029043e-07
# BP_2_0: -3.8174821453958e-07
# NOME_FILE: 20250120_215843.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_091.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
11,2915.5973537891336,119.2972963886764,81.17804543662547,20.880321805254106,15.0,15.0,NO,63,142.83078774307415,137.71259197666276,117.56,5.37,138.6148862286388,118.18,5.45,117.43360221573056,84.32,5.90,3.5736636471329977,NO,,INT_620,,,,138.61,118.18,5.45,3.57
12,1567.1397069947586,134.65588021383618,82.69591288974217,22.895529770093763,9.0,16.0,NO,115,86.23195559592021,87.17649613639435,92.01,0.84,87.17649613639435,92.01,0.84,68.35664038590818,59.50,0.93,3.5,NO,,INT_19,,,,87.18,92.01,0.84,3.5
13,633.133170320774,138.0896900933236,83.76436365646865,24.29095052384958,87.0,150.0,NO,115,1786.7111273668993,1695.0698993427668,1748.42,5.28,1699.857942494444,1766.36,5.73,1730.489084136219,1791.64,6.72,5.289315151625815,SI (Rank 1),I/239/hip_main,26201.0,83.7648740231,24.2907687512,6.82,1750.82,1797.70,5.52,6.01
14,168.15981328074943,146.14809767626545,84.31546862002409,24.97544023283299,6.0,10.0,NO,81,78.39215788180908,78.88321159729207,94.24,1.18,78.88321159729207,94.24,1.18,30.19864140519256,43.96,1.62,3.5,NO,,INT_76,,,,78.88,94.24,1.18,3.5
15,2718.508539060046,163.3512699654137,81.46438385882195,21.13254569675557,28.0,28.0,NO,87,282.298315863228,266.4990584967959,220.67,8.31,268.5245680471121,221.59,8.37,235.81799907962,194.42,9.75,3.969635992741354,NO,,INT_577,,,,268.52,221.59,8.37,3.97
16,1214.153263154466,164.01864709874965,83.14278049065213,23.394663493292835,20.0,24.0,NO,115,173.15023297181455,167.40771245542754,183.95,1.10,167.40771245542754,183.95,1.10,145.46168631057915,163.98,1.05,3.5,NO,,INT_35,,,,167.41,183.95,1.10,3.5
17,2191.728854681459,165.47962558457354,82.04827135782567,21.92424645121136,14.0,22.0,NO,114,131.70663781419233,129.45886570227282,121.66,1.07,129.45886570227282,121.66,1.07,99.55907478629229,94.49,1.19,3.5,NO,,INT_5,,,,129.46,121.66,1.07,3.5
18,443.9514941860816,170.66478244003903,84.0359521750488,24.53905487224808,7.0,13.0,NO,84,89.14931573777783,89.33078106217653,106.20,1.37,89.33078106217653,106.20,1.37,49.04718536731584,63.07,1.58,3.5,NO,,INT_69,,,,89.33,106.20,1.37,3.5
19,1444.879181303468,173.85958724808316,82.89762749147219,23.038403297716567,8.0,21.0,NO,115,85.8082465934648,87.00464572524538,106.40,0.87,87.00464572524538,106.40,0.87,61.26263847274687,78.55,0.90,3.5,NO,,INT_29,,,,87.0,106.40,0.87,3.5
20,472.2410569140096,188.0292760284002,84.03174136535691,24.478673045908863,23.0,24.0,NO,115,234.5089300040568,224.89067965653564,250.32,1.77,224.89067965653564,251.13,1.86,208.2626170149757,225.54,1.62,3.5,NO,,INT_71,,,,224.89,251.12,1.86,3.5
21,1765.1259597404444,190.3825124186989,82.56429551088121,22.540308128520014,85.0,106.0,NO,115,1424.0393410308548,1354.9454371752138,1493.85,5.77,1363.588290398015,1517.37,6.09,1345.0977199259164,1486.86,5.59,5.67030599832146,NO,,INT_23,,,,1363.59,1517.37,6.09,5.67
22,2188.735041568126,189.5318778289609,82.09059720650852,21.90395199054976,14.0,23.0,NO,115,120.98188410658324,121.17393976313548,142.19,1.41,121.17393976313548,142.19,1.41,100.19200087472367,117.45,1.37,3.5,NO,,INT_9,,,,121.17,142.19,1.41,3.5
23,2055.221351399988,219.98239413875072,82.28835497338726,22.07345775458588,10.0,18.0,NO,89,107.37855753602864,108.64546534160004,125.94,1.45,108.64546534160004,125.94,1.45,74.75645709134955,87.32,1.41,3.5,NO,,INT_18,,,,108.65,125.94,1.45,3.5
24,2447.150078961263,220.96247501692605,81.85568837582076,21.482382963690785,24.0,42.0,NO,93,286.7384394972507,279.25702313768375,313.52,1.79,279.25702313768375,314.85,1.86,266.7580609203141,297.13,1.75,3.5,NO,,INT_6,,,,279.26,314.85,1.86,3.5
25,723.4998571741415,237.976652845408,83.82405801753839,24.051465032864527,16.0,19.0,NO,22,133.85651825083022,132.09404049284393,135.31,3.72,132.09404049284393,135.35,3.75,108.48882989593643,105.20,4.51,3.5,NO,,INT_651,,,,132.09,135.35,3.75,3.5
26,2621.0082961525213,244.47249191276487,81.70234792504368,21.196243413823144,14.0,20.0,NO,104,136.23681453460452,134.02202194511386,142.50,1.19,134.02202194511386,142.50,1.19,107.60075112197008,115.21,1.21,3.5,NO,,INT_4,,,,134.02,142.50,1.19,3.5
27,717.1803268040037,257.902901822196,83.86391948924188,24.040026671350365,172.0,254.0,SI,115,5447.078803314096,5189.511597208762,5241.07,8.64,5256.829385262277,5300.85,9.52,5509.601569937148,5539.87,11.57,7.064673431409794,SI (Rank 1),I/239/hip_main,26248.0,83.8630420877,24.0395887842,5.37,5352.08,5369.60,8.98,7.69
28,497.65906484634905,257.3787544277824,84.11602972555019,24.368010679650222,58.0,82.0,NO,115,886.5485656065655,803.8026815305782,854.45,4.44,806.2792542302632,874.55,6.12,789.7058748641356,857.56,6.72,4.795765950986511,NO,,INT_85,,,,806.28,874.55,6.12,4.8
29,3018.056731269673,259.18393396245887,81.29202230747558,20.58259734583368,87.0,94.0,NO,103,1584.7535472874845,1538.6268043852956,1668.65,7.07,1548.4112079696667,1692.11,7.91,1546.547925630805,1719.69,9.63,6.094309884461904,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75,1562.23,1719.88,8.07,6.38
30,1766.7120311796946,263.35087300488794,82.68112756031394,22.46229829569128,118.0,254.0,SI,115,3092.102160000465,2935.90388254862,2998.77,7.12,2959.082863444083,3046.05,7.28,3048.667557549724,3158.40,7.40,5.8602860936946986,SI (Rank 1),I/239/hip_main,25806.0,82.6806152023,22.4622546563,6.29,3014.95,3096.53,6.83,6.34
31,1245.0432124558438,280.2790736943648,83.29737719268161,23.227256529712363,7.0,15.0,NO,114,75.3163722065399,76.11296937637904,95.36,0.89,76.11296937637904,95.36,0.89,41.78769632047442,65.00,0.82,3.5,NO,,INT_56,,,,76.11,95.36,0.89,3.5
32,1167.0475093614325,282.2406892626337,83.38922570743439,23.34200846552229,27.0,44.0,NO,115,300.474369818736,294.0343020309932,306.20,1.24,294.0343020309932,307.07,1.31,283.81487665561986,294.60,1.30,3.5,NO,,INT_61,,,,294.03,307.07,1.31,3.5
33,2428.51587749289,282.8424966343031,81.97632479364714,21.44671544654193,18.0,33.0,NO,114,189.95332210179987,186.54276227469649,199.33,1.25,186.54276227469649,199.50,1.27,171.99351886026122,181.62,1.27,3.5,NO,,INT_17,,,,186.54,199.50,1.27,3.5
34,1437.329024545851,283.6205528032092,83.08495922093161,22.93560008287358,13.0,26.0,NO,115,129.288135864657,129.4617203158044,154.10,0.98,129.4617203158044,154.10,0.98,109.86561750535516,131.01,0.85,3.5,NO,,INT_49,,,,129.46,154.10,0.98,3.5
35,1810.228186462533,286.0150083203221,82.6691583289939,22.373422890650232,25.0,39.0,NO,115,294.8125227217185,283.8459851157412,295.10,1.36,283.8459851157412,295.65,1.42,269.4894914858961,278.10,1.42,3.5,NO,,INT_37,,,,283.85,295.65,1.42,3.5
36,2262.3596978672845,288.42543706186,82.16916414714032,21.69107980966742,15.0,20.0,NO,115,136.57013159701026,136.18943980637945,150.11,1.41,136.18943980637945,150.11,1.41,113.01089855515778,124.32,1.30,3.5,NO,,INT_24,,,,136.19,150.11,1.41,3.5
37,1118.2264345695978,290.4870636576527,83.45824980342327,23.40647801354301,10.0,19.0,NO,115,87.74980374212723,89.1800771779673,100.21,0.95,89.1800771779673,100.21,0.95,69.9392302572091,69.54,0.92,3.5,NO,,INT_64,,,,89.18,100.21,0.95,3.5
38,1290.8662142211183,296.33305739689683,83.27152674994399,23.14187526927812,48.0,108.0,NO,115,772.8045002973781,728.4716405674736,775.86,2.79,732.8639689160884,786.27,2.98,733.9747366404313,784.57,2.88,4.092266070040233,NO,,INT_57,,,,732.86,786.27,2.98,4.09
39,2432.51556328682,300.4865597682567,82.00043129457531,21.4225072258875,4.0,15.0,NO,81,70.18170040872421,71.62234650354839,99.80,1.39,71.62234650354839,99.80,1.39,15.95790900427312,67.95,1.64,3.5,NO,,INT_465,,,,71.62,99.81,1.39,3.5
40,26.657611372348107,308.3286461224544,84.74677137597918,25.01480891434513,3.0,7.0,NO,20,67.59169862496498,69.00056152323398,77.57,1.94,69.00056152323398,77.57,1.94,10.520848818841728,34.12,2.62,3.5,NO,,INT_674,,,,69.0,77.57,1.94,3.5
41,588.9958472500771,317.9148887082509,84.10967439694603,24.1683007369224,9.0,15.0,NO,115,93.97163853493711,94.45738449731338,115.43,1.11,94.45738449731338,115.43,1.11,61.97896519692486,81.64,1.13,3.5,NO,,INT_91,,,,94.46,115.43,1.11,3.5
42,2129.3432538836773,322.0872334066897,82.37137023029157,21.856403033388503,9.0,15.0,NO,115,91.67785120140267,94.0900434368684,108.48,0.98,94.0900434368684,108.48,0.98,71.45372320895308,80.25,0.95,3.5,NO,,INT_32,,,,94.09,108.48,0.98,3.5
43,2399.617468735484,327.42904329035224,82.08031922514468,21.44424707479915,29.0,47.0,NO,114,321.4464460245305,308.0309179336464,327.78,1.83,308.905350332683,328.96,1.89,291.6712891704231,315.36,1.81,3.6959879371348894,NO,,INT_25,,,,308.91,328.96,1.89,3.7
44,2343.765414464493,336.8963549702227,82.15739892258526,21.51853342282811,35.0,54.0,NO,115,425.9266030055168,406.8582827479525,430.06,2.07,408.9780682556547,432.32,2.21,402.3132512564396,419.24,2.17,3.6843571222734224,NO,,INT_28,,,,408.98,432.32,2.21,3.68
45,1240.7670928220011,340.973926624734,83.40112131022084,23.17033370792156,4.0,15.0,NO,111,62.89236785347142,64.48401496968819,82.08,0.96,64.48401496968819,82.08,0.96,29.412249519441986,46.34,1.17,3.5,NO,,INT_74,,,,64.48,82.08,0.96,3.5
46,726.0624955182342,348.97013251279714,84.00256768060846,23.931280199622528,9.0,15.0,NO,115,87.12144612599297,88.32181965931315,107.99,0.92,88.32181965931315,107.99,0.92,67.02926794099203,77.39,0.96,3.5,NO,,INT_92,,,,88.32,107.99,0.92,3.5
47,507.8338690534141,369.2148229197153,84.28728650379568,24.235312421389096,21.0,29.0,NO,115,200.590690328564,195.83051181736965,203.48,1.20,195.83051181736965,203.69,1.23,174.92132410835995,178.00,1.18,3.5,NO,,INT_106,,,,195.83,203.69,1.23,3.5
48,1357.3614202704412,377.6970012370849,83.3285632755784,22.95740420320208,35.0,63.0,NO,115,401.8606882615896,382.9137295360914,392.54,1.53,384.3117074900392,394.85,1.63,381.77552232666,386.24,1.54,3.6825901618567607,NO,,INT_77,,,,384.31,394.85,1.63,3.68
49,1934.865499932748,381.85803828760464,82.68509860224695,22.086781560680123,11.0,25.0,NO,115,115.6693833078364,117.5449012484915,115.94,1.09,117.5449012484915,115.94,1.09,100.20979341964843,89.53,1.15,3.5,NO,,INT_53,,,,117.54,115.94,1.09,3.5
50,1604.1438870661596,384.1348688013101,83.06008213417657,22.58081311409505,8.0,19.0,NO,115,85.22863108700713,86.43151608410675,86.60,0.93,86.43151608410675,86.60,0.93,56.39127006616822,50.98,1.02,3.5,NO,,INT_68,,,,86.43,86.60,0.93,3.5
51,1836.976284291395,396.32901634693,82.81815181155241,22.21875826437429,11.0,21.0,NO,97,108.8069039537018,110.30285479492714,116.27,1.38,110.30285479492714,116.27,1.38,94.09605894336586,90.12,1.37,3.5,NO,,INT_58,,,,110.3,116.27,1.38,3.5
52,2269.9557765976765,399.6787717632408,82.34067750655423,21.56469052548348,7.0,19.0,NO,166,88.1917167075928,80.95272302430759,89.35,1.03,80.95272302430759,89.35,1.03,46.21537464764073,49.03,1.30,3.5,NO,,INT_435,,,,80.95,89.35,1.03,3.5
53,962.9586591194228,410.83797332486535,83.83173760151314,23.51272714684362,21.0,42.0,NO,115,224.94058511812025,220.39587229892643,219.27,1.09,220.39587229892643,219.35,1.10,196.40357230792367,200.53,1.11,3.5,NO,,INT_95,,,,220.4,219.35,1.10,3.5
54,2045.682087474544,410.9729538281183,82.60846991661595,21.8901090826679,7.0,14.0,NO,75,84.2685588991457,84.11557091045457,87.94,1.34,84.11557091045457,87.94,1.34,48.032263019270175,45.87,1.64,3.5,NO,,INT_459,,,,84.12,87.94,1.34,3.5
55,2302.3963335688068,413.796406440852,82.32750601203806,21.501305847967444,5.0,18.0,NO,82,61.10615147989342,63.0,86.11,1.19,63.0,86.11,1.19,42.95707036450848,49.82,1.26,3.5,NO,,INT_44,,,,63.0,86.11,1.19,3.5
56,1842.114275505504,417.9077497503254,82.8473661048601,22.18862683058624,22.0,32.0,NO,115,221.999474433428,216.0420583686947,229.74,1.36,216.0420583686947,229.84,1.38,199.83239642986416,213.13,1.42,3.5,NO,,INT_62,,,,216.04,229.84,1.38,3.5
57,1736.6738487523592,428.67406556620574,82.98318244042773,22.33566570919908,3.0,15.0,NO,85,60.6695219088521,63.95823064564565,73.61,1.03,63.95823064564565,73.61,1.03,15.808527263048887,30.91,1.41,3.5,NO,,INT_73,,,,63.96,73.61,1.03,3.5
58,1460.487832570373,431.5217384045228,83.2992608409651,22.74676326219843,4.0,12.0,NO,66,56.14316344951811,61.30984082416567,67.48,0.80,61.30984082416567,67.48,0.80,17.636075142957353,20.60,0.77,3.5,NO,,INT_451,,,,61.31,67.48,0.80,3.5
59,986.129049564714,433.3491188301469,83.84190453258694,23.45451825598021,9.0,20.0,NO,115,91.00315260553302,91.49749258666404,94.42,1.02,91.49749258666404,94.42,1.02,70.68812226790313,60.95,1.04,3.5,NO,,INT_99,,,,91.5,94.42,1.02,3.5
60,402.0666283734727,442.9883087855805,84.53033483420711,24.31502041446459,21.0,25.0,NO,107,180.6379756506556,179.67073745783577,183.73,1.20,179.67073745783577,183.75,1.21,158.23050571742058,159.30,1.03,3.5,NO,,INT_117,,,,179.67,183.75,1.21,3.5
61,458.580690819454,452.3401143368054,84.48012323259378,24.22109237990481,20.0,30.0,NO,115,194.9932366777359,189.01523206433424,204.38,1.27,189.01523206433424,204.67,1.30,170.0244540492647,178.37,1.30,3.5,NO,,INT_116,,,,189.02,204.67,1.30,3.5
62,2703.2710653747727,458.0012537263373,81.9563130699839,20.852571440433355,20.0,27.0,NO,51,178.54715143060233,176.66509362648208,181.14,1.69,176.66509362648208,181.17,1.70,159.61007036102146,154.75,1.82,3.5,NO,,INT_598,,,,176.67,181.17,1.70,3.5
63,2389.5026959301563,465.832918782473,82.3150037850157,21.31650738656851,38.0,77.0,NO,115,537.4571246045789,523.8556946162234,531.39,2.01,524.1270863572216,534.25,2.12,507.9961474226012,526.99,2.07,3.9228502316671015,NO,,INT_51,,,,524.13,534.25,2.12,3.92
64,2893.516282426072,466.4821127816329,81.7613947177643,20.55747240093484,4.0,10.0,NO,67,69.89916648648317,69.98674582810499,91.56,1.57,69.98674582810499,91.56,1.57,12.658617732847524,46.26,2.06,3.5,NO,,INT_484,,,,69.99,91.56,1.57,3.5
65,2620.987847739968,473.5171246669261,82.07180368742843,20.960388310742253,6.0,12.0,NO,88,74.15228496033745,76.25492124593738,98.64,1.14,76.25492124593738,98.64,1.14,36.55081506358765,64.25,1.38,3.5,NO,,INT_45,,,,76.25,98.64,1.14,3.5
66,2800.899241845269,474.84653588922487,81.87626898670341,20.688279402285435,8.0,11.0,NO,89,82.74625019762175,83.47172357339878,303.90,19.40,83.47172357339878,307.01,19.74,54.01962042349791,282.71,20.45,3.5,NO,,INT_606,,,,83.47,307.01,19.74,3.5
67,2158.2275076795627,483.2416462777157,82.59989488266403,21.646090328496705,20.0,40.0,NO,115,216.8173958540158,213.0201843228583,220.98,1.12,213.0201843228583,220.99,1.12,194.37882013735972,199.23,1.10,3.5,NO,,INT_63,,,,213.02,220.99,1.12,3.5
68,847.9855734893199,488.7258410984309,84.09043384044058,23.60262548234039,7.0,15.0,NO,115,73.7250401081368,75.0,84.05,0.87,75.0,84.05,0.87,46.28374587503141,48.60,1.03,3.5,NO,,INT_113,,,,75.0,84.05,0.87,3.5
69,1557.2698667924103,496.5750253063457,83.29543638738872,22.533890707516047,5.0,16.0,NO,115,82.63998152811163,84.01250660323598,102.37,1.31,84.01250660323598,102.37,1.31,48.57474676045293,64.19,1.20,3.5,NO,,INT_90,,,,84.01,102.37,1.31,3.5
70,2081.8565126387684,524.8647196290146,82.7522722327512,21.71760196174429,8.0,15.0,NO,115,73.79653588905809,74.0,84.69,0.99,74.0,84.69,0.99,51.475843080706646,52.82,1.09,3.5,NO,,INT_80,,,,74.0,84.69,0.99,3.5
71,2297.2497225983493,537.3237656261485,82.53261957438436,21.381161742240025,28.0,41.0,NO,115,305.81613996533054,289.3129044288101,327.50,1.37,289.3129044288101,331.53,1.54,277.9987967505664,322.13,1.57,3.5,NO,,INT_430,,,,289.31,331.53,1.54,3.5
72,2298.1113981507306,543.3458514229885,82.54137579889671,21.373626119914896,9.0,18.0,NO,101,109.54632157183678,105.39683254193577,107.88,1.26,105.39683254193577,107.88,1.26,64.71523107458957,65.49,1.17,3.5,NO,,INT_431,,,,105.4,107.88,1.26,3.5
73,685.5951802903508,550.6556160535113,84.37816030313883,23.77953221841943,13.0,19.0,NO,115,122.50221234116296,122.45292503670946,134.48,1.03,122.45292503670946,134.48,1.03,95.97749027756132,108.29,0.91,3.5,NO,,INT_127,,,,122.45,134.48,1.03,3.5
74,789.361795881854,551.6489121281342,84.26027356240078,23.623873164910435,13.0,21.0,NO,115,123.30283803088216,122.8045628806488,143.66,0.99,122.8045628806488,143.67,0.99,101.38561597704086,117.88,0.90,3.5,NO,,INT_123,,,,122.8,143.67,0.99,3.5
75,2121.8472594723985,555.1474616112333,82.7565682881432,21.626112836536286,8.0,22.0,NO,115,77.59679077026595,80.81860270082343,91.36,0.95,80.81860270082343,91.36,0.95,58.88665134966569,59.78,1.02,3.5,NO,,INT_83,,,,80.82,91.36,0.95,3.5
76,2191.490525910786,560.4486233269664,82.68752059806314,21.51603848461232,4.0,17.0,NO,57,60.68012624462615,61.98250269972661,199.70,11.57,61.98250269972661,199.77,11.58,18.06156270886181,173.16,12.79,3.5,NO,,INT_547,,,,61.98,199.77,11.58,3.5
77,533.0615948614694,573.3895960063447,84.59139826158155,23.98259804001804,11.0,18.0,NO,115,105.72566646306925,104.765662701233,108.06,0.95,104.765662701233,108.06,0.95,81.285113367613,77.09,0.97,3.5,NO,,INT_142,,,,104.77,108.06,0.95,3.5
78,146.0064508340508,574.2457851999467,85.04268065780165,24.556515096152285,4.0,11.0,NO,42,65.16462585078833,66.0,74.20,1.14,66.0,74.20,1.14,23.586652424335668,19.25,1.32,3.5,NO,,INT_162,,,,66.0,74.20,1.14,3.5
79,2602.6362895377624,577.8615766392119,82.25998592958858,20.880226093593137,9.0,16.0,NO,111,89.31695121143127,89.9789192562725,80.81,0.85,89.9789192562725,80.81,0.85,63.70784023590424,39.90,1.11,3.5,NO,,INT_481,,,,89.98,80.81,0.85,3.5
80,887.6079434111152,592.6673338328727,84.21410635381648,23.43423430999352,23.0,47.0,NO,115,259.4822944782349,253.94410603934853,280.68,1.30,253.94410603934853,280.94,1.32,243.954183377716,262.80,1.34,3.5,NO,,INT_129,,,,253.94,280.94,1.32,3.5
81,144.43545820867382,593.8652905548677,85.07654865216621,24.53805016856748,70.0,100.0,NO,113,1306.731196992202,1237.3549676650105,1279.04,4.04,1249.1873591758315,1293.04,4.33,1257.840962241798,1297.88,4.51,5.298368498300217,NO,,INT_164,,,,1249.19,1293.04,4.33,5.3
