# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:38:44.861
# DATE-END: 2025-01-20T21:38:45.928
# TSTART: 1737409124861.45
# TSTOP: 1737409125861.45
# DATE: 2025-01-20T21:38:48
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1733172957529
# DEC: 22.0167102029293
# EQUINOX: 2000.0
# CRVAL1: 84.1733172957529
# CRVAL2: 22.0167102029293
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000832064030602246
# CD1_2: 0.00162582764428662
# CD2_1: -0.00162514776106861
# CD2_2: -0.000832287990437524
# A_ORDER: 2
# A_0_2: -6.54135096133314e-08
# A_1_1: 5.46244072325679e-08
# A_2_0: -1.62003114251958e-07
# B_ORDER: 2
# B_0_2: 1.43282303588685e-07
# B_1_1: -8.17909123989594e-08
# B_2_0: 2.23170960452834e-07
# AP_ORDER: 2
# AP_0_0: 4.74609119679078e-07
# AP_0_1: -6.49367748955365e-08
# AP_0_2: 6.5413526094926e-08
# AP_1_0: 1.12540443009293e-07
# AP_1_1: -5.46240043772241e-08
# AP_2_0: 1.62002078941337e-07
# BP_ORDER: 2
# BP_0_0: -5.34762743005975e-07
# BP_0_1: 1.20934254369745e-07
# BP_0_2: -1.43282491417365e-07
# BP_1_0: -1.60908285776894e-07
# BP_1_1: 8.17901064759525e-08
# BP_2_0: -2.23169641676464e-07
# NOME_FILE: 20250120_213844.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_032.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,2090.22742388194,14.393877036053633,81.90940096643325,21.93712007148726,207.0,254.0,SI,92,7495.023114469953,7187.836462701132,7343.89,13.67,7236.141555846832,7460.33,15.92,7505.015939479907,7810.47,18.48,7.30035758297843,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7287.97,7552.23,16.41,7.54
2,439.434114723354,16.37143266411173,83.37779224313921,24.62988970663053,82.0,108.0,NO,39,1629.714335372713,1538.6326333379193,1398.52,10.78,1546.08870038407,1408.79,10.87,1557.1756453396715,1405.75,11.92,5.455848804002193,SI (Rank 1),I/239/hip_main,26062.0,83.3781644015,24.6288114583,6.97,1568.43,1424.16,11.29,5.76
3,912.0411169625146,16.312542250638455,82.95206158474896,23.86028244074465,7.0,11.0,NO,37,82.99711084706323,83.46991150990759,99.24,1.53,83.46991150990759,99.24,1.53,45.4152226297506,63.41,1.85,3.5,NO,,INT_1,,,,83.47,99.24,1.53,3.5
4,594.4200438379701,31.98725992448057,83.2655784645851,24.364884814419405,30.0,31.0,NO,49,311.02931048707893,291.09887081480827,276.23,2.39,291.4857362982022,276.96,2.39,267.9384565207238,254.03,2.00,3.828490113665271,NO,,INT_8,,,,291.49,276.96,2.39,3.83
5,766.5062630197386,34.94559079632372,83.11585388888646,24.08222488431059,6.0,12.0,NO,27,82.77051109541559,83.86533044635092,89.38,4.12,83.86533044635092,90.81,5.44,33.22544637956779,35.98,3.80,3.5,NO,,INT_464,,,,83.87,90.81,5.44,3.5
6,246.4832839312257,41.25789393539577,83.59765247690537,24.923090267626613,14.0,15.0,NO,33,148.93125144493615,139.748999807734,104.87,4.33,139.748999807734,104.87,4.33,90.55291797542944,59.89,5.02,3.5,NO,,INT_440,,,,139.75,104.87,4.33,3.5
7,110.61606052367732,42.29240339678678,83.72345682719435,25.1428756883302,8.0,10.0,NO,34,106.42451219046406,99.74344208464294,104.93,1.47,99.74344208464294,104.93,1.47,51.37589554412469,57.37,2.51,3.5,NO,,INT_11,,,,99.74,104.93,1.47,3.5
8,1553.3030777291224,45.66106533339145,82.43456990521608,22.789678635219744,3.0,10.0,NO,107,61.33461665304907,63.37349910509931,79.82,1.07,63.37349910509931,79.82,1.07,16.345902257875107,37.68,1.27,3.5,NO,,INT_2,,,,63.37,79.82,1.07,3.5
9,2999.0192787034284,48.01546554754757,81.18743276317761,20.422810274698445,7.0,9.0,NO,13,105.9094661781345,100.10808084809015,97.81,3.21,100.10808084809015,97.81,3.21,39.16758242216274,44.67,5.02,3.5,NO,,INT_496,,,,100.11,97.81,3.21,3.5
10,2896.5069679457324,57.50475948153504,81.29124243375507,20.58296687847622,90.0,95.0,NO,103,1725.7540697399154,1655.994124580974,1668.65,7.07,1668.98589413459,1692.11,7.91,1663.311402729894,1719.69,9.63,6.125930188759991,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75,1685.46,1719.88,8.07,6.38
11,279.1603563594407,61.9460475749454,83.60499169303506,24.85296881999218,24.0,23.0,NO,57,255.37641069472576,222.83147581023056,239.64,3.10,223.34878431477065,241.55,3.18,192.85390830663687,204.52,2.57,3.692563693750972,NO,,INT_13,,,,223.35,241.55,3.18,3.69
12,2065.343397097165,80.81575891176624,82.04810991854158,21.924125953364065,14.0,20.0,NO,114,130.9159940081463,126.17581930834264,121.66,1.07,126.17581930834264,121.66,1.07,101.7638811077849,94.49,1.19,3.5,NO,,INT_5,,,,126.18,121.66,1.07,3.5
