# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:47:53.476
# DATE-END: 2025-01-20T21:47:54.537
# TSTART: 1737409673475.56
# TSTOP: 1737409674475.56
# DATE: 2025-01-20T21:47:56
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1705349098835
# DEC: 22.0145817365299
# EQUINOX: 2000.0
# CRVAL1: 84.1705349098835
# CRVAL2: 22.0145817365299
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000917194620880744
# CD1_2: 0.00157907916717279
# CD2_1: -0.00157865089680028
# CD2_2: -0.000917346665345845
# A_ORDER: 2
# A_0_2: -2.74330566246588e-07
# A_1_1: -9.2649967564386e-09
# A_2_0: -2.00016023519844e-07
# B_ORDER: 2
# B_0_2: 1.24628977000637e-07
# B_1_1: -1.58964699366813e-07
# B_2_0: 2.12008897661473e-07
# AP_ORDER: 2
# AP_0_0: 1.01603561540505e-06
# AP_0_1: -1.34646803879652e-07
# AP_0_2: 2.74329760138862e-07
# AP_1_0: 1.89091636075893e-07
# AP_1_1: 9.26504844911225e-09
# AP_2_0: 2.00014613487528e-07
# BP_ORDER: 2
# BP_0_0: -1.42775256533056e-06
# BP_0_1: 1.37771359499353e-07
# BP_0_2: -1.24628478638595e-07
# BP_1_0: -2.41553085367643e-07
# BP_1_1: 1.5896450452326e-07
# BP_2_0: -2.1200650129779e-07
# NOME_FILE: 20250120_214753.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_059.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,47.915959044729,19.14558404536894,83.92801427931968,25.278895668878008,8.0,10.0,NO,7,106.3984039913265,99.3571888390028,77.83,2.23,99.3571888390028,77.83,2.23,43.34419713528335,29.61,3.01,3.5,NO,,INT_604,,,,99.36,77.83,2.23,3.5
2,2141.4329063574382,45.93240445371891,81.90971037534577,21.937085549431977,210.0,254.0,SI,92,7398.967981464944,7088.879784945525,7343.89,13.67,7138.161521229408,7460.33,15.92,7426.422127296306,7810.47,18.48,7.329033419293868,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7183.41,7552.23,16.41,7.54
3,1603.0589637633093,48.50007958550333,82.43511236016482,22.79070083832513,6.0,13.0,NO,107,79.84180264685726,80.32216449872718,79.82,1.07,80.32216449872718,79.82,1.07,38.19240398513772,37.68,1.27,3.5,NO,,INT_2,,,,80.32,79.82,1.07,3.5
4,189.04070455111903,54.92488073291412,83.8478652128806,25.023801706117126,38.0,34.0,NO,75,418.7293678253012,391.262580858077,385.38,2.95,391.7651031736565,389.65,3.15,363.623984967401,362.42,2.81,4.423285541331826,NO,,INT_26,,,,391.77,389.65,3.15,4.42
5,2637.484076906774,62.5303907979448,81.46409823730468,21.132803403389023,28.0,27.0,NO,87,268.3216089873654,254.15303861573813,220.67,8.31,254.88995200504465,221.59,8.37,224.8537099262768,194.42,9.75,3.963402915285993,NO,,INT_577,,,,254.89,221.59,8.37,3.96
6,756.5151676186381,64.51523170384321,83.29616398634252,24.118599749072505,4.0,11.0,NO,31,70.99908030080843,71.55097285759064,73.04,1.53,71.55097285759064,73.04,1.53,14.26474187475441,20.09,1.66,3.5,NO,,INT_20,,,,71.55,73.04,1.52,3.5
7,1265.4989514952158,89.4970014902415,82.83608519500552,23.28959627541708,4.0,10.0,NO,55,63.89048759639875,66.59308449630429,71.70,1.00,66.59308449630429,71.70,1.00,12.662381531980898,27.28,1.19,3.5,NO,,INT_16,,,,66.59,71.70,1.00,3.5
8,2003.5123592154523,97.52714891472488,82.13100431929101,22.11026157356743,4.0,12.0,NO,16,69.17684543805814,70.92997852342191,73.34,1.70,70.92997852342191,73.34,1.70,14.502756733652388,25.14,1.86,3.5,NO,,INT_3,,,,70.93,73.33,1.70,3.5
9,1481.3270239368092,108.9095752235292,82.65794931366285,22.92963120786553,7.0,14.0,NO,115,88.0013809696284,88.0,84.54,0.87,88.0,84.54,0.87,46.374684802982536,48.28,1.14,3.5,NO,,INT_15,,,,88.0,84.54,0.87,3.5
10,2112.929882361392,111.25158898826676,82.04902845148575,21.923983379704627,11.0,20.0,NO,114,111.8617986877905,112.09628759809824,121.66,1.07,112.09628759809824,121.66,1.07,90.08770390333574,94.49,1.19,3.5,NO,,INT_5,,,,112.1,121.66,1.07,3.5
11,3046.994335654993,128.00628750687403,81.18833899251563,20.42274388709557,7.0,9.0,NO,51,89.78910671184288,86.5141904024852,94.02,2.50,86.5141904024852,94.02,2.50,35.27690384975821,43.10,2.76,3.5,NO,,INT_489,,,,86.51,94.02,2.50,3.5
12,209.11213281263127,128.86227083095474,83.95633114815088,24.924681280350445,8.0,10.0,NO,72,100.39574955662248,94.4161961531894,97.99,1.29,94.4161961531894,97.99,1.29,44.06826729952134,47.69,1.68,3.5,NO,,INT_40,,,,94.42,97.99,1.29,3.5
13,2944.2369911948304,131.90453390939086,81.2917997025889,20.58283694525669,88.0,96.0,NO,103,1692.1493892445678,1627.4747659890631,1668.65,7.07,1639.479078124558,1692.11,7.91,1640.569886217279,1719.69,9.63,6.067151208982083,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75,1659.19,1719.88,8.07,6.38
14,645.9834599820467,133.9966390596298,83.52677719691773,24.23031801124598,5.0,14.0,NO,62,72.0762537443934,73.22338086319739,79.13,1.09,73.22338086319739,79.13,1.09,26.56823508642875,25.21,1.23,3.5,NO,,INT_31,,,,73.22,79.13,1.09,3.5
15,1488.0249752927946,134.9919025637412,82.69630975506882,22.895490132503884,9.0,17.0,NO,115,89.21284321459558,88.97094269020141,92.01,0.84,88.97094269020141,92.01,0.84,55.23403515771922,59.50,0.93,3.5,NO,,INT_19,,,,88.97,92.01,0.84,3.5
16,2112.0213325366967,135.4229855213941,82.09129692096364,21.90377935611797,14.0,25.0,NO,115,143.71528746771662,139.6868001977853,142.19,1.41,139.6868001977853,142.19,1.41,114.41287634357882,117.45,1.37,3.5,NO,,INT_9,,,,139.69,142.19,1.41,3.5
17,1957.2477462792872,140.01789358338172,82.24855969662131,22.14570264337325,4.0,10.0,NO,166,69.85593440285746,72.8046912615472,89.35,1.03,72.8046912615472,89.35,1.03,25.577696033655368,49.03,1.30,3.5,NO,,INT_435,,,,72.8,89.35,1.03,3.5
18,2372.2673050509693,143.93484512476812,81.85593432021068,21.48227459038709,30.0,41.0,NO,93,340.32367895841315,314.1634685913449,313.52,1.79,314.1634685913449,314.85,1.86,296.404903313156,297.13,1.75,3.666153672397232,NO,,INT_6,,,,314.16,314.85,1.86,3.67
19,48.90332897573276,151.1135711097797,84.15703633733067,25.156746588015483,8.0,11.0,NO,24,108.57587839725728,104.97211321922283,87.07,4.36,104.97211321922283,87.07,4.36,44.60579208017709,38.96,4.74,3.5,NO,,INT_574,,,,104.97,87.07,4.36,3.5
20,2547.539569622956,152.11952931019007,81.70246640991576,21.19613203523596,15.0,19.0,NO,104,141.4467124233792,140.9061787929392,142.50,1.19,140.9061787929392,142.50,1.19,114.6969331819553,115.21,1.21,3.5,NO,,INT_4,,,,140.91,142.50,1.19,3.5
21,466.497930529095,165.49362484010888,83.7610436314549,24.485190026800964,4.0,10.0,NO,69,87.24898978981949,86.24756144599803,81.99,1.22,86.24756144599803,81.99,1.22,13.20332193195502,32.92,1.52,3.5,NO,,INT_42,,,,86.25,81.99,1.22,3.5
22,1690.2514037422943,173.3043231366856,82.56481125644876,22.539939338689063,93.0,97.0,NO,115,1545.5626865108163,1412.5276756180183,1493.85,5.77,1441.2541845545234,1517.37,6.09,1430.3279428462106,1486.86,5.59,6.131102766046842,NO,,INT_23,,,,1441.25,1517.37,6.09,6.13
23,1981.726012824808,177.46464445855278,82.28907218826923,22.073187673819746,14.0,21.0,NO,97,149.69361572811934,137.80942170829104,166.65,2.28,137.80942170829104,166.65,2.28,94.58615005211112,144.63,2.88,3.5,NO,,INT_569,,,,137.81,166.65,2.28,3.5
24,1369.7615728172548,184.70948901796945,82.8978203667677,23.038237633847142,12.0,24.0,NO,115,118.0651077779204,116.3052301585079,106.40,0.87,116.3052301585079,106.40,0.87,90.2233752191311,78.55,0.90,3.5,NO,,INT_29,,,,116.31,106.40,0.87,3.5
25,2102.4953743877086,190.4728685116772,82.19471751944445,21.86957522198665,4.0,10.0,NO,32,66.12184286768324,66.94738737685736,71.64,0.97,66.94738737685736,71.64,0.97,12.705183096888089,20.85,1.01,3.5,NO,,INT_479,,,,66.95,71.64,0.97,3.5
26,283.2753149990421,192.9548888092959,83.9929776522881,24.749201691323844,28.0,28.0,NO,103,306.13189520409264,292.1999039083684,267.35,1.88,293.07778509705537,268.49,1.95,266.15296533180424,246.70,1.69,3.910201755733224,NO,,INT_50,,,,293.08,268.49,1.95,3.91
27,1139.0524843850835,195.04340616429303,83.14279008993422,23.39458125639032,21.0,29.0,NO,115,203.14405917406896,193.09528088165,183.95,1.10,193.09528088165,183.95,1.10,164.39931953495193,163.98,1.05,3.5,NO,,INT_35,,,,193.1,183.95,1.10,3.5
28,2358.9371010832247,207.16355065053057,81.97668178087012,21.446931950887915,23.0,28.0,NO,114,220.0238843538113,213.15248444191087,199.33,1.25,213.15248444191087,199.50,1.27,195.42306440101308,181.62,1.27,3.5,NO,,INT_17,,,,213.15,199.50,1.27,3.5
29,411.8730471532078,207.83336413772292,83.88937490890673,24.53277684873065,22.0,22.0,NO,113,208.42193765574743,191.62473022295333,177.86,1.48,191.62473022295333,178.01,1.50,165.14070407494597,152.27,1.48,3.5437518128269323,NO,,INT_52,,,,191.62,178.01,1.50,3.54
30,557.8981359006492,220.3968136513048,83.76463997002082,24.29081004254177,96.0,161.0,NO,115,1939.49717312808,1824.7665781857177,1748.42,5.28,1841.05184440189,1766.36,5.73,1881.2217282230604,1791.64,6.72,5.627276760565367,SI (Rank 1),I/239/hip_main,26201.0,83.7648740231,24.2907687512,6.82,1875.87,1797.70,5.52,6.01
31,2364.933471402174,224.036237499049,81.99973683510254,21.42229620959346,9.0,15.0,NO,47,98.8950483195393,100.70104752830493,93.76,1.47,100.70104752830493,93.76,1.47,65.74919769316644,59.34,1.97,3.5,NO,,INT_21,,,,100.7,93.76,1.47,3.5
32,2193.8811779856564,227.43291804360456,82.16987692938193,21.69117333050717,15.0,25.0,NO,115,159.58763597237237,147.47333508737495,150.11,1.41,147.47333508737495,150.11,1.41,118.0177104545253,124.32,1.30,3.5,NO,,INT_24,,,,147.47,150.11,1.41,3.5
33,1698.16480464849,245.7825436984868,82.68156006532296,22.46206408676132,121.0,254.0,SI,115,3165.719954492617,2990.0670569077306,2998.77,7.12,3002.75437311164,3046.05,7.28,3094.1398532319854,3158.40,7.40,5.762280867296124,SI (Rank 1),I/239/hip_main,25806.0,82.6806152023,22.4622546563,6.29,3071.95,3096.53,6.83,6.34
34,2334.378218132156,254.25466273948467,82.08062758049607,21.443809280657977,31.0,47.0,NO,114,386.3660428087993,360.11484447033484,327.78,1.83,360.11484447033484,328.96,1.89,339.6504848861512,315.36,1.81,3.739537047367057,NO,,INT_25,,,,360.11,328.96,1.89,3.74
35,385.3730168545736,263.8151844599304,84.01315640002711,24.523426101846585,10.0,42.0,NO,1,107.93220756732605,100.21917767772013,95.00,5.22,100.21917767772013,95.00,5.22,73.95992526594969,47.94,26.02,3.5,NO,,INT_796,,,,100.22,95.00,5.22,3.5
36,1743.643587195202,264.59615425513016,82.66952817343898,22.37291355036904,30.0,50.0,NO,115,298.13444746246137,279.14791567528164,295.10,1.36,279.14791567528164,295.65,1.42,260.249537235075,278.10,1.42,3.5,NO,,INT_37,,,,279.15,295.65,1.42,3.5
37,1282.524531512277,265.5065172222045,83.12276072069352,23.10341893550061,4.0,14.0,NO,24,61.68102354077914,63.34645166974367,87.07,4.36,63.34645166974367,87.07,4.36,13.225105476486828,38.96,4.74,3.5,NO,,INT_574,,,,63.35,87.07,4.36,3.5
38,2279.553074665405,268.5218759766248,82.1576506540842,21.518161898165207,36.0,55.0,NO,115,474.2146800070441,446.6163814089061,430.06,2.07,448.7026687067439,432.32,2.21,429.5100430312852,419.24,2.17,3.9212043870165743,NO,,INT_28,,,,448.7,432.32,2.21,3.92
39,95.29239481274944,268.86766805216547,84.31491464940305,24.97582716518336,9.0,13.0,NO,81,106.19310196217518,102.42939165480529,94.24,1.18,102.42939165480529,94.24,1.18,64.02040727151046,43.96,1.62,3.5,NO,,INT_76,,,,102.43,94.24,1.18,3.5
40,372.0445951823211,269.48684890052243,84.03641195455474,24.539257479196262,8.0,12.0,NO,84,107.00635380051595,100.4324330867112,106.20,1.37,100.4324330867112,106.20,1.37,49.70306320897056,63.07,1.58,3.5,NO,,INT_69,,,,100.43,106.20,1.37,3.5
41,2064.527132459371,272.48620445276066,82.3717012541663,21.85626645932943,12.0,21.0,NO,115,99.21204676768134,98.10903441285818,108.48,0.98,98.10903441285818,108.48,0.98,71.26386101194882,80.25,0.95,3.5,NO,,INT_32,,,,98.11,108.48,0.98,3.5
42,402.18177069111726,284.2361143799432,84.0316544650437,24.47824110241044,25.0,31.0,NO,115,271.9698378791398,250.04570547729355,250.32,1.77,251.2627884262048,251.13,1.86,225.4372713512499,225.54,1.62,3.6393306997230415,NO,,INT_71,,,,251.26,251.12,1.86,3.64
43,1371.5440886886092,294.9616357169484,83.0858492131297,22.93566250993441,16.0,31.0,NO,115,164.81676725867422,160.24251013625818,154.10,0.98,160.24251013625818,154.10,0.98,128.0593479474611,131.01,0.85,3.5,NO,,INT_49,,,,160.24,154.10,0.98,3.5
44,1115.508243316175,299.99229912768305,83.34706278583427,23.33666135336429,6.0,17.0,NO,93,74.53274648480793,76.65850470420247,73.44,0.70,76.65850470420247,73.44,0.70,37.78899890045536,32.00,0.90,3.5,NO,,INT_55,,,,76.66,73.44,0.70,3.5
45,1180.0399149072489,308.46418097822664,83.29785501908535,23.22679647905598,10.0,22.0,NO,114,106.72044697030908,106.53233358337468,95.36,0.89,106.53233358337468,95.36,0.89,79.94663627498282,65.00,0.82,3.5,NO,,INT_56,,,,106.53,95.36,0.89,3.5
46,656.5583215729456,311.9900852772432,83.82445775666801,24.05143555464601,16.0,24.0,NO,93,172.4693120383297,152.7121698357393,146.45,1.14,152.7121698357393,146.45,1.14,115.72432236052228,117.45,1.10,3.5,NO,,INT_72,,,,152.71,146.45,1.14,3.5
47,1102.457075209178,317.07651118539314,83.38942810365316,23.341799178906385,28.0,40.0,NO,115,309.6503020893684,298.38027411798254,306.20,1.24,298.38027411798254,307.07,1.31,280.9050587518738,294.60,1.30,3.5,NO,,INT_61,,,,298.38,307.07,1.31,3.5
48,1226.9240447188458,320.35531028625616,83.27203256233074,23.14175753381833,50.0,117.0,NO,115,825.748814744412,739.5094583852608,775.86,2.79,752.2472827372413,786.27,2.98,753.0100007340122,784.57,2.88,4.242992968587592,NO,,INT_57,,,,752.25,786.27,2.98,4.24
49,652.0978724481149,332.3735827844844,83.86417883530379,24.0398667293224,190.0,254.0,SI,115,5574.277897264128,5294.233414436694,5241.07,8.64,5369.74145718418,5300.85,9.52,5655.47264662775,5539.87,11.57,7.359041118596884,SI (Rank 1),I/239/hip_main,26248.0,83.8630420877,24.0395887842,5.37,5423.06,5369.60,8.98,7.69
50,1054.8503305868994,329.6482137722261,83.45826264589309,23.405712177909336,9.0,17.0,NO,115,96.1140144682551,96.99470651072356,100.21,0.95,96.99470651072356,100.21,0.95,67.59021733534895,69.54,0.92,3.5,NO,,INT_64,,,,96.99,100.21,0.95,3.5
51,202.990120624168,332.0185192776597,84.31554109491529,24.748350033831148,5.0,10.0,NO,65,83.16325970411873,82.00077353888324,82.73,1.28,82.00077353888324,82.73,1.28,21.95775825265452,24.93,1.55,3.5,NO,,INT_86,,,,82.0,82.73,1.28,3.5
52,2211.1552606991013,337.35877939760275,82.34102562944022,21.565042679714704,9.0,17.0,NO,166,94.84710127019012,94.25000589479956,89.35,1.03,94.25000589479956,89.35,1.03,65.03324909338328,49.03,1.30,3.5,NO,,INT_435,,,,94.25,89.35,1.03,3.5
53,433.45641934713655,351.18568556576884,84.11620026249413,24.367648858073057,65.0,81.0,NO,115,991.7066489059496,890.3966704536409,854.45,4.44,904.1202434703642,874.55,6.12,880.3012171191285,857.56,6.72,5.389907641855894,NO,,INT_85,,,,904.12,874.55,6.12,5.39
