# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:40:47.142
# DATE-END: 2025-01-20T21:40:48.209
# TSTART: 1737409247141.79
# TSTOP: 1737409248141.79
# DATE: 2025-01-20T21:40:50
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1729205417096
# DEC: 22.0164154889874
# EQUINOX: 2000.0
# CRVAL1: 84.1729205417096
# CRVAL2: 22.0164154889874
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00084902026665209
# CD1_2: 0.00161693970764481
# CD2_1: -0.00161641328896626
# CD2_2: -0.000849442859782649
# A_ORDER: 2
# A_0_2: -2.22993313288005e-08
# A_1_1: 8.76325133044088e-08
# A_2_0: -1.58171253323907e-07
# B_ORDER: 2
# B_0_2: 2.32952097950974e-07
# B_1_1: -7.86960526964095e-08
# B_2_0: 1.8856957634866e-07
# AP_ORDER: 2
# AP_0_0: 9.53536246406372e-07
# AP_0_1: -5.52454125806963e-08
# AP_0_2: 2.22991060231808e-08
# AP_1_0: 1.13218235572123e-07
# AP_1_1: -8.76317200291408e-08
# AP_2_0: 1.5816934746606e-07
# BP_ORDER: 2
# BP_0_0: -3.3565597394869e-07
# BP_0_1: 1.88445549407049e-07
# BP_0_2: -2.32953495000787e-07
# BP_1_0: -1.3667501602553e-07
# BP_1_1: 7.86937808589283e-08
# BP_2_0: -1.88567972909688e-07
# NOME_FILE: 20250120_214047.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_038.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,922.4968282331608,10.033449006337216,82.95225743529309,23.86006904706609,6.0,14.0,NO,37,82.65356108921914,81.86796051968113,99.24,1.53,81.86796051968113,99.24,1.53,39.108569308339376,63.41,1.85,3.5,NO,,INT_1,,,,81.87,99.24,1.53,3.5
2,2100.6368914154573,20.32805919148519,81.90943797672897,21.937000656177126,204.0,254.0,SI,92,7353.937439771307,7043.559524520741,7343.89,13.67,7118.340864210317,7460.33,15.92,7433.117777128288,7810.47,18.48,7.379542431432362,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7151.05,7552.23,16.41,7.54
3,2597.038354810412,15.895975984125222,81.46391880127716,21.13250287146984,30.0,25.0,NO,87,313.7043954834959,295.2369712444404,220.67,8.31,296.9038575611378,221.59,8.37,277.9286719986772,194.42,9.75,4.136800583638873,NO,,INT_577,,,,296.9,221.59,8.37,4.14
4,604.6213891226337,22.17499760603061,83.26545434136514,24.36503185151821,29.0,31.0,NO,49,306.79557975391964,282.4937466809108,276.23,2.39,282.4937466809108,276.96,2.39,254.68652330122725,254.03,2.00,3.791832315792574,NO,,INT_8,,,,282.49,276.96,2.39,3.79
5,120.9405123757238,27.67497853750801,83.72350712774077,25.14249870332308,11.0,13.0,NO,34,150.09612615927867,117.796234999947,104.93,1.47,117.796234999947,104.93,1.47,69.25217837897856,57.37,2.51,3.5,NO,,INT_11,,,,117.8,104.93,1.47,3.5
6,256.5472455083033,27.541673952511665,83.59704913255942,24.923569929006312,14.0,15.0,NO,36,160.6817435572693,137.52448252599385,139.93,2.89,137.52448252599385,140.64,3.08,93.18391808586604,103.62,3.11,3.5,NO,,INT_10,,,,137.52,140.64,3.08,3.5
7,776.5969245667775,26.76099006802509,83.1155115367746,24.082625144139364,5.0,10.0,NO,27,91.36626762679528,86.67080919993859,89.38,4.12,86.67080919993859,90.81,5.44,37.77282364894275,35.98,3.80,3.5,NO,,INT_464,,,,86.67,90.81,5.44,3.5
8,1563.0168572652085,45.97135353219534,82.43495067122872,22.79020853174838,5.0,13.0,NO,107,79.44652445744175,77.23150417802417,79.82,1.07,77.23150417802417,79.82,1.07,26.85009633219705,37.68,1.27,3.5,NO,,INT_2,,,,77.23,79.82,1.07,3.5
9,289.3575467015687,48.9140781968344,83.60467464129799,24.85259379082768,27.0,25.0,NO,57,307.6607317209092,244.26724443241423,239.64,3.10,245.0760282856482,241.55,3.18,211.2149380316065,204.52,2.57,3.752701224556251,NO,,INT_13,,,,245.08,241.55,3.18,3.75
10,3009.334565569875,63.4850472284609,81.18714783660351,20.422194127621097,11.0,10.0,NO,13,122.0940592099468,110.22730118364352,97.81,3.21,110.22730118364352,97.81,3.21,76.1727324766529,44.67,5.02,3.5,NO,,INT_496,,,,110.23,97.81,3.21,3.5
11,2906.409417596792,72.04591336947355,81.29149847666734,20.58274769233366,93.0,88.0,NO,103,1700.42147159053,1617.1889704318064,1668.65,7.07,1633.169033716484,1692.11,7.91,1636.4236176501813,1719.69,9.63,6.315893079586388,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75,1636.99,1719.88,8.07,6.38
12,8.230983966104862,83.0189191490336,83.92762622636579,25.277774555077272,10.0,13.0,NO,3,125.70358373645098,109.34823044427092,77.27,0.93,109.34823044427092,77.27,0.93,61.99237576274974,34.76,1.21,3.5,NO,,INT_729,,,,109.35,77.27,0.93,3.5
13,2075.0074517738108,86.5613659145052,82.04830296424515,21.92403156321193,12.0,21.0,NO,114,135.2366442162724,129.48205170347129,121.66,1.07,129.48205170347129,121.66,1.07,91.85048538332252,94.49,1.19,3.5,NO,,INT_5,,,,129.48,121.66,1.07,3.5
14,1282.158639602901,90.8350169560391,82.76781080233144,23.20913091773509,22.0,33.0,NO,145,254.32137440656788,227.84611477649327,206.35,3.95,227.84611477649327,208.12,4.07,202.382428486911,183.07,5.29,3.5,NO,,INT_450,,,,227.85,208.12,4.07,3.5
15,1277.1152345828352,91.1031204104559,82.77285857857109,23.21709502861532,8.0,13.0,NO,47,91.81149468894398,96.63775154344124,87.32,2.21,96.63775154344124,87.34,2.21,42.1801809628176,32.92,2.20,3.5,NO,,INT_469,,,,96.64,87.34,2.21,3.5
16,717.6876288441885,97.6824917666186,83.29550564435378,24.11871712764517,3.0,8.0,NO,31,63.50196833971359,67.6395862040895,73.04,1.53,67.6395862040895,73.04,1.53,12.972420782855115,20.09,1.66,3.5,NO,,INT_20,,,,67.64,73.04,1.52,3.5
17,1227.479811663428,101.4803721264288,82.83624006016056,23.28901562161616,4.0,11.0,NO,55,67.17146703895436,67.83456831639678,71.70,1.00,67.83456831639678,71.70,1.00,13.337184434954157,27.28,1.19,3.5,NO,,INT_16,,,,67.83,71.70,1.00,3.5
18,2335.531328977044,108.47981849700622,81.85573131681635,21.48204426393413,31.0,33.0,NO,93,334.1932790003792,311.30672214494336,313.52,1.79,311.30672214494336,314.85,1.86,288.9575199342872,297.13,1.75,3.7013764807678218,NO,,INT_6,,,,311.31,314.85,1.86,3.7
