# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:53:59.499
# DATE-END: 2025-01-20T21:54:00.559
# TSTART: 1737410039499.4
# TSTOP: 1737410040499.4
# DATE: 2025-01-20T21:54:03
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1713663035355
# DEC: 22.0155693427776
# EQUINOX: 2000.0
# CRVAL1: 84.1713663035355
# CRVAL2: 22.0155693427776
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000987772581579468
# CD1_2: 0.00153595203271203
# CD2_1: -0.0015355493470234
# CD2_2: -0.000988154026958603
# A_ORDER: 2
# A_0_2: -3.80290547962914e-07
# A_1_1: 7.32078824790829e-09
# A_2_0: -2.0557435497425e-07
# B_ORDER: 2
# B_0_2: -1.25641549893926e-07
# B_1_1: -2.32833855237408e-07
# B_2_0: 2.03833963602655e-07
# AP_ORDER: 2
# AP_0_0: 1.28312858051297e-06
# AP_0_1: -7.32600655521073e-08
# AP_0_2: 3.80284896240351e-07
# AP_1_0: 2.50193564427234e-07
# AP_1_1: -7.32527827450561e-09
# AP_2_0: 2.05574049976099e-07
# BP_ORDER: 2
# BP_0_0: -4.41783480524075e-07
# BP_0_1: 1.23700483212582e-07
# BP_0_2: 1.25638326612598e-07
# BP_1_0: -2.21474228262512e-07
# BP_1_1: 2.32834458636967e-07
# BP_2_0: -2.03831559085103e-07
# NOME_FILE: 20250120_215359.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_077.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag
12,2680.596092166242,113.4878335088356,81.46401354014654,21.13297110531819,30.0,25.0,NO,87,312.438496973695,285.87806228930845,220.67,8.31,290.1883251584519,221.59,8.37,272.03013399354234,194.42,9.75,4.286671203595799,NO,,INT_577,,,
13,507.40101178547,118.20166586745512,83.76072556765455,24.48513287794709,5.0,10.0,NO,69,75.79348807276753,76.3361130538112,81.99,1.22,76.3361130538112,81.99,1.22,32.42395933910824,32.92,1.52,3.5,NO,,INT_42,,,
14,1529.1833159961302,133.8037658394241,82.69591830773928,22.89558134560902,6.0,16.0,NO,115,81.88266303554764,81.29119581042562,92.01,0.84,81.29119581042562,92.01,0.84,40.311169082563566,59.50,0.93,3.5,NO,,INT_19,,,
15,322.7078641389079,137.13813964365556,83.99275644588553,24.749983490376195,28.0,24.0,NO,103,300.27876288462784,281.8049838708031,267.35,1.88,282.952038170848,268.49,1.95,251.2614551735264,246.70,1.69,3.9342322929935456,NO,,INT_50,,,
16,2154.363677664003,138.3516258393358,82.04882174611211,21.92426601859364,15.0,17.0,NO,114,139.44722458412107,131.85403269407806,121.66,1.07,131.85403269407806,121.66,1.07,108.71070339415822,94.49,1.19,3.5,NO,,INT_5,,,
17,450.64627639409,157.7659241547323,83.88892960053523,24.53335412679133,19.0,21.0,NO,113,177.0943826782427,171.42202011621953,177.86,1.48,171.42202011621953,178.01,1.50,144.54221299799914,152.27,1.48,3.5,NO,,INT_52,,,
18,1997.5980430007792,160.21335975541038,82.24857574638214,22.14572547546812,5.0,12.0,NO,166,86.82451281917241,85.43381821973753,89.35,1.03,85.43381821973753,89.35,1.03,37.43195022183495,49.03,1.30,3.5,NO,,INT_435,,,
19,2152.426702340931,162.42828986938457,82.09098486091243,21.90396836153965,15.0,18.0,NO,115,166.29732784630698,156.18429825528153,142.19,1.41,156.18429825528153,142.19,1.41,124.5168770731042,117.45,1.37,3.5,NO,,INT_9,,,
20,595.9338951411664,176.98211521989168,83.7643386455325,24.291325860907552,97.0,159.0,NO,115,1957.0057820198017,1808.7178196424152,1748.42,5.28,1824.0195354542532,1766.36,5.73,1855.4689289883008,1791.64,6.72,5.671437319548199,SI (Rank 1),I/239/hip_main,26201.0,83.7648740231,24.2907687512,6.82
21,1177.605688012918,178.09635251453878,83.14281399412779,23.394951156177136,19.0,31.0,NO,115,192.2617464663781,184.12089723562423,183.95,1.10,184.12089723562423,183.95,1.10,167.23006771648403,163.98,1.05,3.5,NO,,INT_35,,,
22,1408.709338397573,178.27689934322967,82.89779415030144,23.038270666265262,12.0,18.0,NO,115,116.394998467088,109.97072379575988,106.40,0.87,109.97072379575988,106.40,0.87,81.96147127164168,78.55,0.90,3.5,NO,,INT_29,,,
23,1729.2221703997254,181.29600134199816,82.56482908519654,22.54028069874168,95.0,95.0,NO,115,1629.4586978713392,1471.5557635916075,1493.85,5.77,1500.014337848443,1517.37,6.09,1474.1050254231664,1486.86,5.59,6.332870977732021,NO,,INT_23,,,
24,2411.864135783876,182.89048321448223,81.85610786184462,21.482486828848767,31.0,37.0,NO,93,346.5792926597746,317.7531540665228,313.52,1.79,317.7531540665228,314.85,1.86,300.58309770996084,297.13,1.75,3.7927615736802425,NO,,INT_6,,,
25,2983.956832021901,196.66929604123075,81.29168381054441,20.582811350714184,89.0,96.0,NO,103,1688.9821792523992,1622.2128764057627,1668.65,7.07,1648.0291781864712,1692.11,7.91,1662.4185984940482,1719.69,9.63,6.3767157525522205,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75
26,2020.5085521008864,198.66296635705476,82.28883579183275,22.07300301583665,14.0,15.0,NO,97,163.03796636186956,138.1714785552014,166.65,2.28,138.1714785552014,166.65,2.28,96.23109180412536,144.63,2.88,3.5,NO,,INT_569,,,
27,2586.633542127444,198.8488166170491,81.70235467053965,21.196385124322656,17.0,17.0,NO,104,162.7296205892238,152.5844217709364,142.50,1.19,152.5844217709364,142.50,1.19,121.17828499190315,115.21,1.21,3.5,NO,,INT_4,,,
28,131.35084736395203,204.70005458797752,84.31525889813906,24.976527975149487,10.0,12.0,NO,58,110.24654868930313,105.89515762926516,661.84,51.80,105.89515762926516,704.57,55.97,60.770084662851005,564.59,47.76,3.5,NO,,INT_621,,,
29,1140.4793781633,205.49170530552556,83.22836754113668,23.425380965687,4.0,13.0,NO,26,74.05428405256174,75.4538228923334,102.61,3.40,75.4538228923334,102.61,3.40,15.431247710528066,70.66,4.28,3.5,NO,,INT_505,,,
30,408.0177652592171,217.30699714209328,84.03563919735811,24.540099835587547,7.0,13.0,NO,16,100.89682970636024,99.15801862637004,99.87,3.67,99.15801862637004,99.87,3.67,44.32497317535843,53.91,4.25,3.5,NO,,INT_650,,,
31,2140.3904249459133,216.80240555074488,82.19414235247366,21.8699444827781,5.0,14.0,NO,32,63.88882898167114,66.40828595774735,71.64,0.97,66.40828595774735,71.64,0.97,40.14413913076674,20.85,1.01,3.5,NO,,INT_479,,,
32,437.6373331789604,233.7145346496136,84.03122091914139,24.478482129653944,27.0,27.0,NO,115,292.1147156631914,262.9771517611308,250.32,1.77,262.9771517611308,251.13,1.86,240.5210342368541,225.54,1.62,3.665173074196029,NO,,INT_71,,,
33,2395.8606618848994,245.3062751341364,81.97645448354757,21.446962842231564,24.0,34.0,NO,114,239.4532091274625,214.8107029979974,199.33,1.25,214.8107029979974,199.50,1.27,196.8927117027024,181.62,1.27,3.5,NO,,INT_17,,,
34,1733.9513987362875,253.9920360709039,82.68139000366077,22.46224376718409,128.0,254.0,SI,115,3165.0399159279923,2956.315908079955,2998.77,7.12,2979.750562501405,3046.05,7.28,3111.45302677027,3158.40,7.40,5.90945519874273,SI (Rank 1),I/239/hip_main,25806.0,82.6806152023,22.4622546563,6.29
35,1317.7105514274656,254.65941235387035,83.12232860502813,23.104065484447563,3.0,15.0,NO,18,61.70185383063539,65.57768958763475,69.82,1.25,65.57768958763475,69.82,1.25,19.889146669701034,22.15,1.23,3.5,NO,,INT_47,,,
36,2230.03485929313,258.0814893993508,82.1696632939797,21.69124666375844,20.0,28.0,NO,115,184.63536080147216,168.36096910615888,150.11,1.41,168.36096910615888,150.11,1.41,137.70734623284116,124.32,1.30,3.5,NO,,INT_24,,,
37,2400.5999391979785,262.8280898572682,82.00067617390687,21.422685117325667,11.0,17.0,NO,81,111.25150819496668,110.60464849466804,99.80,1.39,110.60464849466804,99.80,1.39,84.15361781364057,67.95,1.64,3.5,NO,,INT_465,,,
38,690.4460134771717,273.04734015937555,83.82428506095614,24.051598915162515,17.0,23.0,NO,93,195.44766262690027,173.65899088293796,146.45,1.14,173.65899088293796,146.45,1.14,141.7014871045487,117.45,1.10,3.5,NO,,INT_72,,,
39,236.21564647760047,272.3995062018928,84.31535082882135,24.74902332022787,5.0,11.0,NO,65,87.46223377885885,86.92782566017952,82.73,1.28,86.92782566017952,82.73,1.28,36.78735552803511,24.93,1.55,3.5,NO,,INT_86,,,
40,1778.4119750245784,274.9418548460183,82.66965765660164,22.37316216521124,30.0,42.0,NO,115,332.0405406337293,304.5121843686904,295.10,1.36,306.12708112151506,295.65,1.42,293.1759515550812,278.10,1.42,3.5851692094789507,NO,,INT_37,,,
41,1405.464252058858,288.1854904679812,83.08539146834957,22.935956205839453,17.0,30.0,NO,115,163.83823607418648,158.63338030928824,154.10,0.98,158.63338030928824,154.10,0.98,136.89660273967178,131.01,0.85,3.5,NO,,INT_49,,,
42,685.0596229048705,293.1383899169925,83.86390803328875,24.04009299919598,187.0,254.0,SI,115,5628.414837719078,5335.359045018517,5241.07,8.64,5404.44299057951,5300.85,9.52,5677.452112522453,5539.87,11.57,7.345864873453135,SI (Rank 1),I/239/hip_main,26248.0,83.8630420877,24.0395887842,5.37
43,2368.9495842268225,291.28085191226734,82.08074037498183,21.444145180788457,29.0,48.0,NO,114,339.837798641434,320.0403266217943,327.78,1.83,322.1360637310591,328.96,1.89,312.93321181695694,315.36,1.81,3.677548923412144,NO,,INT_25,,,
44,1213.6529328534805,292.90346860411927,83.29709804677792,23.22704032962776,9.0,21.0,NO,114,98.32579712597249,99.47778065619956,95.36,0.89,99.47778065619956,95.36,0.89,71.88614783190368,65.00,0.82,3.5,NO,,INT_56,,,
45,1135.5395993328648,298.2291268133294,83.38929424535962,23.342156752407345,28.0,47.0,NO,115,321.23909529467755,303.17229223818083,306.20,1.24,303.17229223818083,307.07,1.31,295.9822672447949,294.60,1.30,3.5,NO,,INT_61,,,
46,2098.6555022771845,297.3453350612916,82.37180375052105,21.85639676506092,13.0,24.0,NO,115,127.32945287094874,124.9019705337671,108.48,0.98,124.9019705337671,108.48,0.98,95.1399183477528,80.25,0.95,3.5,NO,,INT_32,,,
47,465.7346656967337,302.09543876330497,84.116077029498,24.36791576326113,69.0,68.0,NO,115,1010.4012453683248,864.7642956881339,854.45,4.44,931.7387900376292,874.55,6.12,961.788384279323,857.56,6.72,6.591855277528032,NO,,INT_85,,,
48,2313.674367061,303.1340983370312,82.15775675687047,21.51819861718346,38.0,60.0,NO,115,519.91508800847,476.3864571717466,430.06,2.07,484.1320311164613,432.32,2.21,473.1023725200922,419.24,2.17,4.154672885926722,NO,,INT_28,,,
49,1259.8099884552737,307.1428273252501,83.27183500601019,23.141968296572745,55.0,101.0,NO,115,869.8045809796117,775.6198168491894,775.86,2.79,777.220770152602,786.27,2.98,766.8550006248485,784.57,2.88,4.404859504118374,NO,,INT_57,,,
50,1087.2435425981132,308.33172067077425,83.45780510020154,23.40662157841181,12.0,18.0,NO,115,132.43018268458115,118.03184598761555,100.21,0.95,118.03184598761555,100.21,0.95,78.85113129816926,69.54,0.92,3.5,NO,,INT_64,,,
51,1451.4914567322949,308.4665730412457,83.0705685011432,22.84514015545806,4.0,14.0,NO,32,74.42292698293708,73.94079319316245,71.64,0.97,73.94079319316245,71.64,0.97,15.626700708132422,20.85,1.01,3.5,NO,,INT_479,,,
52,36.11981128452849,329.7194601307741,84.6306715827608,24.998398753950845,128.0,33.0,NO,19,1363.4668556079491,1262.189430205401,463.65,120.04,1324.8308577256496,482.82,126.87,1238.8548878921924,436.85,119.20,11.03492656855426,NO,,INT_622,,,
53,1211.8867578275097,353.64822592837425,83.40078963943544,23.17023075309522,9.0,18.0,NO,111,94.29284566913836,89.47152333683204,82.08,0.96,89.47152333683204,82.08,0.96,61.23096906725373,46.34,1.17,3.5,NO,,INT_74,,,
54,559.4298323068601,358.3820263393005,84.10940418388883,24.168624650734685,13.0,17.0,NO,115,131.3688038701018,122.80651880295542,115.43,1.11,122.80651880295542,115.43,1.11,96.98902587111613,81.64,1.13,3.5,NO,,INT_91,,,
55,1906.8756004483616,365.4913060308632,82.68588484358615,22.086551068951167,13.0,29.0,NO,115,129.9219232741066,123.8511647889344,115.94,1.09,123.8511647889344,115.94,1.09,98.391316587384,89.53,1.15,3.5,NO,,INT_53,,,
56,2242.310195323932,368.9533322579034,82.34131298931679,21.56476992204712,7.0,15.0,NO,166,114.20978860710126,98.86934850854306,89.35,1.03,98.86934850854306,89.35,1.03,48.0007048766881,49.03,1.30,3.5,NO,,INT_435,,,
57,1576.834304194184,381.84200572465215,83.06062042668383,22.580080303775876,8.0,20.0,NO,115,89.01690116553353,89.06703585213413,86.60,0.93,89.06703585213413,86.60,0.93,57.1105683111096,50.98,1.02,3.5,NO,,INT_68,,,
58,2275.1921013007827,381.8052331889052,82.32847437573015,21.501456987391872,6.0,18.0,NO,87,76.9565263690958,79.70327812529001,115.09,1.53,79.70327812529001,115.23,1.56,43.78941974861947,85.84,1.84,3.5,NO,,INT_575,,,
59,697.9427128648393,383.6491135729487,84.00223863412056,23.931106667378494,11.0,22.0,NO,115,115.88713896407177,113.61463277934334,107.99,0.92,113.61463277934334,107.99,0.92,87.56105535981624,77.39,0.96,3.5,NO,,INT_92,,,
60,1809.9536173909296,383.7210484356872,82.81802917964319,22.218470761690664,12.0,23.0,NO,97,135.34410545643993,132.21685562671342,116.27,1.38,132.21685562671342,116.27,1.38,104.10265882368962,90.12,1.37,3.5,NO,,INT_58,,,
61,1329.741665754418,385.53254140489,83.32872476726413,22.95741742303465,33.0,75.0,NO,115,415.8239950977876,376.8709299050661,392.54,1.53,380.50746177761687,394.85,1.63,377.91152358098896,386.24,1.54,3.615542336244228,NO,,INT_77,,,
62,2018.8610915758468,389.1742379027323,82.60804564964862,21.89049599461358,8.0,18.0,NO,75,93.27657176298692,93.546367485715,87.94,1.34,93.546367485715,87.94,1.34,52.27093658942279,45.87,1.64,3.5,NO,,INT_459,,,
63,2321.791545248549,393.3964745787397,82.29930483330229,21.418157872844223,5.0,15.0,NO,13,74.59481865447825,75.00837237376417,73.45,1.46,75.00837237376417,73.45,1.46,39.82863287347365,19.26,1.71,3.5,NO,,INT_46,,,
64,1815.856816406676,405.2847831599619,82.84777252469927,22.18832893232782,24.0,47.0,NO,115,261.7648799186794,243.7622838685239,229.74,1.36,243.7622838685239,229.84,1.38,225.03837073145627,213.13,1.42,3.5,NO,,INT_62,,,
65,2677.978289077095,408.6755246307968,81.95622592613597,20.852420165336884,20.0,22.0,NO,51,198.3282188633892,188.3036775913189,181.14,1.69,188.3036775913189,181.17,1.70,167.38636639292935,154.75,1.82,3.5,NO,,INT_598,,,
66,2868.1698734008,409.0799185255715,81.76143766426881,20.557727363523583,8.0,14.0,NO,67,92.30185673242916,91.91883684247728,91.56,1.57,91.91883684247728,91.56,1.57,49.66353287522861,46.26,2.06,3.5,NO,,INT_484,,,
67,480.6636282917136,413.2695996416048,84.28709509742129,24.23517593750121,23.0,33.0,NO,115,249.9029584380941,211.63434643538264,203.48,1.20,211.63434643538264,203.69,1.23,187.74353619095209,178.00,1.18,3.5,NO,,INT_106,,,
68,1710.9873605299103,420.4970694597312,82.98353476566892,22.33534060419197,8.0,17.0,NO,85,90.70748393383596,85.23055560592269,73.61,1.03,85.23055560592269,73.61,1.03,52.40127211613909,30.91,1.41,3.5,NO,,INT_73,,,
69,2776.325876924331,421.4335347294129,81.87614833171844,20.68792659128407,11.0,15.0,NO,84,116.00528597142812,110.9157168461487,111.75,1.29,110.9157168461487,111.75,1.29,68.01463969729264,78.38,1.57,3.5,NO,,INT_38,,,
70,895.5118731088148,421.502924574534,83.85308944478392,23.590310183633715,4.0,11.0,NO,15,60.866152002240725,62.1220888512224,67.51,1.14,62.1220888512224,67.51,1.14,14.170381834163075,16.51,0.86,3.5,NO,,INT_93,,,
71,2364.6808595463945,429.8247073467605,82.31524119004531,21.31650786511252,42.0,83.0,NO,115,580.2920233656961,548.5316518005137,531.39,2.01,549.4310209896578,534.25,2.12,542.3985754950975,526.99,2.07,4.060451905779087,NO,,INT_51,,,
72,2596.3493582480787,427.8979606693297,82.0722305377888,20.960110590921907,11.0,15.0,NO,88,107.40688298467788,103.44412745088952,98.64,1.14,103.44412745088952,98.64,1.14,76.47000463715287,64.25,1.38,3.5,NO,,INT_45,,,
73,937.1178600934876,435.2305875256285,83.83143017702184,23.51284340319661,23.0,45.0,NO,115,230.10980043951335,222.90360190736652,219.27,1.09,222.90360190736652,219.35,1.10,207.36768236720815,200.53,1.11,3.5,NO,,INT_95,,,
74,1434.7012996703363,435.3412238016571,83.30052534597617,22.74687639488252,3.0,17.0,NO,29,63.55086837322287,66.38212575929022,71.70,0.81,66.38212575929022,71.70,0.81,19.718604072481103,25.14,1.15,3.5,NO,,INT_84,,,
75,2134.4350688920204,456.994508066111,82.60005909216456,21.645954921791706,24.0,32.0,NO,115,249.46225219786572,234.1024611489022,220.98,1.12,234.1024611489022,220.99,1.12,209.87187872811188,199.23,1.10,3.5,NO,,INT_63,,,
76,961.342962671484,456.87890519530544,83.84171983108537,23.454287101485168,9.0,15.0,NO,115,94.974120886441,93.990186160042,94.42,1.02,93.990186160042,94.42,1.02,71.224586639104,60.95,1.04,3.5,NO,,INT_99,,,
77,2164.342905891044,464.306737351188,82.58099170965836,21.592636992504417,3.0,13.0,NO,111,63.63618737512044,67.36131403335766,80.81,0.85,67.36131403335766,80.81,0.85,15.973503153001268,39.90,1.11,3.5,NO,,INT_481,,,
78,1821.6634753899943,486.6671656776632,82.9772460392099,22.099941777299247,3.0,13.0,NO,33,52.46439507629438,57.18817466381364,70.28,2.09,57.18817466381364,70.28,2.09,15.44095312866257,25.61,2.92,3.5,NO,,INT_498,,,
79,378.2047341431037,491.57030274937,84.5301128267354,24.31458806290484,19.0,23.0,NO,107,207.47969567489255,188.86248896383097,183.73,1.20,188.86248896383097,183.75,1.21,159.39029656236917,159.30,1.03,3.5,NO,,INT_117,,,
80,1534.8509837473196,495.82864423644776,83.29533193766623,22.533274166713287,11.0,20.0,NO,115,126.99127533997374,114.36454416439302,102.37,1.31,114.36454416439302,102.37,1.31,81.04278607184689,64.19,1.20,3.5,NO,,INT_90,,,
81,435.00609602043625,498.3645254897911,84.4797712948898,24.22088113113558,23.0,32.0,NO,115,247.4612677270545,203.4959783802664,204.38,1.27,203.4959783802664,204.67,1.30,175.04534776308475,178.37,1.30,3.5,NO,,INT_116,,,
82,1396.3197291686265,497.9711905948531,83.44590819653376,22.744602801061568,7.0,13.0,NO,75,89.63971487279785,87.51688285680918,72.65,1.00,87.51688285680918,72.65,1.00,46.96253910139284,32.27,1.29,3.5,NO,,INT_94,,,
83,2059.9644871918786,501.9686086414055,82.75263979693479,21.717184559766437,9.0,17.0,NO,115,105.08666189435873,101.14963226957656,84.69,0.99,101.14963226957656,84.69,0.99,57.10549678614998,52.82,1.09,3.5,NO,,INT_80,,,
84,825.8144231016913,518.1249762684022,84.0900961196959,23.6020802072242,8.0,17.0,NO,115,93.910695266199,94.86524186041638,84.05,0.87,94.86524186041638,84.05,0.87,58.32770042320016,48.60,1.03,3.5,NO,,INT_113,,,
85,1170.462856173137,527.4977519341072,83.73597332100329,23.06321963974814,4.0,17.0,NO,56,66.69514601562835,68.43211609962502,68.56,0.87,68.43211609962502,68.56,0.87,15.689540541612336,22.55,0.90,3.5,NO,,INT_108,,,
86,2101.013695537999,530.4861850390424,82.75707030049614,21.626016315226703,8.0,25.0,NO,115,93.17745759241416,94.29241587660614,91.36,0.95,94.29241587660614,91.36,0.95,68.54849428753134,59.78,1.02,3.5,NO,,INT_83,,,
87,2170.814448768607,532.4118473371024,82.6873261273843,21.516360590506206,5.0,14.0,NO,65,64.85926581384771,66.67704958139606,74.84,1.04,66.67704958139606,74.84,1.04,39.43563778086703,35.90,1.34,3.5,NO,,INT_82,,,
88,2582.4946779676966,532.5052628153743,82.25971369361322,20.880215594441,4.0,16.0,NO,111,79.40271393212144,81.02637668575095,80.81,0.85,81.02637668575095,80.81,0.85,16.4060269397058,39.90,1.11,3.5,NO,,INT_481,,,
89,2396.855298335912,541.1538450143782,82.46642009638376,21.158702900357596,6.0,17.0,NO,47,85.38791108420885,80.90635638175819,76.69,1.32,80.90635638175819,76.69,1.32,34.5214832566471,25.16,1.14,3.5,NO,,INT_473,,,
90,2046.7044695455736,549.6573020391805,82.84575225757811,21.69116663261881,3.0,16.0,NO,30,61.56218044701663,65.4192368619727,65.26,1.36,65.4192368619727,65.26,1.36,18.438804881821667,21.21,1.54,3.5,NO,,INT_89,,,
91,284.8591197788978,568.8783150708,84.76180315926779,24.38066078627329,8.0,15.0,NO,74,90.14295966081292,89.19288357573156,74.64,1.08,89.19288357573156,74.64,1.08,50.006635762509184,22.24,1.14,3.5,NO,,INT_138,,,
92,769.598897326148,583.7805450983727,84.26073414077321,23.623463868307194,17.0,26.0,NO,115,159.63237833088607,155.31163206809796,143.66,0.99,155.31163206809796,143.67,0.99,134.49839051401165,117.88,0.90,3.5,NO,,INT_123,,,
