# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:58:22.897
# DATE-END: 2025-01-20T21:58:23.956
# TSTART: 1737410302896.94
# TSTOP: 1737410303896.94
# DATE: 2025-01-20T21:58:25
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1717045416335
# DEC: 22.0164406641981
# EQUINOX: 2000.0
# CRVAL1: 84.1717045416335
# CRVAL2: 22.0164406641981
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00104703028149147
# CD1_2: 0.00149620091742691
# CD2_1: -0.00149581620131045
# CD2_2: -0.00104730876346313
# A_ORDER: 2
# A_0_2: -3.34221942430117e-07
# A_1_1: 2.85058654897894e-08
# A_2_0: -1.73074339732519e-07
# B_ORDER: 2
# B_0_2: -1.03436989238195e-07
# B_1_1: -2.38022084810332e-07
# B_2_0: 2.18426348163267e-07
# AP_ORDER: 2
# AP_0_0: 9.52707268867906e-07
# AP_0_1: -1.00020337536393e-07
# AP_0_2: 3.34219041101891e-07
# AP_1_0: 1.99797037031583e-07
# AP_1_1: -2.85063392846381e-08
# AP_2_0: 1.73073839541515e-07
# BP_ORDER: 2
# BP_0_0: -9.04953641504373e-07
# BP_0_1: 1.21304422129447e-07
# BP_0_2: 1.03436052518988e-07
# BP_1_0: -2.20201629962866e-07
# BP_1_1: 2.3802198914647e-07
# BP_2_0: -2.18424174995081e-07
# NOME_FILE: 20250120_215822.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_090.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,2890.506130502385,19.015385079262405,81.0471819894604,21.0109989604022,10.0,11.0,NO,14,109.61167585797482,105.0828654237432,111.43,2.19,105.0828654237432,111.43,2.19,60.15789054280965,72.69,3.64,3.5,NO,,INT_676,,,,105.08,111.43,2.19,3.5
2,290.49325383191217,20.49295118101908,83.95564419506017,24.9249149048425,4.0,10.0,NO,11,83.49370000792099,82.70291470112622,86.31,4.32,82.70291470112622,86.31,4.32,11.734982267901971,38.00,5.38,3.5,NO,,INT_584,,,,82.7,86.31,4.32,3.5
3,128.87134972595413,29.119994493585097,84.15636774403703,25.15717630959297,8.0,11.0,NO,51,98.23146526888428,95.93114232770512,110.79,2.30,95.93114232770512,110.82,2.30,41.01983082806676,67.47,2.82,3.5,NO,,INT_585,,,,95.93,110.82,2.30,3.5
4,1686.4782085843558,57.51600772144466,82.43386855426793,22.790818287867207,4.0,11.0,NO,107,59.058341573118064,60.3232902019257,79.82,1.07,60.3232902019257,79.82,1.07,16.5541334756536,37.68,1.27,3.5,NO,,INT_2,,,,60.32,79.82,1.07,3.5
5,1401.4823837756107,66.95769772179614,82.76833065541614,23.21033854244493,27.0,34.0,NO,11,288.4650877986738,244.0845654198647,299.58,6.04,254.73242674391872,320.15,7.01,255.5081282175484,305.02,6.68,4.560746667840433,NO,,INT_12,,,,254.73,320.15,7.01,4.56
6,1346.47458726753,70.46920906904427,82.83590261422935,23.289483322007328,4.0,15.0,NO,55,60.72974502549994,61.98464711351562,71.70,1.00,61.98464711351562,71.70,1.00,16.599081618790994,27.28,1.19,3.5,NO,,INT_16,,,,61.98,71.70,1.00,3.5
7,543.6777202926953,78.68297451868163,83.76068468722269,24.48567423377914,3.0,11.0,NO,19,61.00349942268619,64.82406790919529,79.94,2.40,64.82406790919529,79.94,2.40,13.873521696828636,28.02,2.76,3.5,NO,,INT_593,,,,64.82,79.94,2.40,3.5
8,358.68737029963944,90.47810172968862,83.99249730439229,24.74996876871551,27.0,27.0,NO,103,256.7906328228466,250.0601721512901,267.35,1.88,250.5723867814588,268.49,1.95,232.51360104541288,246.70,1.69,3.818844799842647,NO,,INT_50,,,,250.57,268.49,1.95,3.82
9,2222.8248923972874,100.77260047985416,81.90964819047592,21.937083809518818,199.0,254.0,SI,92,7256.168596132511,6963.624510324656,7343.89,13.67,6997.638472063022,7460.33,15.92,7260.317361624408,7810.47,18.48,7.161129550817175,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7075.96,7552.23,16.41,7.54
10,1559.8787851065458,107.69816647836056,82.65734833821095,22.929801099423408,9.0,19.0,NO,115,90.59548354646876,92.06190292045014,84.54,0.87,92.06190292045014,84.54,0.87,67.95088445617378,48.28,1.14,3.5,NO,,INT_15,,,,92.06,84.54,0.87,3.5
