# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:59:24.429
# DATE-END: 2025-01-20T21:59:25.488
# TSTART: 1737410364428.53
# TSTOP: 1737410365428.54
# DATE: 2025-01-20T21:59:27
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1718138835372
# DEC: 22.016729614203
# EQUINOX: 2000.0
# CRVAL1: 84.1718138835372
# CRVAL2: 22.016729614203
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00106203609305821
# CD1_2: 0.00148563456982961
# CD2_1: -0.00148516316543306
# CD2_2: -0.00106235331469447
# A_ORDER: 2
# A_0_2: -4.12656943401785e-07
# A_1_1: 3.80345037427742e-08
# A_2_0: -1.51630319394107e-07
# B_ORDER: 2
# B_0_2: -1.37599887190912e-07
# B_1_1: -1.95792561046048e-07
# B_2_0: 2.17310493964927e-07
# AP_ORDER: 2
# AP_0_0: 9.25329898556389e-07
# AP_0_1: -1.04932674903026e-07
# AP_0_2: 4.12652814865348e-07
# AP_1_0: 1.85493814082092e-07
# AP_1_1: -3.80347694275731e-08
# AP_2_0: 1.51630263389058e-07
# BP_ORDER: 2
# BP_0_0: -9.7938445495771e-07
# BP_0_1: 9.92640828391838e-08
# BP_0_2: 1.37598581934731e-07
# BP_1_0: -2.0123250683997e-07
# BP_1_1: 1.95793437509246e-07
# BP_2_0: -2.17308191228694e-07
# NOME_FILE: 20250120_215924.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_093.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,300.801794628232,7.818766132312794,83.95524545310325,24.925227575801063,6.0,13.0,NO,11,81.89798473854952,80.99031172623533,86.31,4.32,80.99031172623533,86.31,4.32,32.12836784110472,38.00,5.38,3.5,NO,,INT_584,,,,80.99,86.31,4.32,3.5
2,139.27251836417076,14.897895850670832,84.1558923998675,25.157122732088744,9.0,15.0,NO,51,110.98293512639952,109.65647239753685,110.79,2.30,109.65647239753685,110.82,2.30,61.845652444650014,67.47,2.82,3.5,NO,,INT_585,,,,109.66,110.82,2.30,3.5
3,2900.6039782227786,33.175186327671206,81.04781744872568,21.010941449219786,10.0,13.0,NO,14,108.01902617910092,105.29276105573469,111.43,2.19,105.29276105573469,111.43,2.19,64.99585131387649,72.69,3.64,3.5,NO,,INT_676,,,,105.29,111.43,2.19,3.5
4,1696.043425866334,59.31851584903067,82.43447731899195,22.79127209794833,7.0,15.0,NO,107,77.16088916588606,78.73063473334854,79.82,1.07,78.73063473334854,79.82,1.07,47.24548196993986,37.68,1.27,3.5,NO,,INT_2,,,,78.73,79.82,1.07,3.5
5,1410.9102586912088,65.51468407841294,82.76840936553697,23.21124728094013,30.0,37.0,NO,11,292.32204701445346,277.88512674597905,299.58,6.04,290.87280771814994,320.15,7.01,281.5490165501536,305.02,6.68,5.524370660479255,NO,,INT_12,,,,290.87,320.15,7.01,5.52
6,553.3197066536749,68.65141711974798,83.76052326079335,24.486005825945504,3.0,9.0,NO,19,58.84978548872603,59.82388845790908,79.94,2.40,59.82388845790908,79.94,2.40,13.838365964297118,28.02,2.76,3.5,NO,,INT_593,,,,59.82,79.94,2.40,3.5
7,368.33158768104784,78.72165995619112,83.99242691728143,24.74995897854125,27.0,28.0,NO,103,266.0445573874174,258.3572765237865,267.35,1.88,259.35522326209934,268.49,1.95,240.5738432747165,246.70,1.69,3.8141818061712702,NO,,INT_50,,,,259.36,268.49,1.95,3.81
8,2232.296917492751,107.85371165718954,81.9096084361353,21.937115877637407,202.0,254.0,SI,92,7347.238960447206,7049.71646138327,7343.89,13.67,7106.842642570201,7460.33,15.92,7384.705868990221,7810.47,18.48,7.367302355861975,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7141.5,7552.23,16.41,7.54
9,494.9876624510702,105.72373880609108,83.88893418735634,24.53340752333922,20.0,20.0,NO,113,177.24228158164533,173.98388202119563,177.86,1.48,173.98388202119563,178.01,1.50,156.88043689374916,152.27,1.48,3.5,NO,,INT_52,,,,173.98,178.01,1.50,3.5
10,1569.2779581556424,108.005443548055,82.65723185299174,22.92996100804364,7.0,13.0,NO,115,77.6434952108871,78.70651137854347,84.54,0.87,78.70651137854347,84.54,0.87,44.26943957453019,48.28,1.14,3.5,NO,,INT_15,,,,78.71,84.54,0.87,3.5
