# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:46:11.792
# DATE-END: 2025-01-20T21:46:12.851
# TSTART: 1737409571792.1
# TSTOP: 1737409572792.1
# DATE: 2025-01-20T21:46:14
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1702981914214
# DEC: 22.0145721253549
# EQUINOX: 2000.0
# CRVAL1: 84.1702981914214
# CRVAL2: 22.0145721253549
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000899707204493953
# CD1_2: 0.00158911551398825
# CD2_1: -0.00158869441788289
# CD2_2: -0.000899787226696242
# A_ORDER: 2
# A_0_2: -2.01032317197823e-07
# A_1_1: 8.44188913739338e-09
# A_2_0: -1.3282949665433e-07
# B_ORDER: 2
# B_0_2: 6.02935037749321e-08
# B_1_1: -1.14046732384206e-07
# B_2_0: 1.97665061244662e-07
# AP_ORDER: 2
# AP_0_0: 4.0493642659752e-07
# AP_0_1: -8.67344709170785e-08
# AP_0_2: 2.01031759476926e-07
# AP_1_0: 9.19412181739453e-08
# AP_1_1: -8.44146470138889e-09
# AP_2_0: 1.32828934581708e-07
# BP_ORDER: 2
# BP_0_0: -1.07196486656136e-06
# BP_0_1: 6.59351563216526e-08
# BP_0_2: -6.02930359181396e-08
# BP_1_0: -1.49197231544176e-07
# BP_1_1: 1.14046863796204e-07
# BP_2_0: -1.97663241806401e-07
# NOME_FILE: 20250120_214611.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_054.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,319.0275892315548,10.69879723469896,83.6049780292131,24.85303164825343,23.0,25.0,NO,57,257.1646864504347,225.9293816186836,239.64,3.10,225.9293816186836,241.55,3.18,183.22464884070368,204.52,2.57,3.5514984191382286,NO,,INT_13,,,,225.93,241.55,3.18,3.55
2,113.49356811845246,13.50402758473345,83.81279700780817,25.17681811227672,4.0,10.0,NO,43,79.05628099829327,78.07433936873188,80.95,1.61,78.07433936873188,80.95,1.61,11.23008487648018,27.96,2.09,3.5,NO,,INT_550,,,,78.07,80.95,1.61,3.5
3,2130.420617911804,39.34939181083622,81.9095027949712,21.937213246634723,202.0,254.0,SI,92,7199.3221169049375,6902.976062980813,7343.89,13.67,6952.808147523592,7460.33,15.92,7231.299725407118,7810.47,18.48,7.21145458130347,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7018.58,7552.23,16.41,7.54
4,36.65598623328656,35.28466973318617,83.92715801925539,25.279199635821573,8.0,10.0,NO,1,134.64595212286605,105.91806399435788,862.28,18.63,105.91806399435788,880.50,19.34,52.77901728089466,799.90,18.33,3.5,NO,,INT_773,,,,105.92,880.50,19.34,3.5
5,1592.2640890976363,47.9998589311592,82.43506467562007,22.790456407274,4.0,12.0,NO,107,67.00028585332855,71.4114852511573,79.82,1.07,71.4114852511573,79.82,1.07,28.62019110255463,37.68,1.27,3.5,NO,,INT_2,,,,71.41,79.82,1.07,3.5
6,2626.591702100304,50.72182308533143,81.46425569629527,21.13271951587084,28.0,23.0,NO,87,279.89624494227144,266.9873083132988,220.67,8.31,269.15252085877864,221.59,8.37,251.83611193933456,194.42,9.75,4.156506297099949,NO,,INT_577,,,,269.15,221.59,8.37,4.16
7,178.23008130749483,69.88445859982217,83.84765281516947,25.023719805433625,38.0,36.0,NO,75,398.4754833946356,375.0714155042888,385.38,2.95,375.57642212828296,389.65,3.15,358.2398818917536,362.42,2.81,4.426993566867802,NO,,INT_26,,,,375.58,389.65,3.15,4.43
8,1310.1275945404093,83.85677355490057,82.76775426648446,23.209469619354483,22.0,32.0,NO,145,252.7152142576208,221.5884341165668,206.35,3.95,221.5884341165668,208.12,4.07,200.01007903465745,183.07,5.29,3.5,NO,,INT_450,,,,221.59,208.12,4.07,3.5
9,1305.4880833945197,83.50617101217428,82.77161058156777,23.217185666355537,4.0,10.0,NO,145,68.3404347915957,87.16069926680426,206.35,3.95,87.16069926680426,208.12,4.07,11.859734760445347,183.07,5.29,3.5,NO,,INT_450,,,,87.16,208.12,4.07,3.5
10,1992.698782488916,92.67169660096008,82.13155686738845,22.110825715771963,3.0,13.0,NO,16,63.65916296118464,68.82700965322884,73.34,1.70,68.82700965322884,73.34,1.70,17.26171634551935,25.14,1.86,3.5,NO,,INT_3,,,,68.83,73.33,1.70,3.5
11,2102.6354206007045,105.03672033696542,82.04895527732025,21.92407884864407,15.0,21.0,NO,114,139.77606691929816,137.17230133295266,121.66,1.07,137.17230133295266,121.66,1.07,110.1630037936312,94.49,1.19,3.5,NO,,INT_5,,,,137.17,121.66,1.07,3.5
