# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:51:57.508
# DATE-END: 2025-01-20T21:51:58.567
# TSTART: 1737409917507.6
# TSTOP: 1737409918507.6
# DATE: 2025-01-20T21:52:00
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1717817322693
# DEC: 22.0169240110548
# EQUINOX: 2000.0
# CRVAL1: 84.1717817322693
# CRVAL2: 22.0169240110548
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000962662163667398
# CD1_2: 0.00155180057291661
# CD2_1: -0.00155137942274885
# CD2_2: -0.000962774256192292
# A_ORDER: 2
# A_0_2: -2.79742432297768e-07
# A_1_1: 2.71937153343185e-08
# A_2_0: -1.77813653904359e-07
# B_ORDER: 2
# B_0_2: 6.34620988070486e-08
# B_1_1: -1.99331558135483e-07
# B_2_0: 2.05307998801215e-07
# AP_ORDER: 2
# AP_0_0: 4.44957976508675e-07
# AP_0_1: -1.40552649225203e-07
# AP_0_2: 2.7974159605592e-07
# AP_1_0: 1.81265665184612e-07
# AP_1_1: -2.71949044237195e-08
# AP_2_0: 1.7781305078859e-07
# BP_ORDER: 2
# BP_0_0: -8.52425737818407e-07
# BP_0_1: 1.3559909412998e-07
# BP_0_2: -6.34622438977336e-08
# BP_1_0: -2.28380896937163e-07
# BP_1_1: 1.99332230194799e-07
# BP_2_0: -2.05306140043008e-07
# NOME_FILE: 20250120_215157.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_071.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,219.11654537056043,16.336566428159983,83.84742288467532,25.023885419613475,37.0,35.0,NO,75,433.9055642071213,388.9389173117772,385.38,2.95,394.8311063592308,389.65,3.15,370.0318370317604,362.42,2.81,4.625804441587628,NO,,INT_26,,,,394.83,389.65,3.15,4.63
2,2140.334479790632,28.31804851343129,81.88029985434721,22.018589669384607,3.0,9.0,NO,19,62.65172797576827,67.56356893556891,162.20,16.52,67.56356893556891,162.20,16.52,13.53646605158438,123.80,19.08,3.5,NO,,INT_616,,,,67.56,162.20,16.52,3.5
3,2860.5872359312098,39.91007216917848,81.17806438260844,20.880043495882163,19.0,20.0,NO,63,178.58321512628197,166.82329008567257,117.56,5.37,168.93393127108922,118.18,5.45,136.4705193629963,84.32,5.90,3.749670445899085,NO,,INT_620,,,,168.93,118.18,5.45,3.75
4,786.4750597899698,42.49634490820643,83.29558764284508,24.11798399397973,4.0,10.0,NO,31,73.13735362056931,73.558964188537,73.04,1.53,73.558964188537,73.04,1.53,13.727293212647677,20.09,1.66,3.5,NO,,INT_20,,,,73.56,73.04,1.52,3.5
5,1632.984352835535,50.99104201516273,82.43468194068697,22.79036399801142,9.0,18.0,NO,107,85.43027023019182,87.1041431262582,79.82,1.07,87.1041431262582,79.82,1.07,53.73265202909679,37.68,1.27,3.5,NO,,INT_2,,,,87.1,79.82,1.07,3.5
6,2170.951618564394,64.07912340439957,81.90962832615178,21.93708809573017,207.0,254.0,SI,92,7249.511624347249,6909.461309885169,7343.89,13.67,6941.071595928505,7460.33,15.92,7209.891418641006,7810.47,18.48,7.1956317741772615,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7017.24,7552.23,16.41,7.54
7,236.9729816709608,90.98074349540896,83.95624619466697,24.92470532311231,9.0,10.0,NO,72,111.25799392066124,104.35662078652992,97.99,1.29,104.35662078652992,97.99,1.29,46.53312898014942,47.69,1.68,3.5,NO,,INT_40,,,,104.36,97.99,1.29,3.5
8,2666.347796565008,95.18607540147993,81.46419624453084,21.13259091498333,30.0,28.0,NO,87,293.1439966858736,276.1181291737273,220.67,8.31,277.24920412148475,221.59,8.37,262.7763941702043,194.42,9.75,4.129259765675847,NO,,INT_577,,,,277.25,221.59,8.37,4.13
9,76.47961789824588,108.47018325716492,84.15643760694243,25.15640192066658,14.0,11.0,NO,51,139.52522487592924,125.36243975700096,110.79,2.30,125.36243975700096,110.82,2.30,84.80997224968836,67.47,2.82,3.5,NO,,INT_585,,,,125.36,110.82,2.30,3.5
10,1509.2448867377968,107.96600869432308,82.65803997947889,22.9296536667272,10.0,16.0,NO,115,109.10239418173902,105.3498622281989,84.54,0.87,105.3498622281989,84.54,0.87,73.97198732192801,48.28,1.14,3.5,NO,,INT_15,,,,105.35,84.54,0.87,3.5
