# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT:   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2026-01-16T02:31:55.226
# DATE-END: 2026-01-16T02:31:55.370
# TSTART: 1768530715226.03
# TSTOP: 1768530715256.04
# DATE: 2026-01-16T02:31:55
# EXPOSURE: 30000.0
# COMMENT: Start of commanded pointing details
# RA0: 1.740824e-06
# DEC0: 4.591214e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 166.758056270227
# DEC: 38.2112032740758
# EQUINOX: 2000.0
# CRVAL1: 166.758056270227
# CRVAL2: 38.2112032740758
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: 0.000383747109674423
# CD1_2: 0.00178847125634339
# CD2_1: -0.00178272148445418
# CD2_2: 0.000381086771496927
# A_ORDER: 2
# A_0_2: -6.91870840920856e-07
# A_1_1: -3.07345768879762e-06
# A_2_0: 1.52070237739941e-06
# B_ORDER: 2
# B_0_2: 1.29462633510105e-06
# B_1_1: 2.47586827334319e-06
# B_2_0: -9.23568235911295e-07
# AP_ORDER: 2
# AP_0_0: -0.000174213479962286
# AP_0_1: -1.65548881169048e-05
# AP_0_2: 6.91978137542832e-07
# AP_1_0: 1.10405624926785e-05
# AP_1_1: 3.07402972270316e-06
# AP_2_0: -1.52067018006023e-06
# BP_ORDER: 2
# BP_0_0: 0.000137534581878522
# BP_0_1: 1.19281720954773e-05
# BP_0_2: -1.29481091765579e-06
# BP_1_0: -6.36342159335079e-06
# BP_1_1: -2.4763380688485e-06
# BP_2_0: 9.23558300621922e-07
# PERCORSO_FILE: /home/lorysimeone/tesi_magistrale/pmc_photometry/blazar/PMC_DATA_BLAZAR/20260115/run_00000011/20260116_023155.fits
#
ID,RAJ2000,DEJ2000,Mag,Catalogo
150961693063134531,169.30628658938,35.803284023,14.8191,II/389/ps1_dr2
151001693000288844,169.29994761033,35.84025825399,12.487,II/389/ps1_dr2
151011689042846241,168.90453162,35.84647282,12.6915,II/389/ps1_dr2
151011689043125765,168.90429426,35.84586268,8.7012,II/389/ps1_dr2
150891690811275332,169.08115626,35.74559286,12.917,II/389/ps1_dr2
150891690814135949,169.08154147194,35.74613855911,11.538,II/389/ps1_dr2
150891690817665954,169.08177245,35.74612598,11.7901,II/389/ps1_dr2
150951691015902847,169.10161692748,35.79352570675,14.2722,II/389/ps1_dr2
151001691546538215,169.1546645334,35.8397313578,14.6922,II/389/ps1_dr2
151001690626989602,169.06276826679,35.84076598078,12.767,II/389/ps1_dr2
150981695096009476,169.50954399112,35.82406804241,13.3,II/389/ps1_dr2
151051695836953452,169.58363057008,35.87734403476,14.1225,II/389/ps1_dr2
151091695732416830,169.57317935026,35.91349328693,13.451,II/389/ps1_dr2
150971693925496515,169.39237912212,35.81320114677,14.8842,II/389/ps1_dr2
151031694058683057,169.40584232627,35.86037783705,14.9795,II/389/ps1_dr2
151031692901808327,169.29014585316,35.86479748517,14.8209,II/389/ps1_dr2
151141694998339852,169.499792484,35.95767602598,14.1891,II/389/ps1_dr2
151201694913016854,169.49121066,36.00527683,11.956,II/389/ps1_dr2
151201694913687201,169.49128899,36.00540884,12.3684,II/389/ps1_dr2
151141696912375529,169.69119394399,35.95407761244,14.0816,II/389/ps1_dr2
151141696013403043,169.60126954667,35.95200266762,13.3933,II/389/ps1_dr2
151171696032587290,169.60320045745,35.98054484944,14.7748,II/389/ps1_dr2
151261696188033451,169.61887447,36.05239627,12.7133,II/389/ps1_dr2
151261696184533997,169.61889224,36.05298356,9.1197,II/389/ps1_dr2
151361695535081716,169.5534466319,36.13425701802,14.4592,II/389/ps1_dr2
151381695889615270,169.58890762,36.15389554,11.9883,II/389/ps1_dr2
151381695887604956,169.58877791,36.15378745,12.045,II/389/ps1_dr2
151101692302809536,169.23021284764,35.92419057719,13.442,II/389/ps1_dr2
