label,occorrenze,media_flusso_fisso_max_run_CORRETTO_Correzione_Additiva_dell_Apertura_DECORRELAZIONE_STELLE_GLOBALE,numero_di_run,Mag_estratta_max
RA_168.70DEC-33.26,28,83.68044321852848,2,10.94550787702147
RA_168.89DEC-30.11,68,239.57672791811456,3,10.10469164629616
RA_168.89DEC-31.83,68,179.46267063479195,3,10.337604279228447
RA_168.91DEC-30.75,37,73.59523048284038,2,11.059709713287916
RA_168.93DEC-31.29,67,109.7610933856167,3,10.809679151847453
RA_168.98DEC-32.70,70,391.3471481565764,3,9.559563737567904
RA_169.00DEC-31.29,65,94.44364663617642,3,10.976557290296448
RA_169.00DEC-32.37,70,324.6248735505925,3,9.726412654191382
RA_169.04DEC-30.80,70,145.5126222723925,3,10.631334554792748
RA_169.05DEC-30.18,67,107.15165747965015,3,10.921969725056394
RA_169.07DEC-32.56,72,150.43603018870897,3,10.382685296798453
RA_169.10DEC-30.53,58,86.2316542216179,3,10.917621538600663
RA_169.13DEC-32.16,72,98.81614519482478,3,10.884345165491466
RA_169.14DEC-30.58,70,99.69872230916376,3,10.917402923066074
RA_169.17DEC-30.11,72,183.6129317896253,3,10.396900511043771
RA_169.20DEC-31.29,72,162.20704217791115,3,10.507311108453443
RA_169.29DEC-31.35,74,105.47082288687284,3,10.988162729551094
RA_169.39DEC-31.43,66,88.69596740429013,3,11.058597720941371
RA_169.44DEC-32.60,78,150.53155704584222,3,10.460667559579042
RA_169.49DEC-31.80,50,79.16165065698264,3,11.078333044070945
RA_169.57DEC-30.60,78,141.18239203253924,3,10.668735616409853
RA_169.62DEC-32.23,58,80.5308583130448,3,11.083478915932252
RA_169.62DEC-33.14,80,182.81694608023523,3,10.3606728355996
RA_169.71DEC-30.47,80,451.3391750415273,3,9.406346700768028
RA_169.84DEC-30.44,42,78.17115785604558,3,11.085758195350902
RA_169.88DEC-32.75,84,123.58759352342008,3,10.7744269995153
RA_169.92DEC6.86,28,168.99485323948937,2,10.728032071537884
RA_169.95DEC-33.11,38,80.68296627777973,2,11.016279325207451
RA_169.99DEC7.58,27,244.745806460711,2,9.86844747767785
RA_170.03DEC-31.14,71,81.93204009005312,3,11.008795034317934
RA_170.15DEC-32.34,57,81.21974609380825,3,11.05129390344945
RA_170.15DEC-32.94,86,101.02291029938456,3,10.856701779718705
RA_170.17DEC6.76,26,134.26088028965285,2,10.73304727596917
RA_170.20DEC-31.31,88,174.77066685267764,3,10.30726209938964
RA_170.22DEC-30.26,87,158.95596259416118,3,10.615231727219449
RA_170.23DEC-31.64,63,81.16001231741478,3,11.08061344196058
RA_170.24DEC-32.14,85,96.13163960602812,3,10.941713375074762
RA_170.24DEC-32.57,86,97.5648046908642,3,10.890476734029717
RA_170.26DEC7.06,25,511.6190890311931,2,8.965732791826683
RA_170.32DEC-30.62,43,78.48207737549612,3,11.059653292913575
RA_170.42DEC7.22,24,827.4472043940854,2,8.261842098374558
RA_170.43DEC-31.13,49,93.8204394178722,3,10.86382673474254
RA_170.44DEC-31.12,88,133.77464248140774,3,10.60963580183571
RA_170.45DEC-32.09,85,97.82525656956824,3,10.939801088455033
RA_170.46DEC-31.68,88,140.93817735592964,3,10.51477678709777
RA_170.55DEC-32.39,48,81.19914731352164,2,11.02588117676118
RA_170.73DEC-32.78,90,138.1079383644411,3,10.639167267005698
RA_170.74DEC-31.87,89,124.05526429642124,3,10.70435766054142
RA_170.75DEC-30.89,88,383.6073735099893,3,9.595933917450775
RA_170.76DEC-32.43,90,209.4233246008189,3,10.11384003105328
RA_170.78DEC-31.56,80,93.33441116348892,3,11.032973729221604
RA_170.79DEC-32.04,89,132.37816286093542,3,10.698791013391322
RA_170.89DEC-31.59,42,77.29756634267744,2,11.099024080102328
RA_170.96DEC-30.38,28,77.65220930481492,2,11.022904223212128
RA_170.97DEC-30.12,57,86.7976251596404,2,10.94409429417138
RA_170.97DEC-31.65,87,189.51212898839395,3,10.281435479588575
RA_171.07DEC-31.73,79,105.34062273759116,3,10.798087853286724
RA_171.07DEC-32.54,88,178.41285264767615,3,10.40491580974069
RA_171.16DEC-30.22,85,155.3422738723221,3,10.60838590674063
RA_171.16DEC-31.52,87,151.3992584560494,3,10.57223632081316
RA_171.17DEC-31.32,86,153.2860250371853,3,10.502052285251828
RA_171.24DEC-32.01,83,135.32337124823067,3,10.728853503551552
RA_171.28DEC-31.61,54,82.55566345179189,2,11.069853249777005
RA_171.55DEC-32.47,71,93.03430022882117,2,11.162177961722165
RA_171.55DEC7.40,15,166.68265306961715,2,10.565907562385492
RA_171.56DEC6.78,15,124.57440418413604,2,10.870330516301854
RA_171.61DEC-32.15,82,123.93362697553704,3,10.755981821516654
RA_171.69DEC-32.98,72,103.66046079159716,2,10.914920420072509
RA_171.75DEC-31.28,37,81.42090099518751,2,11.05821555192676
RA_171.87DEC-31.93,67,87.7250711484876,2,11.053194388522575
RA_171.88DEC-31.25,79,138.6941926186308,2,10.56491977319142
RA_171.93DEC-30.36,75,98.47694492389516,2,11.047528129428535
RA_171.95DEC7.88,12,263.7379391709214,2,9.808909158578372
RA_171.96DEC-30.50,78,231.36352775459048,2,10.047948507742408
RA_171.96DEC-32.64,79,142.9504185231063,2,10.554201259598434
RA_171.97DEC-31.91,79,160.22120277540998,2,10.424460227436358
RA_171.97DEC-32.52,75,93.44831565567353,2,10.921798216294809
RA_171.98DEC-31.40,78,134.43344047349407,2,10.54549562142
RA_171.98DEC-32.85,80,121.6643249453954,2,10.701341015115458
RA_172.04DEC-32.96,39,81.09548163928926,2,11.135533105813709
RA_172.13DEC-32.02,28,83.85213445531586,2,11.032161056291956
RA_172.14DEC-33.09,80,115.312553906208,2,10.738738753392669
RA_172.18DEC-31.67,68,86.67084436021908,2,11.125720940632895
RA_172.21DEC-32.61,79,167.97956776839578,2,10.341237797136989
RA_172.22DEC-30.44,74,104.7728281757766,2,10.806364399386956
RA_172.27DEC-30.99,78,116.52898104277747,2,10.761480467660002
RA_172.34DEC-32.32,42,82.18501131227958,2,11.075978476948483
RA_172.36DEC-30.61,21,81.43358530148933,2,11.117498676195956
RA_172.38DEC-30.51,69,93.10178587692896,2,11.073915148628505
RA_172.42DEC-33.07,26,86.15174489206605,2,11.043665954860115
RA_172.43DEC-30.93,47,82.51543653400375,2,11.10417547772808
RA_172.47DEC-32.03,79,117.07116318510634,2,10.809953314744718
RA_172.47DEC-32.55,13,85.77314566238707,2,10.955975529583515
RA_172.48DEC-31.58,59,83.14118951868964,2,11.105074008918624
RA_172.50DEC-30.45,76,95.12172286980504,2,10.86464874159948
RA_172.54DEC-32.42,79,192.08027707786923,2,10.250526589600195
RA_172.55DEC-31.08,19,78.88828005293789,2,11.07614238613494
RA_172.59DEC-31.15,78,115.82166725248014,2,10.868380869374471
RA_172.63DEC-30.44,78,327.4600259825692,2,9.75958359838521
RA_172.63DEC-31.30,31,76.91328506206018,2,11.133045503383045
RA_172.75DEC-31.64,74,91.71934711247776,2,11.016739583228905
RA_172.76DEC-30.26,78,233.71047646684275,2,10.06410660463288
RA_172.88DEC-30.56,78,242.64310055050177,2,10.036412540836036
RA_172.89DEC-31.67,38,80.89931240128543,2,11.08229455715335
RA_172.90DEC-33.12,78,108.54364454781778,2,10.77804236258897
RA_172.96DEC-30.86,44,83.57955982758202,2,11.09818165305883
RA_172.96DEC-32.69,51,80.9116117852092,2,11.136212469584176
RA_173.04DEC-31.14,38,81.93462867768251,2,11.059110155791831
RA_173.04DEC-31.40,79,194.8419093762928,2,10.250605037484188
RA_173.07DEC-30.43,78,188.35694244764983,2,10.284791753742647
RA_173.11DEC-31.11,40,84.13620027993167,2,11.06601542612963
RA_173.12DEC-30.97,78,403.03810195351474,2,9.510835540489966
RA_173.15DEC-30.95,79,117.65090156946144,2,10.745297274245342
RA_173.20DEC-31.64,73,95.44208297462112,2,11.033017190754856
RA_173.24DEC-30.47,74,100.5111666700071,2,10.864375292495058
RA_173.24DEC-32.03,57,82.75094892612942,2,11.054243094742946
RA_173.26DEC-32.87,50,81.53647571693521,2,11.088621571996343
RA_173.28DEC-31.00,79,109.48623217308638,2,10.80220274785412
RA_173.33DEC-32.49,77,109.36732081528513,2,10.848422343686869
RA_173.35DEC-30.68,78,140.31334469634,2,10.536278999589362
RA_173.48DEC-32.80,80,161.56663987586936,2,10.452302460528191
RA_173.49DEC-31.91,79,240.7083431047759,2,9.95929678834387
RA_173.51DEC-30.12,50,82.16887989463399,2,11.108192611650486
RA_173.56DEC-30.52,79,175.72958913983183,2,10.41615318821886
RA_173.59DEC-30.61,78,133.50761144289058,2,10.653692471776036
RA_173.61DEC-31.78,71,93.17464616448711,2,10.962906172634977
RA_173.62DEC-31.56,68,90.8575527075716,2,11.056576280162057
RA_173.62DEC-32.46,46,82.36319301062348,2,11.224469762906509
RA_173.62DEC-32.83,35,2453.7954995060686,2,7.654464575259509
RA_173.70DEC-32.44,34,232.2188598286456,2,9.970751265419963
RA_173.71DEC-31.93,79,186.2102099245026,2,10.22424342568816
RA_173.76DEC-30.03,33,1088.052342936692,2,8.449423771170574
RA_173.76DEC-30.72,33,1011.6535890069484,2,8.567584668466619
RA_173.84DEC-31.61,62,84.70545854269817,2,11.059456384429508
RA_173.86DEC-31.14,66,88.40153209028948,2,11.070359631574483
RA_173.86DEC-32.55,33,132.000265127716,2,10.647010930782823
RA_173.89DEC-31.64,61,81.89978174826308,2,11.135897831804767
RA_173.92DEC-31.52,76,99.51250761690346,2,10.960037503724646
RA_173.96DEC-29.81,31,141.41418087055573,2,10.645060277272965
RA_173.98DEC-31.03,78,146.60999751742415,2,10.568481382733284
RA_174.03DEC-32.29,49,83.12871118469883,2,11.099059399950104
RA_174.06DEC-32.68,58,82.22671538161165,2,11.09041029633072
RA_174.08DEC-32.55,68,89.89919641217047,2,11.10957785522156
RA_174.14DEC-32.01,30,261.361059596863,2,9.888827163562407
RA_174.16DEC-32.50,79,108.86180887623436,2,10.94495422522051
RA_174.17DEC-29.83,30,214.5359861098505,2,10.051034724890824
RA_174.17DEC-32.93,80,308.6759502475744,2,9.788036861265404
RA_174.23DEC-31.75,79,188.59538941971115,2,10.239375908810034
RA_174.24DEC-32.48,79,383.3253497446271,2,9.528801815697236
RA_174.26DEC-32.99,30,1707.1048315714108,2,8.070220638414519
RA_174.43DEC-30.31,78,135.9997679404379,2,10.61753160336653
RA_174.45DEC-31.22,28,1297.6594727593726,2,8.285909112789092
RA_174.48DEC-31.21,78,107.60804221455744,2,10.991375387245188
RA_174.52DEC-31.62,34,80.68734117391924,2,11.14183671922671
RA_174.60DEC-31.64,75,96.83127928526608,2,10.975515982216626
RA_174.62DEC-30.29,75,134.55890464457457,2,10.628337957817733
RA_174.74DEC-30.51,65,88.49587921995294,2,11.008550301910674
RA_174.74DEC-32.69,52,82.85218192731739,2,11.07286690275256
RA_174.77DEC-30.88,73,310.7606807227997,2,9.768329307668909
RA_174.80DEC-31.04,73,198.6345625155002,2,10.111082016989313
RA_174.82DEC-30.35,25,390.5327258866128,2,9.404695553856875
RA_174.85DEC-31.21,73,357.53339659685525,2,9.600249693032836
RA_174.89DEC-29.70,24,100.18555027495258,2,10.82373224445296
RA_174.89DEC-30.48,24,145.6362526962594,2,10.38663026176897
RA_174.91DEC-32.60,25,193.2925386443286,2,10.218426618971394
RA_174.92DEC-32.49,51,84.01055851974888,2,11.109244634371928
RA_174.93DEC-31.56,71,114.53456396035271,2,10.771701441160465
RA_174.93DEC-31.67,71,97.91620446715494,2,10.968244144716817
RA_174.99DEC-31.43,70,101.43494142702605,2,10.967642959612414
RA_175.00DEC-30.48,23,573.6979418930677,2,9.09501746956912
RA_175.00DEC-31.71,52,86.35963101577144,2,11.058475554361678
RA_175.05DEC-31.79,67,95.03437825086208,2,10.977725124489522
RA_175.09DEC-29.81,22,112.35689741965656,2,10.841404254029367
RA_175.13DEC-31.54,43,80.06429046315922,2,11.139485578136698
RA_175.16DEC-30.14,22,234.24007301199347,2,9.953191686029172
RA_175.21DEC-31.05,63,90.55860571474572,2,10.99222948551344
RA_175.28DEC-29.73,21,174.13897582606498,2,10.209227729323592
RA_175.28DEC-30.28,65,200.03177628152744,2,10.102852514293405
RA_175.30DEC-32.14,65,116.2705302227686,2,10.701316314277316
RA_175.33DEC-32.14,65,110.52706455007302,2,10.741429486506728
RA_175.37DEC-30.21,49,87.9652393223145,2,11.038398262264623
RA_175.40DEC-30.93,30,81.12586050040845,2,11.102352759015751
RA_175.43DEC-32.50,20,4439.814293347355,2,7.150440987896152
RA_175.45DEC-32.49,63,512.6054879300541,2,9.302236654395823
RA_175.47DEC-32.55,63,283.4026083565006,2,9.811667528140676
RA_175.48DEC-29.91,13,71.54677036726933,2,11.052399992918874
RA_175.65DEC-29.64,18,884.7302752204316,2,8.588733560306794
RA_175.67DEC-33.14,55,101.3855541425183,2,10.94906727159745
RA_175.74DEC-30.03,57,218.4694723256933,2,10.085340451872773
RA_175.78DEC-31.64,57,106.12031613982344,2,11.05659591034646
RA_175.87DEC-31.02,16,347.8977236333834,2,9.519030908452494
RA_175.87DEC-31.72,55,101.37688835108536,2,10.946528739776896
RA_175.88DEC-32.94,51,98.81328663178807,2,11.04550394736897
RA_175.93DEC-32.13,55,120.51957660777168,2,10.797180036114227
RA_175.95DEC-29.68,15,355.7893705977837,2,9.453842489294392
RA_175.95DEC-33.23,41,95.82672832780334,2,11.102896773163646
RA_175.96DEC-32.96,45,101.0317481709592,2,10.927983992457133
RA_175.97DEC-31.96,55,114.47208055476356,2,10.892393865513672
RA_175.99DEC-29.75,15,1171.678452742887,2,8.30313626288168
RA_176.00DEC-32.00,55,255.05924921308295,2,9.945208160738318
RA_176.07DEC-29.98,15,140.78197743864854,2,10.371103690575652
RA_176.08DEC-31.63,15,374.0481483975126,2,9.416673961478429
RA_176.16DEC-29.88,14,525.8879338771162,2,9.100941423214424
RA_176.27DEC-31.78,14,466.0110114056296,2,9.215956984399895
RA_176.36DEC-31.71,49,159.49085017903687,2,10.521133029816887
RA_176.38DEC-30.50,47,291.55447493684784,2,9.746380458774516
RA_176.41DEC-30.95,12,516.0255846959072,2,9.130792073844772
RA_176.43DEC-32.26,47,306.16891045843767,2,9.724780521594257
RA_176.44DEC-31.98,12,145.1474278369535,2,10.373737910983811
RA_176.48DEC-30.39,33,89.30224057642482,2,11.041977198453251
RA_176.50DEC-29.60,11,111.65921242595309,2,10.625670925733518
RA_176.61DEC-30.03,43,134.82145151488984,2,10.664396327663654
RA_176.61DEC-32.55,42,117.2621670438266,2,10.7699631310236
RA_176.62DEC-29.86,10,105.187342356013,2,10.619500940619895
RA_176.64DEC-30.93,10,588.7011780817465,2,8.943816991543605
RA_176.64DEC-32.33,45,173.84573263756778,2,10.383520149141107
RA_176.67DEC-31.13,38,96.3406484969399,2,11.015003056249908
RA_176.69DEC-32.04,29,86.52395216521998,2,10.968936927153573
RA_176.78DEC-33.15,36,105.75459438874849,2,10.947703344586769
RA_176.81DEC-32.82,42,110.5303397251653,2,10.895334388393948
RA_176.84DEC-32.39,33,107.0533255423352,2,10.766740545396486
RA_176.87DEC-31.18,41,217.63181195505345,2,10.059262369313776
RA_176.99DEC-32.39,39,190.2015100285574,2,10.299841060901151
RA_177.03DEC-29.68,37,142.46648498576005,2,10.54714514947823
RA_177.12DEC-31.48,29,95.4981128732884,2,10.998361680625363
RA_177.17DEC-31.61,35,149.31301353508667,2,10.596382653218429
RA_177.25DEC-32.85,27,105.76317170878636,2,10.99846358658776
RA_177.31DEC-30.67,33,372.6592483085774,2,9.54570958934779
RA_177.32DEC-31.10,33,123.16169989258704,2,10.763690958586578
RA_177.37DEC-32.79,33,131.7808485962752,2,10.79032725956435
RA_177.42DEC-32.71,28,98.5082602757102,2,10.826216088916588
RA_177.43DEC-32.44,33,542.7114803342464,2,9.193086958874751
RA_177.47DEC-29.81,25,119.37382414115844,2,10.666907906155313
RA_177.47DEC-31.48,31,193.06244908092148,2,10.309134719080376
RA_177.47DEC-33.05,30,118.78936005996694,2,10.792053526131436
RA_177.48DEC-32.51,31,169.7373103962084,2,10.349164804538631
RA_177.51DEC-32.42,30,120.99653920339205,2,10.82582391389374
RA_177.53DEC-30.53,29,129.10106802625884,2,10.54356862657034
RA_177.57DEC-30.54,29,219.77274365109523,2,10.01255033881457
RA_177.68DEC-33.14,29,695.6768247172683,2,8.921370267041548
RA_177.75DEC-33.22,26,207.26828389337777,2,10.122269887576303
RA_76.31DEC21.97,78,133.49003348813156,2,10.582776509020972
RA_76.45DEC22.92,75,161.36209770639928,2,10.08888919756144
RA_76.46DEC22.31,98,217.51934916953223,4,10.382539646556973
RA_76.46DEC22.86,82,318.2209241579911,3,9.44075710820191
RA_76.49DEC22.48,89,153.1938100583138,4,10.513592528878924
RA_76.62DEC22.18,102,132.60625276818797,3,10.674027667605818
RA_76.67DEC22.51,125,1310.209649968489,4,8.783394556706245
RA_76.68DEC20.71,54,146.59553215994987,3,10.4375194582013
RA_76.72DEC21.80,122,125.0702363525087,4,10.683259364731857
RA_76.72DEC22.57,73,116.83335727720392,2,10.568272880470516
RA_76.74DEC23.11,91,174.62303119144792,3,10.364112775009326
RA_76.77DEC23.57,61,180.52089342544545,3,10.230632784100376
RA_76.79DEC22.39,149,430.68769511103136,4,10.297953743189243
RA_76.82DEC20.64,65,205.57824746212245,4,10.056363002744408
RA_76.83DEC22.85,80,127.04526786451676,3,10.579379250498404
RA_76.84DEC22.71,128,184.3449194554541,4,10.318405882263605
RA_76.85DEC23.04,111,195.05480447085577,4,10.192869689540665
RA_76.88DEC22.03,126,112.05321495298318,4,10.761217883161674
RA_76.91DEC23.28,100,259.0090651316106,4,9.752460532027456
RA_76.92DEC21.07,144,129.0354101751667,3,10.541909099241646
RA_76.94DEC24.10,97,158.7055178591479,3,10.2412773444116
RA_76.95DEC20.42,62,4988.634132599046,4,6.439839079906807
RA_76.95DEC21.69,218,266.41418829232515,4,10.165367790730128
RA_76.95DEC21.80,178,112.55205455128284,4,10.766846077327433
RA_76.95DEC23.68,57,119.86503049685476,3,10.962645766945924
RA_76.96DEC22.06,171,122.38330082696176,4,10.691598818598443
RA_76.98DEC21.70,249,3224.430567876252,4,7.86934996512013
RA_77.06DEC21.81,239,392.0423572846038,4,10.36462166228607
RA_77.07DEC22.24,189,215.99603457346237,4,10.43834119013263
RA_77.08DEC23.22,165,404.12498461935206,5,9.900937585163268
RA_77.08DEC23.27,160,310.5834900034242,6,10.160660331324657
RA_77.10DEC22.04,226,529.3854289258067,4,10.135520761800876
RA_77.10DEC23.87,38,111.54711704776712,2,11.14126854688897
RA_77.13DEC22.00,110,105.889136832307,4,10.934508727297958
RA_77.17DEC22.24,112,103.93306822633086,3,10.87076262901995
RA_77.19DEC20.75,199,126.58612991230667,5,10.6365637135071
RA_77.19DEC21.50,246,458.4024320481059,4,10.305879830901535
RA_77.21DEC19.86,30,2169.6929661612844,4,7.520631663710412
RA_77.26DEC20.51,168,418.2270696363031,5,10.14836280115312
RA_77.26DEC22.89,198,200.05935210139265,6,10.823725251197894
RA_77.27DEC21.86,223,209.4082969935793,4,10.44095058994702
RA_77.27DEC23.68,382,268.43211424992865,8,9.66337793850797
RA_77.30DEC20.46,162,583.1528265682335,5,10.07348608495821
RA_77.32DEC20.25,80,121.86329211046169,5,10.546221222107327
RA_77.36DEC22.12,224,230.99566745962028,4,10.766127249770948
RA_77.37DEC21.70,208,128.1490773178392,4,10.682682209326902
RA_77.40DEC20.59,223,193.3991666432495,5,10.820591419857877
RA_77.42DEC21.08,222,120.49962578266344,5,10.749156076098854
RA_77.42DEC21.84,239,282.8319243746331,5,10.561494756282386
RA_77.42DEC23.30,432,243.23302943915505,8,10.203528050907012
RA_77.44DEC23.02,470,880.5618958392965,8,9.42730927713159
RA_77.45DEC21.92,210,128.9870976067291,5,10.607803638591411
RA_77.46DEC20.98,158,100.30589449969176,4,10.926900465290718
RA_77.47DEC21.82,242,251.93444722296,5,10.81391797143098
RA_77.47DEC21.99,260,780.6609627910584,5,9.74490103674702
RA_77.47DEC23.03,443,179.6688612718309,8,10.659770765909194
RA_77.50DEC20.94,239,176.23923214767234,5,10.607940634495865
RA_77.54DEC22.49,465,206.15709727999572,9,10.72914539051555
RA_77.55DEC22.14,268,977.7744875746312,6,9.415012200260332
RA_77.58DEC21.98,261,409.62582657392215,5,10.283317358655635
RA_77.63DEC23.23,374,95.44435541837566,8,11.060900702695015
RA_77.63DEC24.17,324,116.3260300377141,7,10.752827343374165
RA_77.64DEC22.46,518,130.6273640782836,9,10.76475596001256
RA_77.68DEC21.21,222,112.72746167802194,5,10.711101127201596
RA_77.68DEC21.55,231,118.51035708674333,6,10.750321447158164
RA_77.68DEC23.06,452,143.42130389557073,9,10.546775664156137
RA_77.70DEC19.68,43,108.87407142992188,4,10.68192759706783
RA_77.70DEC20.57,260,705.8717593401213,5,10.262340377669355
RA_77.72DEC21.35,256,169.5020658683784,6,10.383822685454708
RA_77.72DEC24.40,27,330.8345366125454,3,9.266858043253768
RA_77.74DEC21.79,305,476.92147272030905,7,10.036676347770106
RA_77.75DEC23.21,455,212.49706466904527,9,10.25513985536734
RA_77.79DEC23.11,456,140.51940135446625,9,10.646553616858116
RA_77.80DEC23.06,498,693.0048221012578,9,9.827310333906258
RA_77.82DEC22.12,595,615.7134970048817,10,10.04657566499393
RA_77.83DEC21.72,508,209.81139325398425,10,10.981929085406565
RA_77.83DEC22.36,573,563.1812957103936,9,9.901479371926987
RA_77.83DEC24.41,28,642.5265827149094,3,8.607377474024085
RA_77.85DEC24.28,301,113.5691937996666,6,10.822526802615988
RA_77.89DEC22.60,22,94.70354451747606,3,10.89225913807022
RA_77.93DEC21.52,584,133.84776977687648,10,10.695028517898573
RA_77.97DEC21.78,603,142.50201405577718,10,10.57391580663445
RA_77.98DEC19.93,156,419.0689953018252,5,9.900238668430417
RA_78.00DEC22.21,587,131.72509079881578,10,10.81034434148019
RA_78.01DEC19.95,153,199.43472944031043,5,10.357597610724664
RA_78.05DEC24.28,327,568.8933725732122,7,8.597466995515969
RA_78.06DEC20.13,173,153.98906790974786,6,10.82460930537256
RA_78.06DEC20.56,121,88.81457898978101,3,10.827897519505344
RA_78.06DEC20.57,71,115.71863217457496,2,10.814832571530133
RA_78.11DEC19.96,145,121.59635210551416,5,10.656161925249792
RA_78.12DEC22.15,98,85.90933839129848,6,11.048047736300925
RA_78.18DEC21.83,614,182.88963942276848,10,10.80423099177738
RA_78.18DEC23.89,143,87.61575385276494,8,11.108161299235572
RA_78.20DEC21.20,590,107.22484411855422,10,10.973358959011234
RA_78.20DEC23.47,209,117.69487361947468,9,10.79478247818474
RA_78.22DEC19.72,116,124.75943754487632,5,10.710493046853024
RA_78.22DEC21.80,207,82.98822745667833,8,11.185420718339
RA_78.23DEC21.97,389,81.03778198699383,8,11.214094718086963
RA_78.26DEC24.40,316,639.2326850302009,7,8.452050426827958
RA_78.30DEC21.18,578,99.25605071710164,10,11.219324870720026
RA_78.38DEC20.64,324,85.10624024522266,9,11.30065461635136
RA_78.39DEC24.01,144,96.10083289468965,5,11.213158520098249
RA_78.39DEC24.02,211,88.61391930910301,6,11.092077765852206
RA_78.44DEC24.54,103,89.36865884900033,4,10.910076897339389
RA_78.52DEC21.22,638,1260.6703501824277,11,9.484246778606924
RA_78.53DEC22.93,772,157.01040946840615,15,10.86746311813817
RA_78.54DEC21.93,175,89.61360123315875,9,11.017449577329003
RA_78.54DEC22.71,782,261.1752751460608,15,10.486842597811329
RA_78.55DEC20.16,486,91.84958375014088,10,11.201518102428125
RA_78.57DEC19.26,45,186.32944605207464,3,10.116624585708642
RA_78.57DEC19.88,355,161.88107453350776,9,10.573512678617773
RA_78.58DEC22.66,811,501.37021111713153,15,10.00624166777435
RA_78.59DEC20.28,205,91.65321905923072,8,11.079210172255696
RA_78.59DEC22.68,349,86.61300391700208,12,11.288170250269998
RA_78.63DEC20.05,490,131.864649961693,10,10.835673117168652
RA_78.64DEC21.91,609,181.4412238034949,11,10.690596139641398
RA_78.67DEC23.13,771,168.90887298156866,15,10.670795823842353
RA_78.69DEC21.17,530,96.66306425850216,10,11.145075476673153
RA_78.69DEC22.24,664,143.84184379166894,14,10.899033093451385
RA_78.71DEC20.88,613,161.27229881221575,11,10.52535899964328
RA_78.73DEC23.94,572,139.62211802668105,14,10.752158841438948
RA_78.78DEC23.79,621,150.67551618536632,14,10.689148917183587
RA_78.79DEC20.64,310,86.30204743655642,7,11.249151920582309
RA_78.79DEC21.48,626,265.9772148056685,11,10.317446156075608
RA_78.80DEC20.06,525,739.340472701828,10,9.47108185403655
RA_78.81DEC23.83,633,328.4427296641438,14,9.952231069398035
RA_78.83DEC24.52,314,169.33361537198954,5,10.195321330711057
RA_78.85DEC24.41,286,87.3048932611314,5,11.187892340065485
RA_78.87DEC19.43,368,112.12630549718976,9,10.878814598236582
RA_78.87DEC22.29,832,2617.320722210585,15,7.865721589827482
RA_78.87DEC24.18,520,112.62424233944355,13,11.000540102623145
RA_78.90DEC21.71,700,474.3206545080076,15,10.540981050264223
RA_78.93DEC19.73,436,344.8986660285055,10,10.04297259486446
RA_78.96DEC19.95,506,538.1520171226562,10,10.259812624820489
RA_78.97DEC23.18,777,174.1534995354392,15,10.590225745896271
RA_78.98DEC21.82,659,94.87548348819544,14,11.32071700955579
RA_78.99DEC20.13,563,936.9195519773324,10,9.600099702351692
RA_79.03DEC21.19,578,100.09584563065422,11,11.14116462929212
RA_79.07DEC19.29,368,152.79560062918165,7,10.374161281194922
RA_79.15DEC21.23,397,88.20206720022446,6,11.2180444309969
RA_79.16DEC21.23,163,79.17470392094569,8,11.363756237214336
RA_79.17DEC24.12,525,237.56198460188176,14,9.7489095553283
RA_79.18DEC22.75,300,89.07590579351846,13,11.238486572239406
RA_79.19DEC18.91,197,89.57827210683168,4,11.110615037968683
RA_79.20DEC19.30,369,229.19906220165177,7,9.915275241422814
RA_79.21DEC20.12,551,818.5342523113849,11,9.4154475234828
RA_79.30DEC23.09,577,96.94470435943708,15,11.141992598420956
RA_79.32DEC21.79,798,127.83164493294936,15,10.935704195473752
RA_79.33DEC22.78,803,173.0641306512927,15,10.661858409276636
