label,Mag_estratta,err_Mag_estratta,xcentroid,ycentroid,RA_centroid,DEC_centroid,DATE-OBS,nome_file_fits,nome_cartella
RA_81.91DEC21.94,5.495443953401674,0.2306894064041368,2006.727613924892,249.23496490196547,81.90912175117712,21.93744067245857,2025-02-01T21:22:09.654,20250201_212209.fits,20250201
RA_81.91DEC21.94,5.495443953401674,0.2306894064041368,2006.727613924892,249.23496490196547,81.90912175117712,21.93744067245857,2025-02-01T21:22:09.654,20250201_212209.fits,20250201
RA_81.91DEC21.94,5.495443953401674,0.2306894064041368,2006.727613924892,249.23496490196547,81.90912175117712,21.93744067245857,2025-02-01T21:22:09.654,20250201_212209.fits,20250201
RA_81.91DEC21.94,5.495443953401674,0.2306894064041368,2006.727613924892,249.23496490196547,81.90912175117712,21.93744067245857,2025-02-01T21:22:09.654,20250201_212209.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.548005756577839,0.2329462452009005,2182.3322050898987,389.3760107970787,81.90966250926883,21.93673759176859,2025-02-01T21:34:48.018,20250201_213447.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.591982212019833,0.2351627410902527,1880.686287977528,185.0124648545716,81.9093077936698,21.937207853971845,2025-02-01T21:10:02.093,20250201_211001.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.483410580782997,0.2302302178045364,2071.785010319931,292.9691084545557,81.90989575840096,21.93649406737537,2025-02-01T21:27:13.124,20250201_212713.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.569049215291436,0.2339684482469679,1856.106370152868,175.43418119520229,81.9091385348015,21.93743210640988,2025-02-01T21:06:59.765,20250201_210659.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.60680658875643,0.2359803616339688,1913.360336611225,199.329310357614,81.90904076857028,21.93691012969542,2025-02-01T21:13:34.019,20250201_211333.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.536313834782059,0.2324081093210271,2197.4675361322684,405.4297624074406,81.90992634289283,21.93639706715673,2025-02-01T21:35:47.887,20250201_213547.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.60027486482126,0.2356156458274501,1889.7892136660992,188.9650447620628,81.90905609612676,21.936807164227748,2025-02-01T21:11:02.941,20250201_211102.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.5156354413794855,0.2315073770275941,2012.868791257638,252.94575793614428,81.90963116417532,21.93738394767676,2025-02-01T21:22:39.835,20250201_212239.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.580326430295519,0.2345451373949114,1982.5598371053504,234.9189608229485,81.90984769943435,21.937431567118168,2025-02-01T21:20:08.097,20250201_212007.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.454782818737183,0.2292205539866493,1959.877393134348,222.3882848988943,81.90947948737967,21.936845451229644,2025-02-01T21:18:07.204,20250201_211807.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.548086952077512,0.2329500561529592,1927.967924298947,206.48991622320685,81.9095128154356,21.936680836247447,2025-02-01T21:15:05.007,20250201_211504.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.5562313838593695,0.233337534560791,2136.698413880564,345.33205005887487,81.90984491712047,21.936552956547104,2025-02-01T21:31:45.263,20250201_213145.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.544167025889848,0.2327672381956179,1918.1775016624824,201.5863682669053,81.90935390507933,21.936933182347577,2025-02-01T21:14:04.437,20250201_211404.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.545762855834778,0.2328413776162191,1833.2138228095016,148.08239182469657,81.9092936107466,21.937155167335224,2025-02-01T21:03:58.515,20250201_210358.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.49389022647375,0.2306289397426069,2107.409030104138,320.2527730884024,81.90972902967142,21.93665451251365,2025-02-01T21:29:44.313,20250201_212944.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.508975360092068,0.2312309268381127,2282.590734567716,510.92200632077055,81.9097503382627,21.9358586426178,2025-02-01T21:41:21.842,20250201_214121.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.429336040714548,0.2284181542621252,1938.383817399572,211.4291544836152,81.90945805895751,21.936787107574048,2025-02-01T21:16:05.706,20250201_211605.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.609393637703472,0.2361267745172908,1988.962512690256,238.19756242033208,81.91056853479236,21.937173706599143,2025-02-01T21:20:38.405,20250201_212038.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.519619404200327,0.2316759042591948,2151.5602093738275,359.1890568314626,81.90980613000232,21.93663236461121,2025-02-01T21:32:46.035,20250201_213245.fits,20250201
RA_81.91DEC21.94,5.537181736348489,0.2324473333197287,2205.654639572037,413.87132108562656,81.9098501192726,21.93645138669072,2025-02-01T21:36:18.472,20250201_213618.fits,20250201
RA_81.91DEC21.94,5.537181736348489,0.2324473333197287,2205.654639572037,413.87132108562656,81.9098501192726,21.93645138669072,2025-02-01T21:36:18.472,20250201_213618.fits,20250201
RA_81.91DEC21.94,5.537181736348489,0.2324473333197287,2205.654639572037,413.87132108562656,81.9098501192726,21.93645138669072,2025-02-01T21:36:18.472,20250201_213618.fits,20250201
RA_81.91DEC21.94,5.537181736348489,0.2324473333197287,2205.654639572037,413.87132108562656,81.9098501192726,21.93645138669072,2025-02-01T21:36:18.472,20250201_213618.fits,20250201
