# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:46:52.746
# DATE-END: 2025-01-20T21:46:53.804
# TSTART: 1737409612745.66
# TSTOP: 1737409613745.67
# DATE: 2025-01-20T21:46:56
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1707929269127
# DEC: 22.0144531965242
# EQUINOX: 2000.0
# CRVAL1: 84.1707929269127
# CRVAL2: 22.0144531965242
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000906692182258936
# CD1_2: 0.00158506764733314
# CD2_1: -0.00158469395669638
# CD2_2: -0.000906782111564327
# A_ORDER: 2
# A_0_2: -2.53840077155495e-07
# A_1_1: -4.578375202035e-08
# A_2_0: -1.59594101653005e-07
# B_ORDER: 2
# B_0_2: 2.52901619367605e-08
# B_1_1: -1.15276443551376e-07
# B_2_0: 1.78401364256833e-07
# AP_ORDER: 2
# AP_0_0: 6.88065726898538e-07
# AP_0_1: -5.34708278505621e-08
# AP_0_2: 2.53838844571084e-07
# AP_1_0: 1.15638184154686e-07
# AP_1_1: 4.57830307054247e-08
# AP_2_0: 1.59593403363203e-07
# BP_ORDER: 2
# BP_0_0: -1.05897544833885e-06
# BP_0_1: 4.04862827960686e-08
# BP_0_2: -2.52899340446938e-08
# BP_1_0: -1.50382594760768e-07
# BP_1_1: 1.15277230119999e-07
# BP_2_0: -1.78399528824441e-07
# NOME_FILE_FITS: 20250120_214652.fits
#
# PARAMETRI SEGMENTAZIONE:
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,kron_flux,kron_manuale_seg,kron_manuale_aper,somma_apertura_ultimo_pixel,raggio_kron_aper,run_id,img_index,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag
RA_81.189__DEC_20.423,3041.0202515232077,117.98161103680239,81.18813966379606,20.422535592755484,7.0,11.0,NO,118.04662748231252,102.4101094315408,102.4101094315408,39.605500967043305,3.5,1,56,SI (Rank 1),II/389/ps1_dr2,1.3250081190235786e+17,81.19025416,20.42282793,9.6921
RA_81.189__DEC_20.423,3041.0202515232077,117.98161103680239,81.18813966379606,20.422535592755484,7.0,11.0,NO,118.04662748231252,102.4101094315408,102.4101094315408,39.605500967043305,3.5,1,56,SI (Rank 4),II/389/ps1_dr2,1.3250081191104878e+17,81.19117491,20.42359042,13.0094
RA_81.189__DEC_20.423,3041.0202515232077,117.98161103680239,81.18813966379606,20.422535592755484,7.0,11.0,NO,118.04662748231252,102.4101094315408,102.4101094315408,39.605500967043305,3.5,1,56,SI (Rank 5),II/389/ps1_dr2,1.3250081191231837e+17,81.19115346,20.42310033,14.2889
RA_81.189__DEC_20.423,3041.0202515232077,117.98161103680239,81.18813966379606,20.422535592755484,7.0,11.0,NO,118.04662748231252,102.4101094315408,102.4101094315408,39.605500967043305,3.5,1,56,SI (Rank 3),II/389/ps1_dr2,1.3250081190029686e+17,81.18997934,20.42194635,12.4594
RA_81.189__DEC_20.423,3041.0202515232077,117.98161103680239,81.18813966379606,20.422535592755484,7.0,11.0,NO,118.04662748231252,102.4101094315408,102.4101094315408,39.605500967043305,3.5,1,56,SI (Rank 2),II/389/ps1_dr2,1.3250081190580782e+17,81.19047456,20.42266981,11.187
RA_81.292__DEC_20.583,2938.274814045233,122.34308485606579,81.2912817746345,20.58285675534781,94.0,101.0,NO,1736.8556175096044,1645.1367251832276,1668.9407201008967,1690.5278416917827,6.331162476314393,1,56,SI (Rank 6),II/389/ps1_dr2,1.3270081292093142e+17,81.29195597,20.58408639,13.3859
RA_81.292__DEC_20.583,2938.274814045233,122.34308485606579,81.2912817746345,20.58285675534781,94.0,101.0,NO,1736.8556175096044,1645.1367251832276,1668.9407201008967,1690.5278416917827,6.331162476314393,1,56,SI (Rank 1),II/389/ps1_dr2,1.3270081293375078e+17,81.29323099,20.58370643,6.453
RA_81.292__DEC_20.583,2938.274814045233,122.34308485606579,81.2912817746345,20.58285675534781,94.0,101.0,NO,1736.8556175096044,1645.1367251832276,1668.9407201008967,1690.5278416917827,6.331162476314393,1,56,SI (Rank 2),II/389/ps1_dr2,1.3270081289714494e+17,81.28994724,20.5869675,12.3114
RA_81.292__DEC_20.583,2938.274814045233,122.34308485606579,81.2912817746345,20.58285675534781,94.0,101.0,NO,1736.8556175096044,1645.1367251832276,1668.9407201008967,1690.5278416917827,6.331162476314393,1,56,SI (Rank 3),II/389/ps1_dr2,1.3270081292254182e+17,81.29235221,20.58447437,12.8086
RA_81.292__DEC_20.583,2938.274814045233,122.34308485606579,81.2912817746345,20.58285675534781,94.0,101.0,NO,1736.8556175096044,1645.1367251832276,1668.9407201008967,1690.5278416917827,6.331162476314393,1,56,SI (Rank 4),II/389/ps1_dr2,1.3270081294341058e+17,81.29434599,20.58341985,12.8486
