# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:49:55.389
# DATE-END: 2025-01-20T21:49:56.456
# TSTART: 1737409795388.86
# TSTOP: 1737409796388.86
# DATE: 2025-01-20T21:49:59
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1700972706235
# DEC: 22.0152320191092
# EQUINOX: 2000.0
# CRVAL1: 84.1700972706235
# CRVAL2: 22.0152320191092
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000939313846030055
# CD1_2: 0.00156612328115241
# CD2_1: -0.0015655846644268
# CD2_2: -0.000939592873611983
# A_ORDER: 2
# A_0_2: -2.04647578014149e-07
# A_1_1: 1.16086846406857e-08
# A_2_0: -1.70765678489791e-07
# B_ORDER: 2
# B_0_2: 6.0954095956653e-08
# B_1_1: -1.92771987855251e-07
# B_2_0: 2.49008754471054e-07
# AP_ORDER: 2
# AP_0_0: 7.91718818090222e-07
# AP_0_1: -1.09387314280044e-07
# AP_0_2: 2.04646511296496e-07
# AP_1_0: 1.46311142600121e-07
# AP_1_1: -1.16085177789506e-08
# AP_2_0: 1.70764592506634e-07
# BP_ORDER: 2
# BP_0_0: -1.76985764944367e-06
# BP_0_1: 1.19102936055197e-07
# BP_0_2: -6.09535594139181e-08
# BP_1_0: -2.4958054705167e-07
# BP_1_1: 1.92771746540158e-07
# BP_2_0: -2.49005486545134e-07
# NOME_FILE_FITS: 20250120_214955.fits
#
# PARAMETRI SEGMENTAZIONE:
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,kron_flux,kron_manuale_seg,kron_manuale_aper,somma_apertura_ultimo_pixel,raggio_kron_aper,run_id,img_index,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag
RA_81.178__DEC_20.880,2844.621378774833,19.954782212667993,81.17703942490768,20.880297882298027,17.0,16.0,NO,160.20829177677913,147.35521752950012,148.45910949753113,126.51517954383371,3.63550832184015,1,65,SI (Rank 1),II/389/ps1_dr2,1.330508118010871e+17,81.17980065,20.88039458,9.0389
RA_81.189__DEC_20.423,3059.541649224995,149.95964203495495,81.1887285528583,20.422545468122276,10.0,10.0,NO,146.3593320406567,120.30351617237766,120.30351617237766,66.18378722798705,3.5,1,65,SI (Rank 5),II/389/ps1_dr2,1.3250081191231837e+17,81.19115346,20.42310033,14.2889
RA_81.189__DEC_20.423,3059.541649224995,149.95964203495495,81.1887285528583,20.422545468122276,10.0,10.0,NO,146.3593320406567,120.30351617237766,120.30351617237766,66.18378722798705,3.5,1,65,SI (Rank 4),II/389/ps1_dr2,1.3250081191104878e+17,81.19117491,20.42359042,13.0094
RA_81.189__DEC_20.423,3059.541649224995,149.95964203495495,81.1887285528583,20.422545468122276,10.0,10.0,NO,146.3593320406567,120.30351617237766,120.30351617237766,66.18378722798705,3.5,1,65,SI (Rank 3),II/389/ps1_dr2,1.3250081190029686e+17,81.18997934,20.42194635,12.4594
RA_81.189__DEC_20.423,3059.541649224995,149.95964203495495,81.1887285528583,20.422545468122276,10.0,10.0,NO,146.3593320406567,120.30351617237766,120.30351617237766,66.18378722798705,3.5,1,65,SI (Rank 1),II/389/ps1_dr2,1.3250081190235786e+17,81.19025416,20.42282793,9.6921
RA_81.189__DEC_20.423,3059.541649224995,149.95964203495495,81.1887285528583,20.422545468122276,10.0,10.0,NO,146.3593320406567,120.30351617237766,120.30351617237766,66.18378722798705,3.5,1,65,SI (Rank 2),II/389/ps1_dr2,1.3250081190580782e+17,81.19047456,20.42266981,11.187
RA_81.292__DEC_20.583,2956.8631667105597,152.15116084821054,81.29161436579673,20.58270614538975,92.0,105.0,NO,1746.9016110342911,1677.7183865942304,1689.6739300379595,1677.5497204198414,6.2017085247137835,1,65,SI (Rank 2),II/389/ps1_dr2,1.3270081289714494e+17,81.28994724,20.5869675,12.3114
RA_81.292__DEC_20.583,2956.8631667105597,152.15116084821054,81.29161436579673,20.58270614538975,92.0,105.0,NO,1746.9016110342911,1677.7183865942304,1689.6739300379595,1677.5497204198414,6.2017085247137835,1,65,SI (Rank 4),II/389/ps1_dr2,1.3270081294341058e+17,81.29434599,20.58341985,12.8486
RA_81.292__DEC_20.583,2956.8631667105597,152.15116084821054,81.29161436579673,20.58270614538975,92.0,105.0,NO,1746.9016110342911,1677.7183865942304,1689.6739300379595,1677.5497204198414,6.2017085247137835,1,65,SI (Rank 5),II/389/ps1_dr2,1.3270081294269011e+17,81.29417628,20.58289277,13.1611
RA_81.292__DEC_20.583,2956.8631667105597,152.15116084821054,81.29161436579673,20.58270614538975,92.0,105.0,NO,1746.9016110342911,1677.7183865942304,1689.6739300379595,1677.5497204198414,6.2017085247137835,1,65,SI (Rank 6),II/389/ps1_dr2,1.3270081292093142e+17,81.29195597,20.58408639,13.3859
