# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:45:31.145
# DATE-END: 2025-01-20T21:45:32.204
# TSTART: 1737409531144.84
# TSTOP: 1737409532144.84
# DATE: 2025-01-20T21:45:34
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1340018428177
# DEC: 22.0308443826907
# EQUINOX: 2000.0
# CRVAL1: 84.1340018428177
# CRVAL2: 22.0308443826907
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000892814757400833
# CD1_2: 0.0015930689412816
# CD2_1: -0.00159253790776201
# CD2_2: -0.000892984168555154
# A_ORDER: 2
# A_0_2: -2.9162486269675e-07
# A_1_1: -7.39620631942598e-08
# A_2_0: -1.83726180224565e-07
# B_ORDER: 2
# B_0_2: 8.94009904237734e-09
# B_1_1: -2.29206423003535e-07
# B_2_0: 1.62695043717003e-07
# AP_ORDER: 2
# AP_0_0: 1.50819604671781e-06
# AP_0_1: -2.0074905316209e-08
# AP_0_2: 2.91622199817326e-07
# AP_1_0: 1.73211919980683e-07
# AP_1_1: 7.39593307157233e-08
# AP_2_0: 1.83724905722262e-07
# BP_ORDER: 2
# BP_0_0: -9.11517789455492e-07
# BP_0_1: 1.05351869793996e-07
# BP_0_2: -8.9406890464944e-09
# BP_1_0: -1.7580404052275e-07
# BP_1_1: 2.29206239977179e-07
# BP_2_0: -1.62692923569777e-07
# NOME_FILE_FITS: 20250120_214531.fits
#
# PARAMETRI SEGMENTAZIONE:
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,kron_flux,kron_manuale_seg,kron_manuale_aper,somma_apertura_ultimo_pixel,raggio_kron_aper,run_id,img_index,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag
RA_81.189__DEC_20.423,3031.9888029379536,125.99735638222558,81.18829561449213,20.422481802066017,7.0,12.0,NO,105.06252816190407,99.51209393974777,99.51209393974777,43.424938486470644,3.5,1,52,SI (Rank 5),II/389/ps1_dr2,1.3250081191231837e+17,81.19115346,20.42310033,14.2889
RA_81.189__DEC_20.423,3031.9888029379536,125.99735638222558,81.18829561449213,20.422481802066017,7.0,12.0,NO,105.06252816190407,99.51209393974777,99.51209393974777,43.424938486470644,3.5,1,52,SI (Rank 1),II/389/ps1_dr2,1.3250081190235786e+17,81.19025416,20.42282793,9.6921
RA_81.189__DEC_20.423,3031.9888029379536,125.99735638222558,81.18829561449213,20.422481802066017,7.0,12.0,NO,105.06252816190407,99.51209393974777,99.51209393974777,43.424938486470644,3.5,1,52,SI (Rank 2),II/389/ps1_dr2,1.3250081190580782e+17,81.19047456,20.42266981,11.187
RA_81.189__DEC_20.423,3031.9888029379536,125.99735638222558,81.18829561449213,20.422481802066017,7.0,12.0,NO,105.06252816190407,99.51209393974777,99.51209393974777,43.424938486470644,3.5,1,52,SI (Rank 3),II/389/ps1_dr2,1.3250081190029686e+17,81.18997934,20.42194635,12.4594
RA_81.189__DEC_20.423,3031.9888029379536,125.99735638222558,81.18829561449213,20.422481802066017,7.0,12.0,NO,105.06252816190407,99.51209393974777,99.51209393974777,43.424938486470644,3.5,1,52,SI (Rank 4),II/389/ps1_dr2,1.3250081191104878e+17,81.19117491,20.42359042,13.0094
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 6),II/389/ps1_dr2,1.3270081292093142e+17,81.29195597,20.58408639,13.3859
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 5),II/389/ps1_dr2,1.3270081294269011e+17,81.29417628,20.58289277,13.1611
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 4),II/389/ps1_dr2,1.3270081294341058e+17,81.29434599,20.58341985,12.8486
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 3),II/389/ps1_dr2,1.3270081292254182e+17,81.29235221,20.58447437,12.8086
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 1),II/389/ps1_dr2,1.3270081293375078e+17,81.29323099,20.58370643,6.453
RA_81.292__DEC_20.583,2929.29072022282,131.30456784148743,81.29154626464327,20.582727254638005,92.0,96.0,NO,1717.267512328404,1656.1794596951388,1671.2643236067047,1687.1236816509318,6.272475275721038,1,52,SI (Rank 2),II/389/ps1_dr2,1.3270081289714494e+17,81.28994724,20.5869675,12.3114
RA_81.367__DEC_21.181,2621.5088290299555,10.510084480590862,81.36742282736799,21.18125504050751,4.0,21.0,NO,67.2143390788134,68.33796788072704,68.33796788072704,15.136558026310482,3.5,1,52,SI (Rank 4),II/389/ps1_dr2,1.3341081367493678e+17,81.3676122,21.18008271,14.5228
RA_81.367__DEC_21.181,2621.5088290299555,10.510084480590862,81.36742282736799,21.18125504050751,4.0,21.0,NO,67.2143390788134,68.33796788072704,68.33796788072704,15.136558026310482,3.5,1,52,SI (Rank 3),II/389/ps1_dr2,1.3341081368469634e+17,81.36844536,21.17982567,14.5037
RA_81.367__DEC_21.181,2621.5088290299555,10.510084480590862,81.36742282736799,21.18125504050751,4.0,21.0,NO,67.2143390788134,68.33796788072704,68.33796788072704,15.136558026310482,3.5,1,52,SI (Rank 2),II/389/ps1_dr2,1.3341081368199691e+17,81.36807938,21.18006173,10.7599
