# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT:   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2026-01-16T04:07:37.422
# DATE-END: 2026-01-16T04:07:37.565
# TSTART: 1768536457421.74
# TSTOP: 1768536457451.75
# DATE: 2026-01-16T04:07:38
# EXPOSURE: 30000.0
# COMMENT: Start of commanded pointing details
# RA0: 1.740824e-06
# DEC0: 4.591214e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 165.472651927898
# DEC: 38.2054256348826
# EQUINOX: 2000.0
# CRVAL1: 165.472651927898
# CRVAL2: 38.2054256348826
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: 0.00166564279853162
# CD1_2: 0.000750584698105978
# CD2_1: -0.00075065583843787
# CD2_2: 0.00166562891726697
# A_ORDER: 2
# A_0_2: 1.10390978039393e-06
# A_1_1: 3.77245405511162e-07
# A_2_0: -3.78071301189347e-07
# B_ORDER: 2
# B_0_2: -9.92403388637377e-07
# B_1_1: -1.53652134889806e-07
# B_2_0: 2.93753414607365e-07
# AP_ORDER: 2
# AP_0_0: -1.33144303751109e-05
# AP_0_1: -1.02216134628381e-06
# AP_0_2: -1.10381645844137e-06
# AP_1_0: 7.83375802788499e-08
# AP_1_1: -3.77210333070569e-07
# AP_2_0: 3.78053200227789e-07
# BP_ORDER: 2
# BP_0_0: 1.32007382245429e-05
# BP_0_1: 9.42314382619639e-07
# BP_0_2: 9.92313342358851e-07
# BP_1_0: -1.61315087316936e-08
# BP_1_1: 1.53630215940439e-07
# BP_2_0: -2.93738903687932e-07
# PERCORSO_FILE: /home/lorysimeone/tesi_magistrale/pmc_photometry/blazar/PMC_DATA_BLAZAR/20260115/run_00000013/20260116_040737.fits
#
ID,RAJ2000,DEJ2000,Mag,Catalogo
150541674326325948,167.43257397277,35.4544301687,13.3168,II/389/ps1_dr2
150551674222644473,167.42204880427,35.46142318322,12.659,II/389/ps1_dr2
150551674219854196,167.42199971,35.46141789,12.3887,II/389/ps1_dr2
150601673170330369,167.31700575494,35.49976400309,14.8955,II/389/ps1_dr2
150611672669175818,167.2668393,35.5125327,13.6502,II/389/ps1_dr2
150611672670616417,167.26690974,35.51307398,12.5554,II/389/ps1_dr2
150611672665736384,167.26638696,35.51369624,11.3283,II/389/ps1_dr2
150601675557233618,167.55562163126,35.50249366382,13.246,II/389/ps1_dr2
150741676372029889,167.63721152354,35.62439360851,14.9128,II/389/ps1_dr2
150881677757739139,167.77574854592,35.74040894505,14.9017,II/389/ps1_dr2
150901677937459617,167.79372148872,35.75745256668,14.284,II/389/ps1_dr2
150691675216690054,167.52160956466,35.57455024584,13.347,II/389/ps1_dr2
150731675429752853,167.54292216088,35.61019594207,14.1519,II/389/ps1_dr2
150761675158117929,167.5157706673,35.63944033437,14.0949,II/389/ps1_dr2
150891676313397971,167.6314387169,35.74775761259,12.739,II/389/ps1_dr2
150801674856751221,167.48564026152,35.6672023802,12.979,II/389/ps1_dr2
150891674108316741,167.4107821649,35.74679958855,13.194,II/389/ps1_dr2
150891674196594998,167.41961270617,35.74535851723,14.0277,II/389/ps1_dr2
150991674817004280,167.48166304629,35.82806751758,14.6344,II/389/ps1_dr2
151021675238857696,167.52393397089,35.85592962917,13.003,II/389/ps1_dr2
150961677703266816,167.77033756043,35.80510915435,13.477,II/389/ps1_dr2
151081677399930151,167.73996166,35.89959615,10.9006,II/389/ps1_dr2
151081677403190670,167.7401358,35.89993454,10.776,II/389/ps1_dr2
151061676317638658,167.63174031269,35.88999582905,14.2747,II/389/ps1_dr2
151171676388000545,167.6387189195,35.97497407116,14.17,II/389/ps1_dr2
151251676903653227,167.69030691735,36.04384232091,14.0215,II/389/ps1_dr2
151201680124467116,168.01239921181,36.00538046936,14.5353,II/389/ps1_dr2
151131678739825295,167.87398179757,35.94549957845,14.1126,II/389/ps1_dr2
