# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT:   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-12-23T04:32:56.825
# DATE-END: 2025-12-23T04:32:56.970
# TSTART: 1766464376825.36
# TSTOP: 1766464376855.37
# DATE: 2025-12-23T04:32:57
# EXPOSURE: 30000.0
# COMMENT: Start of commanded pointing details
# RA0: 1.791231e-33
# DEC0: 4.591635e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 166.114365010715
# DEC: 38.7103905232209
# EQUINOX: 2000.0
# CRVAL1: 166.114365010715
# CRVAL2: 38.7103905232209
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: 0.00066487016631379
# CD1_2: 0.00170452376076564
# CD2_1: -0.0016946819251943
# CD2_2: 0.000656205683242048
# A_ORDER: 2
# A_0_2: 5.29363760772646e-06
# A_1_1: -6.34072710235094e-06
# A_2_0: 1.88615159592679e-06
# B_ORDER: 2
# B_0_2: -1.0829209504393e-06
# B_1_1: 3.98901717756492e-07
# B_2_0: 7.80770480531677e-08
# AP_ORDER: 2
# AP_0_0: -0.000557641731576316
# AP_0_1: -6.0305284934879e-05
# AP_0_2: -5.29297727667103e-06
# AP_1_0: 3.56841249694649e-05
# AP_1_1: 6.33986973334872e-06
# AP_2_0: -1.8856614025033e-06
# BP_ORDER: 2
# BP_0_0: 2.99002613741125e-05
# BP_0_1: 2.70638143368217e-06
# BP_0_2: 1.08279259422579e-06
# BP_1_0: -6.07893866600557e-07
# BP_1_1: -3.98812290390934e-07
# BP_2_0: -7.80902671692018e-08
# PERCORSO_FILE: /home/astro/ASTRI/Lorenzo/pmc_photometry/blazar/PMC_DATA_BLAZAR/20251223/run_00000005/20251223_043256.fits
#
ID,RAJ2000,DEJ2000,Mag,Catalogo
150801659445371379,165.94448760806,35.66726706748,14.146,II/389/ps1_dr2
151601681178423212,168.11789688411,36.33541518969,14.4168,II/389/ps1_dr2
150831660794282615,166.07945729239,35.69327454122,12.307,II/389/ps1_dr2
150861660261704008,166.02611554944,35.71949979694,14.7602,II/389/ps1_dr2
150921660888078970,166.08874492766,35.77362907534,14.7033,II/389/ps1_dr2
150931661071931416,166.10702335,35.77568382,11.5034,II/389/ps1_dr2
150931661067551114,166.10684492,35.77555443,12.1658,II/389/ps1_dr2
151121663939457400,166.39390529404,35.9390144964,13.7107,II/389/ps1_dr2
150971662219907848,166.22177177,35.81423811,10.1531,II/389/ps1_dr2
150971662220228216,166.22199828,35.81466343,9.89,II/389/ps1_dr2
151131663155188881,166.31568777041,35.94857995104,10.8512,II/389/ps1_dr2
151181663221327790,166.32206420516,35.98934723607,13.8458,II/389/ps1_dr2
151151662846472114,166.28461593679,35.95960264701,14.6867,II/389/ps1_dr2
151101667643793997,166.76437765401,35.91959244544,13.7856,II/389/ps1_dr2
151071666372101685,166.63726374401,35.89230812555,12.68,II/389/ps1_dr2
151131667004980324,166.70056873501,35.94144883875,14.6673,II/389/ps1_dr2
151191666756150505,166.67567017202,35.9915825326,13.6064,II/389/ps1_dr2
151351669037394032,166.90371057287,36.12794767319,13.3702,II/389/ps1_dr2
151131664636124685,166.46358719667,35.94506127306,12.454,II/389/ps1_dr2
151131664638904900,166.46396474,35.94503636,13.3567,II/389/ps1_dr2
151251665784587284,166.57848603849,36.04716363834,14.7973,II/389/ps1_dr2
151241663283378185,166.32829500072,36.03963632616,14.8667,II/389/ps1_dr2
151241663560646269,166.35602729644,36.03804252531,14.2923,II/389/ps1_dr2
151421664894150660,166.48938890477,36.18330578013,13.9339,II/389/ps1_dr2
151441667316976360,166.73166905299,36.20487805994,13.974,II/389/ps1_dr2
151541665171692018,166.51702992813,36.28448336594,12.626,II/389/ps1_dr2
151561666790730449,166.67904043835,36.29986751144,14.1834,II/389/ps1_dr2
151631666244621018,166.62446517492,36.35865612657,14.0387,II/389/ps1_dr2
151641666645769058,166.66457367357,36.37370285093,13.045,II/389/ps1_dr2
151451674867062154,167.48658141892,36.20960623315,14.2504,II/389/ps1_dr2
151471673992460706,167.39932986,36.22511163,11.1607,II/389/ps1_dr2
151491674018339454,167.40172367692,36.24906345406,13.17,II/389/ps1_dr2
151521673083538474,167.3082645425,36.27323139975,13.8079,II/389/ps1_dr2
151531672261967164,167.22614701949,36.28047866701,14.6177,II/389/ps1_dr2
151541672258820894,167.22585711173,36.28357239588,14.9118,II/389/ps1_dr2
151561673277498569,167.3279408,36.3066183,12.6978,II/389/ps1_dr2
151571673274612706,167.32759079,36.31021643,7.0301,II/389/ps1_dr2
151571673288695799,167.32895151,36.31250412,14.3866,II/389/ps1_dr2
151571673302070499,167.33020443,36.30815493,12.7953,II/389/ps1_dr2
151561673706243876,167.3705558093,36.30273339752,14.5981,II/389/ps1_dr2
151591672770616346,167.27711043244,36.32975888997,14.519,II/389/ps1_dr2
151431676617003232,167.66163233697,36.19383525932,13.7982,II/389/ps1_dr2
