Raggio_Corr_arcsec,Perse_MagLT10_Mean,Perse_MagLT10_Std,FP_Mean,FP_Std
12.0,8.626086956521739,2.9354234405017716,7.782608695652174,1.6300579274617535
12.021007002334112,8.608695652173912,2.9242484048827584,7.756521739130434,1.6343662744601124
12.042014004668223,8.608695652173912,2.9242484048827584,7.747826086956522,1.6303826078608428
12.063021007002334,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
12.084028009336446,8.591304347826087,2.897962259105265,7.6869565217391305,1.5790212565207675
12.105035011670559,8.556521739130435,2.9227482729305843,7.6521739130434785,1.5438150275598015
12.12604201400467,8.547826086956523,2.902003740329204,7.626086956521739,1.55177805206587
12.14704901633878,8.539130434782608,2.9021340169868077,7.591304347826087,1.537336217781535
12.168056018672893,8.513043478260869,2.914328074967611,7.556521739130435,1.5219627164937304
12.189063021007003,8.495652173913044,2.875303879724045,7.521739130434782,1.4823472930337414
12.210070023341114,8.478260869565217,2.8721990547676075,7.504347826086956,1.4528766849343095
12.231077025675225,8.469565217391304,2.856941931903487,7.460869565217391,1.4342818625526983
12.252084028009337,8.452173913043477,2.8353160341014045,7.434782608695652,1.415015346560556
12.27309103034345,8.434782608695652,2.819591196957178,7.417391304347826,1.4017542344638838
12.29409803267756,8.42608695652174,2.8132013933231095,7.4,1.4006209802922356
12.31510503501167,8.42608695652174,2.8132013933231095,7.4,1.4006209802922356
12.336112037345783,8.408695652173913,2.8002970406848005,7.3826086956521735,1.3992706714922236
12.357119039679894,8.4,2.8031038697036945,7.373913043478261,1.398513929079674
12.378126042014005,8.4,2.8031038697036945,7.356521739130435,1.4030482612656108
12.399133044348115,8.391304347826088,2.8151628331124323,7.339130434782609,1.401160739447611
12.42014004668223,8.391304347826088,2.8151628331124323,7.3304347826086955,1.3939106024009653
12.44114704901634,8.391304347826088,2.8151628331124323,7.321739130434783,1.3990545011415607
12.462154051350451,8.356521739130434,2.7981090022831214,7.243478260869566,1.3805563109805696
12.483161053684562,8.347826086956522,2.7789377960116486,7.234782608695652,1.3914673817521384
12.504168056018674,8.330434782608696,2.755931907817989,7.2,1.3906520209880906
12.525175058352785,8.330434782608696,2.755931907817989,7.173913043478261,1.3784734440375788
12.546182060686895,8.330434782608696,2.755931907817989,7.156521739130435,1.3679009902374615
12.567189063021008,8.330434782608696,2.755931907817989,7.139130434782609,1.324596453866408
12.588196065355119,8.304347826086957,2.7605100758767414,7.130434782608695,1.3287571121683588
12.609203067689231,8.295652173913043,2.7630289398584438,7.121739130434783,1.3328480528353823
12.630210070023342,8.295652173913043,2.7630289398584438,7.078260869565217,1.3393562768340976
12.651217072357454,8.28695652173913,2.7434196920641383,7.034782608695652,1.31168948328753
12.672224074691565,8.278260869565218,2.7458991592585176,7.017391304347826,1.3252242382568755
12.693231077025676,8.278260869565218,2.7458991592585176,6.991304347826087,1.3416126063932428
12.714238079359786,8.269565217391305,2.745183098765307,6.973913043478261,1.3217963374347632
12.735245081693899,8.26086956521739,2.7507689249806027,6.965217391304348,1.3248818472840362
12.756252084028011,8.252173913043478,2.7404965537395958,6.965217391304348,1.3248818472840362
12.777259086362122,8.234782608695653,2.7261389635147353,6.956521739130435,1.3081105148620384
12.798266088696233,8.191304347826087,2.699100179122223,6.921739130434783,1.3197353231809088
12.819273091030345,8.182608695652174,2.691637964852894,6.904347826086957,1.3053329613116258
12.840280093364456,8.182608695652174,2.691637964852894,6.878260869565217,1.2998182219864205
12.861287095698566,8.173913043478262,2.6938282749736033,6.869565217391305,1.308977291664954
12.882294098032677,8.165217391304347,2.6798132147193576,6.852173913043479,1.3137631198095205
12.90330110036679,8.156521739130435,2.6787125536681953,6.826086956521739,1.3005742515300351
12.9243081027009,8.121739130434783,2.670768741594357,6.826086956521739,1.3005742515300351
12.945315105035013,8.08695652173913,2.665611007177885,6.817391304347826,1.3093815911447408
12.966322107369123,8.08695652173913,2.665611007177885,6.817391304347826,1.3093815911447408
12.987329109703236,8.078260869565218,2.6544395169862836,6.8,1.3266499161421599
13.008336112037346,8.078260869565218,2.6544395169862836,6.791304347826087,1.328586382941515
13.029343114371457,8.052173913043479,2.6304024432076005,6.773913043478261,1.3322806178176114
13.05035011670557,8.02608695652174,2.5958524429331575,6.739130434782608,1.338961028245662
13.07135711903968,8.0,2.553769592276246,6.7043478260869565,1.3251671792381732
13.092364121373793,7.973913043478261,2.5722967898450713,6.695652173913044,1.3330182362396428
13.113371123707903,7.965217391304348,2.5671179400172504,6.6869565217391305,1.3407669277810295
13.134378126042016,7.956521739130435,2.548286054340211,6.6869565217391305,1.3407669277810295
13.155385128376127,7.956521739130435,2.548286054340211,6.6695652173913045,1.3169248707925252
13.176392130710237,7.956521739130435,2.548286054340211,6.6695652173913045,1.3169248707925252
13.197399133044348,7.956521739130435,2.548286054340211,6.6695652173913045,1.3169248707925252
13.21840613537846,7.956521739130435,2.548286054340211,6.660869565217391,1.3047535600840432
13.239413137712571,7.956521739130435,2.548286054340211,6.6521739130434785,1.3057962971896702
13.260420140046682,7.947826086956522,2.5566400445859285,6.643478260869565,1.3067803404639444
13.281427142380794,7.947826086956522,2.5566400445859285,6.626086956521739,1.3085728672719386
13.302434144714907,7.921739130434783,2.502686647122688,6.626086956521739,1.3085728672719386
13.323441147049017,7.913043478260869,2.4971817763624253,6.6173913043478265,1.3027236264384352
13.344448149383128,7.878260869565217,2.471218062930862,6.6,1.2974892141630947
