MergeRadius_Arcsec,Perse_MagLT10_Mean,Perse_MagLT10_Std,FP_Mean,FP_Std
0.24999999999999994,10.61344537815126,5.2132817511395215,9.15126050420168,3.1346227453502236
0.27777777777777773,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.30555555555555547,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.33333333333333326,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.36111111111111105,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.38888888888888884,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.41666666666666663,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.44444444444444436,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.4722222222222222,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.4999999999999999,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.5277777777777778,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.5555555555555555,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.5833333333333334,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.611111111111111,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.6388888888888888,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.6666666666666666,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.6944444444444444,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.7222222222222222,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.75,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.7777777777777777,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.8055555555555555,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.8333333333333333,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.861111111111111,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.8888888888888887,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.9166666666666666,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.9444444444444444,10.605042016806722,5.156734174957611,9.15126050420168,3.1346227453502236
0.9722222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.0,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.0277777777777777,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.0555555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.0833333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.1111111111111112,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.1388888888888888,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.1666666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.1944444444444444,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.2222222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.2499999999999998,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.2777777777777777,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.3055555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.3333333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.361111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.3888888888888888,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.4166666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.4444444444444446,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.472222222222222,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.5,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.5277777777777777,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.5555555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.5833333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.611111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.6388888888888888,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.6666666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.6944444444444446,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.722222222222222,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.75,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.777777777777778,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.8055555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.8333333333333333,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.861111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.8888888888888888,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.9166666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.9444444444444442,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
1.972222222222222,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.0,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.0277777777777777,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.055555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.0833333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.111111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.138888888888889,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.166666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.1944444444444446,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.2222222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.25,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.277777777777778,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.305555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.3333333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.361111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.388888888888889,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.416666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.444444444444444,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.4722222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.5,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.527777777777778,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.555555555555556,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.5833333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.611111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.638888888888889,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.666666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.694444444444444,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.7222222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.75,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.777777777777778,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.8055555555555554,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.8333333333333335,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.861111111111111,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.8888888888888893,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.916666666666667,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.9444444444444446,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
2.9722222222222223,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
3.0,10.546218487394958,5.170614935325016,9.15126050420168,3.1346227453502236
