MergeRadius_Arcsec,Perse_MagLT10_Mean,Perse_MagLT10_Std,FP_Mean,FP_Std
0.24999999999999994,8.730434782608695,2.9409307581117172,7.71304347826087,1.6030688904956198
0.27777777777777773,8.721739130434782,2.941599169002722,7.71304347826087,1.6030688904956198
0.30555555555555547,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.33333333333333326,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.36111111111111105,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.38888888888888884,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.41666666666666663,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.44444444444444436,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.4722222222222222,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.4999999999999999,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.5277777777777778,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.5555555555555555,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.5833333333333334,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.611111111111111,8.71304347826087,2.9392847914188516,7.71304347826087,1.6030688904956198
0.6388888888888888,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.6666666666666666,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.6944444444444444,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.7222222222222222,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.75,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.7777777777777777,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.8055555555555555,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.8333333333333333,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.861111111111111,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.8888888888888887,8.643478260869566,2.9197715942468667,7.71304347826087,1.6030688904956198
0.9166666666666666,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
0.9444444444444444,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
0.9722222222222223,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.0,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.0277777777777777,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.0555555555555556,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.0833333333333335,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.1111111111111112,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.1388888888888888,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.1666666666666667,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.1944444444444444,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.2222222222222223,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.2499999999999998,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.2777777777777777,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.3055555555555556,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.3333333333333335,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.361111111111111,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.3888888888888888,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.4166666666666667,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.4444444444444446,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.472222222222222,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.5,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.5277777777777777,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.5555555555555556,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.5833333333333335,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.611111111111111,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.6388888888888888,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.6666666666666667,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.6944444444444446,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.722222222222222,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.75,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.777777777777778,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.8055555555555556,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.8333333333333333,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.861111111111111,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.8888888888888888,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.9166666666666667,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.9444444444444442,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
1.972222222222222,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
2.0,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
2.0277777777777777,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
2.055555555555556,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
2.0833333333333335,8.608695652173912,2.9242484048827584,7.730434782608696,1.6006614889689923
