FWHM,Perse_MagLT10_Size3_Mean,Perse_MagLT10_Size3_Std,FP_Size3_Mean,FP_Size3_Std,Perse_MagLT10_Size5_Mean,Perse_MagLT10_Size5_Std,FP_Size5_Mean,FP_Size5_Std
2.393288590604027,5.7631578947368425,4.739351187327611,16.32456140350877,10.462544400572401,6.62280701754386,4.7228268944604,10.517543859649123,6.947462563601026
2.3986577181208055,5.7631578947368425,4.739351187327611,16.32456140350877,10.462544400572401,6.631578947368421,4.722590647007838,10.5,6.8917061773618675
2.404026845637584,5.7631578947368425,4.739351187327611,16.31578947368421,10.449809693116203,6.649122807017544,4.675397452174053,10.456140350877194,6.868617101905037
2.4093959731543624,5.7631578947368425,4.739351187327611,16.29824561403509,10.420063158175939,6.666666666666667,4.665413365538473,10.412280701754385,6.780792537010586
2.4147651006711413,5.7631578947368425,4.739351187327611,16.289473684210527,10.420731432228775,6.657894736842105,4.665718476419293,10.359649122807017,6.776024804971345
2.4201342281879197,5.7631578947368425,4.739351187327611,16.289473684210527,10.420731432228775,6.675438596491228,4.666971695610883,10.342105263157896,6.762680029537264
2.425503355704698,5.7631578947368425,4.739351187327611,16.280701754385966,10.423075590760085,6.701754385964913,4.729396357315173,10.280701754385966,6.741477754510381
2.4308724832214765,5.7631578947368425,4.739351187327611,16.280701754385966,10.423075590760085,6.7368421052631575,4.722199590770095,10.25438596491228,6.7392687972217376
2.436241610738255,5.7631578947368425,4.739351187327611,16.280701754385966,10.423075590760085,6.754385964912281,4.71756963058863,10.236842105263158,6.68108436358312
2.441610738255034,5.7631578947368425,4.739351187327611,16.280701754385966,10.423075590760085,6.7631578947368425,4.733795316432288,10.219298245614034,6.682995929615705
2.4469798657718123,5.798245614035087,4.7205779912265715,16.263157894736842,10.421008328808895,6.7894736842105265,4.728550247410927,10.175438596491228,6.658651691708522
2.4523489932885907,5.798245614035087,4.7205779912265715,16.263157894736842,10.421008328808895,6.815789473684211,4.719436833548481,10.166666666666666,6.638427031329966
2.457718120805369,5.798245614035087,4.7205779912265715,16.263157894736842,10.421008328808895,6.833333333333333,4.712649395773611,10.149122807017545,6.616344005752897
2.4630872483221475,5.798245614035087,4.7205779912265715,16.228070175438596,10.408359568508196,6.87719298245614,4.727931840569782,10.087719298245615,6.560864036364621
2.4684563758389264,5.798245614035087,4.7205779912265715,16.219298245614034,10.397164569558768,6.87719298245614,4.727931840569782,10.035087719298245,6.531878406601052
2.473825503355705,5.798245614035087,4.7205779912265715,16.219298245614034,10.397164569558768,6.87719298245614,4.727931840569782,10.0,6.541366346888892
2.4791946308724833,5.807017543859649,4.718156778410094,16.20175438596491,10.349319686566913,6.894736842105263,4.720928434283358,9.964912280701755,6.5493133757715185
2.4845637583892617,5.807017543859649,4.718156778410094,16.20175438596491,10.349319686566913,6.894736842105263,4.720928434283358,9.93859649122807,6.513528549911638
2.4899328859060406,5.807017543859649,4.718156778410094,16.20175438596491,10.349319686566913,6.894736842105263,4.7209284342833575,9.894736842105264,6.443231755653659
2.495302013422819,5.807017543859649,4.718156778410094,16.19298245614035,10.349910748816347,6.912280701754386,4.802341175230242,9.868421052631579,6.428436220712415
2.5006711409395974,5.807017543859649,4.718156778410094,16.19298245614035,10.349910748816347,6.912280701754386,4.802341175230242,9.81578947368421,6.406638264364198
2.506040268456376,5.807017543859649,4.718156778410094,16.17543859649123,10.339199478695857,6.9035087719298245,4.804912139776926,9.81578947368421,6.406638264364198
2.5114093959731543,5.807017543859649,4.718156778410094,16.18421052631579,10.34964681953022,6.912280701754386,4.82057251369617,9.763157894736842,6.410384436536709
2.516778523489933,5.807017543859649,4.718156778410094,16.18421052631579,10.34964681953022,6.912280701754386,4.82057251369617,9.719298245614034,6.366729271203853
2.5221476510067116,5.807017543859649,4.718156778410094,16.18421052631579,10.34964681953022,6.9035087719298245,4.795775367209151,9.68421052631579,6.3194433874834655
2.52751677852349,5.807017543859649,4.718156778410094,16.17543859649123,10.315416510742029,6.894736842105263,4.796505345273697,9.649122807017545,6.323143866253518
2.5328859060402684,5.807017543859649,4.718156778410094,16.140350877192983,10.279324499089759,6.894736842105263,4.796505345273697,9.614035087719298,6.33080573560165
2.5382550335570473,5.807017543859649,4.718156778410094,16.114035087719298,10.241606552230888,6.912280701754386,4.84779096646502,9.578947368421053,6.307743412833324
2.5436241610738257,5.815789473684211,4.732429718801746,16.07894736842105,10.285524436170208,6.93859649122807,4.825526219317539,9.570175438596491,6.312017635898046
2.548993288590604,5.815789473684211,4.732429718801746,16.07017543859649,10.2877198966037,6.93859649122807,4.825526219317539,9.543859649122806,6.276020013382032
2.5543624161073826,5.815789473684211,4.732429718801746,16.07017543859649,10.2877198966037,6.964912280701754,4.88989259122415,9.535087719298245,6.287246663392524
2.559731543624161,5.815789473684211,4.732429718801746,16.06140350877193,10.247194813163993,6.991228070175438,4.869337672521452,9.526315789473685,6.310963068157302
2.56510067114094,5.815789473684211,4.732429718801746,16.06140350877193,10.247194813163993,7.035087719298246,4.906011036529671,9.5,6.2915286960589585
2.5704697986577183,5.815789473684211,4.732429718801746,16.06140350877193,10.247194813163993,7.043859649122807,4.899678383425119,9.456140350877194,6.242385327484428
2.5758389261744967,5.815789473684211,4.732429718801746,16.06140350877193,10.247194813163993,7.052631578947368,4.868160258543511,9.429824561403509,6.253377050092599
2.581208053691275,5.815789473684211,4.732429718801746,16.06140350877193,10.247194813163993,7.0701754385964914,4.860725702524903,9.421052631578947,6.26028240050495
2.586577181208054,5.815789473684211,4.732429718801746,16.07017543859649,10.251845617532119,7.12280701754386,4.830713780532276,9.429824561403509,6.258985538345755
2.5919463087248324,5.815789473684211,4.732429718801746,16.05263157894737,10.26392259859163,7.149122807017544,4.845385680049341,9.368421052631579,6.245367627703819
2.597315436241611,5.815789473684211,4.732429718801746,16.04385964912281,10.23015009997512,7.166666666666667,4.841191434236409,9.333333333333334,6.234688847828716
2.6026845637583893,5.815789473684211,4.732429718801746,16.04385964912281,10.23015009997512,7.192982456140351,4.8338666245100175,9.289473684210526,6.18958333236211
2.6080536912751677,5.815789473684211,4.732429718801746,16.04385964912281,10.23015009997512,7.201754385964913,4.832600957026059,9.31578947368421,6.205990017396865
2.613422818791946,5.815789473684211,4.732429718801746,16.026315789473685,10.202734864108473,7.201754385964913,4.832600957026059,9.289473684210526,6.181074232717166
2.618791946308725,5.815789473684211,4.732429718801746,16.026315789473685,10.202734864108473,7.201754385964913,4.832600957026059,9.25438596491228,6.186872638418666
2.6241610738255035,5.824561403508772,4.726271506324279,16.0,10.179097950590677,7.192982456140351,4.832051601949502,9.236842105263158,6.170533588316568
2.629530201342282,5.815789473684211,4.711996242279659,16.0,10.179097950590677,7.192982456140351,4.832051601949502,9.201754385964913,6.1318550247814
2.6348993288590603,5.833333333333333,4.701467980279207,15.982456140350877,10.17391095610794,7.219298245614035,4.8427170348339175,9.140350877192983,6.157119959256493
2.640268456375839,5.833333333333333,4.701467980279207,15.973684210526315,10.17432313910235,7.228070175438597,4.85226495805264,9.131578947368421,6.162297870988132
2.6456375838926176,5.842105263157895,4.697104272881663,15.973684210526315,10.17432313910235,7.2631578947368425,4.848679747194975,9.105263157894736,6.136414778537765
2.651006711409396,5.842105263157895,4.697104272881663,15.973684210526315,10.17432313910235,7.342105263157895,4.828331860003326,9.114035087719298,6.125527219600539
2.6563758389261745,5.842105263157895,4.697104272881663,15.973684210526315,10.17432313910235,7.368421052631579,4.807273651776604,9.078947368421053,6.058406855668317
2.661744966442953,5.859649122807017,4.6901860827604995,15.947368421052632,10.16861537717045,7.394736842105263,4.7987908218425765,9.070175438596491,6.065026718162774
2.6671140939597318,5.859649122807017,4.6901860827604995,15.947368421052632,10.16861537717045,7.385964912280702,4.783943854790355,9.026315789473685,5.996286169797232
2.67248322147651,5.868421052631579,4.69137536017777,15.947368421052632,10.16861537717045,7.4035087719298245,4.78066151600642,9.017543859649123,5.99412352011469
2.6778523489932886,5.868421052631579,4.69137536017777,15.947368421052632,10.16861537717045,7.37719298245614,4.7910559047099435,8.982456140350877,5.989731646363196
2.683221476510067,5.868421052631579,4.69137536017777,15.947368421052632,10.16861537717045,7.37719298245614,4.7910559047099435,8.947368421052632,5.989526099730567
2.688590604026846,5.859649122807017,4.648857986499435,15.93859649122807,10.11103712357806,7.359649122807017,4.788742634265917,8.894736842105264,5.924034336960308
2.6939597315436243,5.850877192982456,4.634410684048967,15.93859649122807,10.11103712357806,7.447368421052632,4.8378843158698634,8.850877192982455,5.901579414140731
2.6993288590604028,5.850877192982456,4.6438649513818575,15.894736842105264,10.107638609689271,7.456140350877193,4.834344148767513,8.850877192982455,5.922352034158168
2.704697986577181,5.842105263157895,4.6331735691913165,15.885964912280702,10.098426811585274,7.412280701754386,4.857281391652923,8.824561403508772,5.88373555709965
2.7100671140939596,5.842105263157895,4.6331735691913165,15.885964912280702,10.098426811585274,7.447368421052632,4.825175399526503,8.807017543859649,5.878711508459333
2.715436241610738,5.842105263157895,4.6331735691913165,15.859649122807017,10.099398273705235,7.473684210526316,4.823572466427088,8.798245614035087,5.88065491125672
2.720805369127517,5.842105263157895,4.6331735691913165,15.859649122807017,10.099398273705235,7.526315789473684,4.7998730361786555,8.763157894736842,5.83140714801723
2.7261744966442953,5.842105263157895,4.6331735691913165,15.824561403508772,10.091898447830186,7.552631578947368,4.794170629228862,8.74561403508772,5.824647272670774
2.7315436241610738,5.842105263157895,4.6331735691913165,15.807017543859649,10.094185570566134,7.62280701754386,4.787392710312971,8.710526315789474,5.815471929093924
2.7369127516778526,5.842105263157895,4.6331735691913165,15.824561403508772,10.08233265793075,7.62280701754386,4.787392710312971,8.631578947368421,5.779976260946117
2.742281879194631,5.842105263157895,4.6331735691913165,15.81578947368421,10.059965635490888,7.631578947368421,4.796312834372965,8.631578947368421,5.8057188350053375
2.7476510067114095,5.842105263157895,4.6331735691913165,15.81578947368421,10.059965635490888,7.640350877192983,4.812496877159991,8.631578947368421,5.817793573884237
2.753020134228188,5.842105263157895,4.6331735691913165,15.81578947368421,10.059965635490888,7.649122807017544,4.814055546987367,8.587719298245615,5.80654712675628
2.7583892617449663,5.842105263157895,4.6331735691913165,15.81578947368421,10.059965635490888,7.666666666666667,4.822583326550249,8.56140350877193,5.764432821142195
2.7637583892617448,5.842105263157895,4.6331735691913165,15.824561403508772,10.090159887832257,7.684210526315789,4.794579888431922,8.543859649122806,5.770676555667125
2.7691275167785236,5.842105263157895,4.6331735691913165,15.81578947368421,10.041637691862121,7.719298245614035,4.804071321486261,8.517543859649123,5.7066173594059055
2.774496644295302,5.842105263157895,4.6331735691913165,15.81578947368421,10.041637691862121,7.692982456140351,4.788742634265917,8.491228070175438,5.674265721157212
2.7798657718120805,5.842105263157895,4.6331735691913165,15.81578947368421,10.041637691862121,7.719298245614035,4.771091257589037,8.482456140350877,5.675791089679954
2.7852348993288594,5.842105263157895,4.6331735691913165,15.807017543859649,10.045403236937512,7.7368421052631575,4.755518736032218,8.464912280701755,5.6803444183960865
2.790604026845638,5.842105263157895,4.6331735691913165,15.807017543859649,10.045403236937512,7.745614035087719,4.743992329194066,8.464912280701755,5.715752048815046
2.7959731543624162,5.842105263157895,4.6331735691913165,15.807017543859649,10.045403236937512,7.771929824561403,4.742556656930754,8.43859649122807,5.712459585974434
2.8013422818791947,5.850877192982456,4.632517515215467,15.780701754385966,10.042679774412823,7.807017543859649,4.727443567500593,8.429824561403509,5.716963520877657
2.806711409395973,5.859649122807017,4.637522767679405,15.780701754385966,10.056645504629582,7.850877192982456,4.718817232383316,8.43859649122807,5.710923801080004
2.8120805369127515,5.859649122807017,4.637522767679405,15.798245614035087,10.066602612112987,7.868421052631579,4.7193390071936925,8.403508771929825,5.662618726915515
2.8174496644295304,5.859649122807017,4.637522767679405,15.780701754385966,10.059261920475764,7.87719298245614,4.7130657338807165,8.368421052631579,5.646397948039703
2.822818791946309,5.859649122807017,4.637522767679405,15.780701754385966,10.059261920475764,7.894736842105263,4.707903807861972,8.359649122807017,5.646186716562667
2.8281879194630872,5.868421052631579,4.6368341398262825,15.780701754385966,10.059261920475764,7.93859649122807,4.696555452444103,8.368421052631579,5.651056659296058
2.8335570469798657,5.868421052631579,4.6368341398262825,15.789473684210526,10.057269069011749,7.982456140350878,4.740609288215485,8.324561403508772,5.521084965258009
2.8389261744966445,5.868421052631579,4.6368341398262825,15.736842105263158,9.992148348788266,8.017543859649123,4.738758546694039,8.280701754385966,5.535386596318154
2.844295302013423,5.868421052631579,4.6368341398262825,15.728070175438596,9.994107990280634,8.017543859649123,4.738758546694039,8.280701754385966,5.535386596318154
2.8496644295302014,5.868421052631579,4.6368341398262825,15.728070175438596,9.994107990280634,8.017543859649123,4.738758546694039,8.25438596491228,5.51522836528158
2.85503355704698,5.868421052631579,4.6368341398262825,15.728070175438596,9.994107990280634,8.12280701754386,4.785101789742447,8.236842105263158,5.506459733770025
2.8604026845637582,5.868421052631579,4.6368341398262825,15.728070175438596,9.994107990280634,8.157894736842104,4.782238606989704,8.236842105263158,5.528717105687211
2.865771812080537,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.18421052631579,4.784048402093504,8.219298245614034,5.511962703146142
2.8711409395973155,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.18421052631579,4.789545979789815,8.192982456140351,5.462595605943953
2.876510067114094,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.236842105263158,4.779896922435079,8.157894736842104,5.399121025553029
2.8818791946308724,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.25438596491228,4.771647630974964,8.087719298245615,5.2774950921362604
2.8872483221476513,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.263157894736842,4.773928889839551,8.096491228070175,5.324503598056116
2.8926174496644297,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.271929824561404,4.7945237176685165,8.096491228070175,5.396505201542377
2.897986577181208,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.280701754385966,4.794932946734619,8.087719298245615,5.439558488773281
2.9033557046979865,5.87719298245614,4.634236345571665,15.701754385964913,9.989406515712782,8.289473684210526,4.800810757936413,8.096491228070175,5.451491504014668
2.908724832214765,5.894736842105263,4.634668028863067,15.675438596491228,9.971446615945485,8.31578947368421,4.807369688727894,8.087719298245615,5.439558488773281
2.9140939597315434,5.894736842105263,4.634668028863067,15.657894736842104,9.980532759545367,8.333333333333334,4.795221793283771,8.06140350877193,5.442337423079751
2.9194630872483223,5.894736842105263,4.634668028863067,15.649122807017545,9.9824253075095,8.368421052631579,4.78349347105512,8.026315789473685,5.410289946369398
2.9248322147651007,5.894736842105263,4.634668028863067,15.649122807017545,9.996475217515027,8.403508771929825,4.754903836623522,7.982456140350878,5.412756952517238
2.930201342281879,5.894736842105263,4.634668028863067,15.649122807017545,9.996475217515027,8.412280701754385,4.736590311696342,7.9298245614035086,5.36675814171623
2.935570469798658,5.894736842105263,4.634668028863067,15.649122807017545,9.996475217515027,8.421052631578947,4.733039409286753,7.894736842105263,5.382506461486219
2.9409395973154364,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.43859649122807,4.731445919198854,7.859649122807017,5.325999112237239
2.946308724832215,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.464912280701755,4.707552395216524,7.833333333333333,5.3375805457033945
2.9516778523489933,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.464912280701755,4.707552395216524,7.807017543859649,5.259706470668011
2.9570469798657717,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.508771929824562,4.702081685387247,7.7894736842105265,5.24400022115588
2.96241610738255,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.517543859649123,4.705786762603452,7.798245614035087,5.240161750150841
2.967785234899329,5.894736842105263,4.634668028863067,15.62280701754386,9.985419502803488,8.570175438596491,4.733177594878509,7.7894736842105265,5.242327198852986
2.9731543624161074,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.578947368421053,4.734892386265038,7.745614035087719,5.251251151682676
2.978523489932886,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.578947368421053,4.734892386265038,7.7368421052631575,5.2549936678128795
2.9838926174496643,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.578947368421053,4.734892386265038,7.684210526315789,5.133850149662283
2.989261744966443,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.596491228070175,4.714143144120296,7.745614035087719,5.190766774830113
2.9946308724832216,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.596491228070175,4.701099718758636,7.7105263157894735,5.17538655935778
3.0,5.894736842105263,4.634668028863067,15.596491228070175,9.995366732120045,8.596491228070175,4.701099718758636,7.640350877192983,5.1658921767830535
