Raggio_Corr_arcsec,Perse_MagLT10_Mean,Perse_MagLT10_Std,FP_Mean,FP_Std
12.0,10.663865546218487,5.181215766811716,9.210084033613445,3.161942679041382
12.021007002334112,10.61344537815126,5.174451204932416,9.184873949579831,3.1488730451860913
12.042014004668223,10.571428571428571,5.162195202016433,9.168067226890756,3.1418009279887222
12.063021007002334,10.529411764705882,5.152829897881381,9.134453781512605,3.1380676218214854
12.084028009336446,10.521008403361344,5.156131602351682,9.109243697478991,3.0891240932181105
12.105035011670559,10.495798319327731,5.146384795516808,9.092436974789916,3.0869516568521296
12.12604201400467,10.436974789915967,5.1247277533136275,9.07563025210084,3.079232862735515
12.14704901633878,10.420168067226891,5.12449349547824,9.058823529411764,3.0714027059803652
12.168056018672893,10.378151260504202,5.099005664542473,9.025210084033613,3.058153957558972
12.189063021007003,10.352941176470589,5.098340865887165,9.016806722689076,3.045821475142987
12.210070023341114,10.3109243697479,5.058893324290301,8.983193277310924,3.004151730207059
12.231077025675225,10.277310924369749,5.042548991521794,8.941176470588236,2.962777817763182
12.252084028009337,10.235294117647058,5.030505065698256,8.882352941176471,2.8964669019493368
12.27309103034345,10.193277310924369,4.95403631535488,8.865546218487395,2.892831969279533
12.29409803267756,10.15126050420168,4.918903094677374,8.84873949579832,2.8949061477717146
12.31510503501167,10.134453781512605,4.900564827243398,8.840336134453782,2.893002840170074
12.336112037345783,10.126050420168067,4.894783060314506,8.806722689075631,2.876381103197166
12.357119039679894,10.084033613445378,4.825666378736737,8.747899159663865,2.826104268134678
12.378126042014005,10.042016806722689,4.7973994320508595,8.705882352941176,2.796615424919677
12.399133044348115,10.0,4.733218919988575,8.680672268907562,2.7651272954096022
12.42014004668223,9.974789915966387,4.716255074808255,8.655462184873949,2.72380410822779
12.44114704901634,9.949579831932773,4.648752863382106,8.630252100840336,2.681607276150628
12.462154051350451,9.899159663865547,4.631632120598296,8.61344537815126,2.672955886539507
12.483161053684562,9.865546218487395,4.579685449819935,8.554621848739496,2.6779443985152938
12.504168056018674,9.840336134453782,4.576122157969637,8.546218487394958,2.6686725972390946
12.525175058352785,9.815126050420169,4.557690677507896,8.529411764705882,2.653120976224688
12.546182060686895,9.781512605042018,4.552512767905429,8.521008403361344,2.650031677298535
12.567189063021008,9.747899159663865,4.550775143862778,8.495798319327731,2.643762119442454
12.588196065355119,9.747899159663865,4.550775143862778,8.478991596638656,2.6181292297736047
12.609203067689231,9.731092436974789,4.531305632966569,8.470588235294118,2.611620860600837
12.630210070023342,9.6890756302521,4.510953800202058,8.453781512605042,2.601705643377872
12.651217072357454,9.672268907563025,4.507900149695144,8.420168067226891,2.5716482577657027
12.672224074691565,9.655462184873949,4.501049317042901,8.394957983193278,2.5378429515976912
12.693231077025676,9.605042016806722,4.367986070165398,8.38655462184874,2.5241996608209742
12.714238079359786,9.588235294117647,4.37220357631068,8.369747899159664,2.506681981882406
12.735245081693899,9.571428571428571,4.36674104693058,8.336134453781513,2.4263168855244373
12.756252084028011,9.554621848739496,4.357351518062274,8.294117647058824,2.405710786757318
12.777259086362122,9.53781512605042,4.344009525281637,8.277310924369749,2.404213282628655
12.798266088696233,9.521008403361344,4.353784675420844,8.22689075630252,2.374362275423987
12.819273091030345,9.495798319327731,4.299450716490025,8.210084033613445,2.372368775376992
12.840280093364456,9.487394957983193,4.299434291922928,8.210084033613445,2.372368775376992
12.861287095698566,9.445378151260504,4.188213712395668,8.184873949579831,2.3620472054804527
12.882294098032677,9.436974789915967,4.190101692398618,8.184873949579831,2.3620472054804527
12.90330110036679,9.394957983193278,4.100048139489797,8.159663865546218,2.351410066062135
12.9243081027009,9.378151260504202,4.043859535580682,8.15126050420168,2.357318856803585
12.945315105035013,9.319327731092438,4.016630916303167,8.142857142857142,2.3631829919710867
12.966322107369123,9.302521008403362,3.9205440838516528,8.142857142857142,2.3631829919710867
12.987329109703236,9.277310924369749,3.9106069286473755,8.142857142857142,2.3631829919710867
13.008336112037346,9.243697478991596,3.882662143458499,8.117647058823529,2.3305658799550546
13.029343114371457,9.235294117647058,3.875598912465212,8.109243697478991,2.3255609821692507
13.05035011670557,9.210084033613445,3.845490537230581,8.100840336134453,2.320514858776295
13.07135711903968,9.168067226890756,3.820157345809339,8.084033613445378,2.2993599106860447
13.092364121373793,9.159663865546218,3.8128116476063796,8.07563025210084,2.3014780193107485
13.113371123707903,9.142857142857142,3.813478339628892,8.058823529411764,2.2762718954394217
