FWHM,Perse_MagLT10_Size3_Mean,Perse_MagLT10_Size3_Std,FP_Size3_Mean,FP_Size3_Std,Perse_MagLT10_Size5_Mean,Perse_MagLT10_Size5_Std,FP_Size5_Mean,FP_Size5_Std
2.280536912751678,1.680672268907563,0.9952219727001972,9.84873949579832,1.112485712964138,2.411764705882353,1.0323487514578968,6.92436974789916,1.4387182896828705
2.2859060402684563,1.680672268907563,0.9952219727001972,9.857142857142858,1.1173626983929184,2.4201680672268906,1.0330325620591134,6.8655462184873945,1.431484918325465
2.291275167785235,1.680672268907563,0.9952219727001972,9.84873949579832,1.1124857129641377,2.4453781512605044,1.0265179699917144,6.80672268907563,1.4217831798462133
2.2966442953020136,1.680672268907563,0.9952219727001972,9.840336134453782,1.1225959806418,2.46218487394958,1.0354223428178941,6.798319327731092,1.4176547797332002
2.302013422818792,1.680672268907563,0.9952219727001972,9.840336134453782,1.1225959806418,2.46218487394958,1.0354223428178941,6.764705882352941,1.4302017390337443
2.3073825503355705,1.680672268907563,0.9952219727001972,9.840336134453782,1.1225959806418,2.4705882352941178,1.0517974164446986,6.7478991596638656,1.4214354645031173
2.312751677852349,1.680672268907563,0.9952219727001972,9.831932773109244,1.1251093521538584,2.4789915966386555,1.0519988137498368,6.697478991596639,1.429312709307245
2.318120805369128,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.4789915966386555,1.0519988137498368,6.663865546218488,1.4099127508876064
2.323489932885906,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.4873949579831933,1.052133057202658,6.647058823529412,1.4117647058823528
2.3288590604026846,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.4873949579831933,1.052133057202658,6.630252100840337,1.4193473835776411
2.334228187919463,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.495798319327731,1.0601565571704308,6.605042016806722,1.4273351051649603
2.339597315436242,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.495798319327731,1.0601565571704308,6.571428571428571,1.446940722691152
2.3449664429530204,1.6890756302521008,0.9936597253296774,9.823529411764707,1.1349827587150065,2.5294117647058822,1.0754989415647838,6.546218487394958,1.459526221963618
2.350335570469799,1.6890756302521008,0.9936597253296774,9.815126050420169,1.1373445894730974,2.546218487394958,1.1057367532054403,6.53781512605042,1.4597681176879642
2.3557046979865772,1.6890756302521008,0.9936597253296774,9.815126050420169,1.1373445894730974,2.5546218487394956,1.0977247591803652,6.5210084033613445,1.4601067043763196
2.3610738255033556,1.6890756302521008,0.9936597253296774,9.815126050420169,1.1373445894730974,2.563025210084034,1.0895890479818984,6.470588235294118,1.4541943359070961
2.3664429530201345,1.6974789915966386,0.9920238361931905,9.77310924369748,1.1627045752220488,2.5798319327731094,1.0807389187074137,6.445378151260504,1.4707082784138064
2.371812080536913,1.6974789915966386,0.9920238361931905,9.77310924369748,1.1627045752220488,2.588235294117647,1.0800853118023281,6.4033613445378155,1.4628125765579156
2.3771812080536914,1.6974789915966386,0.9920238361931905,9.77310924369748,1.1627045752220488,2.588235294117647,1.0800853118023281,6.369747899159663,1.4602034290098846
2.38255033557047,1.6974789915966386,0.9920238361931905,9.756302521008404,1.1592984444356664,2.588235294117647,1.0800853118023281,6.319327731092437,1.4315342484051985
2.3879194630872487,1.6974789915966386,0.9920238361931905,9.756302521008404,1.1592984444356664,2.588235294117647,1.0800853118023281,6.302521008403361,1.423421265226195
2.393288590604027,1.6974789915966386,0.9920238361931905,9.756302521008404,1.1592984444356664,2.596638655462185,1.0636810014245197,6.294117647058823,1.4281264754413907
2.3986577181208055,1.6974789915966386,0.9920238361931905,9.756302521008404,1.1592984444356664,2.596638655462185,1.0636810014245197,6.235294117647059,1.4419051493469661
2.404026845637584,1.6974789915966386,0.9920238361931905,9.756302521008404,1.1592984444356664,2.6050420168067228,1.0628840375253477,6.19327731092437,1.4740176100356772
2.4093959731543624,1.6974789915966386,0.9920238361931905,9.747899159663865,1.1611243999607308,2.6050420168067228,1.0628840375253477,6.176470588235294,1.4818059548370057
2.4147651006711413,1.6974789915966386,0.9920238361931905,9.747899159663865,1.1611243999607308,2.6050420168067228,1.0628840375253477,6.117647058823529,1.5072735170712908
2.4201342281879197,1.6974789915966386,0.9920238361931905,9.747899159663865,1.1611243999607308,2.6050420168067228,1.0628840375253477,6.07563025210084,1.518289970563944
2.425503355704698,1.6974789915966386,0.9920238361931905,9.739495798319327,1.1628867649662227,2.6134453781512605,1.0620199850742573,6.008403361344538,1.5034738392133018
2.4308724832214765,1.6974789915966386,0.9920238361931905,9.739495798319327,1.1628867649662227,2.6134453781512605,1.0620199850742573,5.991596638655462,1.5090527849905915
2.436241610738255,1.6974789915966386,0.9920238361931905,9.739495798319327,1.1628867649662227,2.6218487394957983,1.0531393376544331,5.9411764705882355,1.5023461631954917
2.441610738255034,1.6974789915966386,0.9920238361931905,9.739495798319327,1.1628867649662227,2.630252100840336,1.0679875539709078,5.915966386554622,1.5039434546672703
2.4469798657718123,1.6974789915966386,0.9920238361931905,9.722689075630251,1.1589938388326688,2.638655462184874,1.0590235905433398,5.899159663865547,1.5029101069703072
2.4523489932885907,1.6974789915966386,0.9920238361931905,9.722689075630251,1.1589938388326688,2.6470588235294117,1.0578894105449557,5.882352941176471,1.5239073539200751
2.457718120805369,1.6974789915966386,0.9920238361931905,9.722689075630251,1.1589938388326688,2.6638655462184873,1.0554166879879838,5.848739495798319,1.5154035736268707
2.4630872483221475,1.6974789915966386,0.9920238361931905,9.697478991596638,1.1490194712697281,2.6638655462184873,1.0554166879879838,5.7899159663865545,1.511157103433551
2.4684563758389264,1.6974789915966386,0.9920238361931905,9.697478991596638,1.1490194712697281,2.6638655462184873,1.0554166879879838,5.764705882352941,1.5157763207911912
2.473825503355705,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.672268907563025,1.0620199850742573,5.756302521008403,1.5116710468416041
2.4791946308724833,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.672268907563025,1.0620199850742573,5.705882352941177,1.4744487143909935
2.4845637583892617,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.680672268907563,1.060622721073746,5.6722689075630255,1.4844247036471625
2.4899328859060406,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.680672268907563,1.060622721073746,5.65546218487395,1.4806140833100523
2.495302013422819,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.689075630252101,1.0511929930159254,5.647058823529412,1.4814723274648074
2.5006711409395974,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.7058823529411766,1.0639465233960608,5.605042016806722,1.4622331683321652
2.506040268456376,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.7058823529411766,1.0639465233960608,5.571428571428571,1.4756934195243165
2.5114093959731543,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.7142857142857144,1.0622859222225534,5.563025210084033,1.4874186961026516
2.516778523489933,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.7142857142857144,1.0622859222225534,5.512605042016807,1.4716682708648632
2.5221476510067116,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.722689075630252,1.0526027744619657,5.495798319327731,1.4602517889240876
2.52751677852349,1.6974789915966386,0.9920238361931905,9.6890756302521,1.1577136201206402,2.73109243697479,1.0507898509136528,5.46218487394958,1.4655134527213787
2.5328859060402684,1.7058823529411764,1.0071420683414207,9.672268907563025,1.1457575652278966,2.7478991596638656,1.0388947536487794,5.445378151260504,1.4592358941640484
2.5382550335570473,1.7226890756302522,1.0035597962605787,9.638655462184873,1.120707252961233,2.7563025210084033,1.0449268122384558,5.394957983193278,1.415511235228501
2.5436241610738257,1.73109243697479,1.0016581126555522,9.630252100840336,1.1141982550566198,2.764705882352941,1.0428297181504922,5.378151260504202,1.4200934792207522
2.548993288590604,1.73109243697479,1.0016581126555522,9.605042016806722,1.1243559306281927,2.773109243697479,1.040660543221023,5.352941176470588,1.4295103192500267
2.5543624161073826,1.73109243697479,1.0016581126555522,9.605042016806722,1.1243559306281927,2.7815126050420167,1.038418835736593,5.34453781512605,1.4344909487980262
2.559731543624161,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.7815126050420167,1.038418835736593,5.319327731092437,1.4432268531783863
2.56510067114094,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.8151260504201683,1.0368535674075414,5.302521008403361,1.4526395670445993
2.5704697986577183,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.823529411764706,1.0503865540840165,5.260504201680672,1.4864213686826706
2.5758389261744967,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.823529411764706,1.0503865540840165,5.226890756302521,1.4519588321473473
2.581208053691275,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.823529411764706,1.0503865540840165,5.2100840336134455,1.4253052132513742
2.586577181208054,1.7394957983193278,1.0245899763955555,9.588235294117647,1.140630554686195,2.8403361344537816,1.0288542479302971,5.19327731092437,1.4158604054794854
2.5919463087248324,1.7394957983193278,1.0245899763955555,9.579831932773109,1.148589184439132,2.8403361344537816,1.0288542479302971,5.176470588235294,1.4061513050992864
2.597315436241611,1.7394957983193278,1.0245899763955555,9.579831932773109,1.148589184439132,2.8487394957983194,1.0503193228902916,5.142857142857143,1.3676067195124857
2.6026845637583893,1.7394957983193278,1.0245899763955555,9.554621848739496,1.142733557331736,2.8487394957983194,1.0503193228902916,5.117647058823529,1.348366397778963
2.6080536912751677,1.7394957983193278,1.0245899763955555,9.554621848739496,1.142733557331736,2.8487394957983194,1.0503193228902916,5.092436974789916,1.3346802508759328
2.613422818791946,1.7394957983193278,1.0245899763955555,9.546218487394958,1.1504321377307583,2.8487394957983194,1.0503193228902916,5.084033613445378,1.338378750407524
2.618791946308725,1.7394957983193278,1.0245899763955555,9.546218487394958,1.1504321377307583,2.8739495798319328,1.0576223679026737,5.07563025210084,1.348261649952215
2.6241610738255035,1.7394957983193278,1.0245899763955555,9.529411764705882,1.150984448286651,2.8823529411764706,1.0546134788244648,5.050420168067227,1.3649190544275758
2.629530201342282,1.7394957983193278,1.0245899763955555,9.529411764705882,1.150984448286651,2.8907563025210083,1.0515288267016971,5.033613445378151,1.3654363239555352
2.6348993288590603,1.7394957983193278,1.0245899763955555,9.529411764705882,1.150984448286651,2.8907563025210083,1.0515288267016971,4.991596638655462,1.3565638643174507
2.640268456375839,1.7394957983193278,1.0245899763955555,9.521008403361344,1.158445346910299,2.8907563025210083,1.0515288267016971,4.957983193277311,1.3497273797762028
2.6456375838926176,1.7394957983193278,1.0245899763955555,9.521008403361344,1.158445346910299,2.8907563025210083,1.0515288267016971,4.932773109243698,1.3330390655195583
2.651006711409396,1.7394957983193278,1.0245899763955555,9.521008403361344,1.158445346910299,2.899159663865546,1.048367742773156,4.92436974789916,1.3357380099981124
2.6563758389261745,1.7394957983193278,1.0245899763955555,9.521008403361344,1.158445346910299,2.899159663865546,1.048367742773156,4.899159663865547,1.3372174671082422
2.661744966442953,1.7394957983193278,1.0245899763955555,9.512605042016807,1.1585672564446445,2.899159663865546,1.048367742773156,4.890756302521009,1.3396971686305637
2.6671140939597318,1.7394957983193278,1.0245899763955555,9.512605042016807,1.1585672564446445,2.9159663865546217,1.0337159203147415,4.873949579831932,1.344485293091806
2.67248322147651,1.7394957983193278,1.0245899763955555,9.512605042016807,1.1585672564446445,2.9159663865546217,1.0337159203147415,4.8655462184873945,1.3342569124303059
2.6778523489932886,1.7394957983193278,1.0245899763955555,9.504201680672269,1.1586282064016238,2.9159663865546217,1.0337159203147415,4.848739495798319,1.326134557618747
2.683221476510067,1.7394957983193278,1.0245899763955555,9.504201680672269,1.1586282064016238,2.9159663865546217,1.0337159203147415,4.840336134453781,1.321974543528096
2.688590604026846,1.7394957983193278,1.0245899763955555,9.504201680672269,1.1586282064016238,2.9243697478991595,1.0302945965710322,4.815126050420168,1.3154951558708587
2.6939597315436243,1.7394957983193278,1.0245899763955555,9.504201680672269,1.1586282064016238,2.9411764705882355,1.0313906549624376,4.798319327731092,1.3257617561855728
2.6993288590604028,1.7478991596638656,1.0225892937933618,9.504201680672269,1.1586282064016238,2.9411764705882355,1.0313906549624376,4.781512605042017,1.3230958340103587
2.704697986577181,1.7478991596638656,1.0225892937933618,9.504201680672269,1.1586282064016238,2.9495798319327733,1.0519988137498368,4.7478991596638656,1.3361080278555826
2.7100671140939596,1.7478991596638656,1.0225892937933618,9.504201680672269,1.1586282064016238,2.9495798319327733,1.0519988137498368,4.739495798319328,1.3439074152405919
2.715436241610738,1.7563025210084033,1.0205154946729589,9.504201680672269,1.1586282064016238,2.9495798319327733,1.0358996373939477,4.739495798319328,1.3439074152405919
2.720805369127517,1.7563025210084033,1.0205154946729589,9.504201680672269,1.1586282064016238,2.957983193277311,1.0322119349770815,4.722689075630252,1.3530194663918478
2.7261744966442953,1.7563025210084033,1.0205154946729589,9.495798319327731,1.1801862093486224,2.957983193277311,1.0322119349770815,4.714285714285714,1.341909195182463
2.7315436241610738,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,2.966386554621849,1.0365811055535648,4.714285714285714,1.341909195182463
2.7369127516778526,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,2.9747899159663866,1.032759092150401,4.705882352941177,1.343224148163511
2.742281879194631,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,2.991596638655462,1.049175733446293,4.689075630252101,1.345692781249478
2.7476510067114095,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0,1.0532063888331629,4.6722689075630255,1.3479473576327923
2.753020134228188,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.008403361344538,1.049175733446293,4.663865546218488,1.33017539075021
2.7583892617449663,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.008403361344538,1.049175733446293,4.65546218487395,1.3311836824680414
2.7637583892617448,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0168067226890756,1.0610221271210698,4.65546218487395,1.3311836824680414
2.7691275167785236,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0168067226890756,1.0610221271210698,4.638655462184874,1.3267201767939543
2.774496644295302,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0252100840336134,1.0568876527268862,4.621848739495798,1.3409616306096601
2.7798657718120805,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0252100840336134,1.0568876527268862,4.61344537815126,1.3479473576327923
2.7852348993288594,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.042016806722689,1.0642783327050462,4.588235294117647,1.3435921043813877
2.790604026845638,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0504201680672267,1.0678553036386602,4.579831932773109,1.3503550626715994
2.7959731543624162,1.7647058823529411,1.0428297181504922,9.495798319327731,1.1801862093486224,3.0504201680672267,1.0678553036386602,4.563025210084033,1.3387480383884123
2.8013422818791947,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.0672268907563027,1.0590235905433398,4.53781512605042,1.3459551353317185
2.806711409395973,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.0756302521008405,1.0544795511486662,4.504201680672269,1.3464796901415044
2.8120805369127515,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.0840336134453783,1.0578226562044226,4.487394957983193,1.3275715253546836
2.8174496644295304,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.100840336134454,1.0877079284130735,4.4789915966386555,1.3083361651111638
2.822818791946309,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.1092436974789917,1.0907550077033918,4.470588235294118,1.308174232297237
2.8281879194630872,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.1092436974789917,1.0907550077033918,4.46218487394958,1.3143673812448504
2.8335570469798657,1.7647058823529411,1.0428297181504922,9.487394957983193,1.1942829234109682,3.1092436974789917,1.0907550077033918,4.453781512605042,1.3076883135413049
2.8389261744966445,1.7647058823529411,1.0428297181504922,9.478991596638656,1.1941646600128062,3.1092436974789917,1.0907550077033918,4.436974789915967,1.3005406468674354
2.844295302013423,1.7647058823529411,1.0428297181504922,9.46218487394958,1.207747510804819,3.1092436974789917,1.0907550077033918,4.428571428571429,1.2871140839358517
2.8496644295302014,1.7647058823529411,1.0428297181504922,9.46218487394958,1.207747510804819,3.1176470588235294,1.0860186372592981,4.38655462184874,1.2576438133677468
2.85503355704698,1.7647058823529411,1.0428297181504922,9.46218487394958,1.207747510804819,3.134453781512605,1.0994602934801612,4.352941176470588,1.260840291328474
2.8604026845637582,1.7647058823529411,1.0428297181504922,9.46218487394958,1.207747510804819,3.134453781512605,1.0994602934801612,4.352941176470588,1.260840291328474
2.865771812080537,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.134453781512605,1.0994602934801612,4.34453781512605,1.2531437763482163
2.8711409395973155,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.1512605042016806,1.0818491441938767,4.319327731092437,1.2631345105538028
2.876510067114094,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.1512605042016806,1.0818491441938767,4.285714285714286,1.2376642214631706
2.8818791946308724,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.1512605042016806,1.0818491441938767,4.285714285714286,1.2376642214631706
2.8872483221476513,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.1512605042016806,1.0818491441938767,4.260504201680672,1.246589868562437
2.8926174496644297,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.168067226890756,1.1024748914314775,4.2521008403361344,1.2449460006173263
2.897986577181208,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.19327731092437,1.094503539843021,4.243697478991597,1.2364654596270723
2.9033557046979865,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.19327731092437,1.094503539843021,4.235294117647059,1.2141039670911935
2.908724832214765,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.168067226890756,1.0636810014245202,4.218487394957983,1.224124889723035
2.9140939597315434,1.781512605042017,1.0464800051131493,9.453781512605042,1.2074551275456855,3.168067226890756,1.0636810014245202,4.19327731092437,1.190136712183473
2.9194630872483223,1.781512605042017,1.0464800051131493,9.445378151260504,1.1860355471850321,3.168067226890756,1.0636810014245202,4.184873949579832,1.187939297282171
2.9248322147651007,1.781512605042017,1.0464800051131493,9.445378151260504,1.1860355471850321,3.176470588235294,1.0583565730365028,4.159663865546219,1.1880581803745158
2.930201342281879,1.781512605042017,1.0464800051131493,9.445378151260504,1.1860355471850321,3.176470588235294,1.0583565730365028,4.142857142857143,1.1759902981200607
2.935570469798658,1.781512605042017,1.0464800051131493,9.445378151260504,1.1860355471850321,3.176470588235294,1.0583565730365028,4.126050420168068,1.170754420629789
2.9409395973154364,1.781512605042017,1.0464800051131493,9.420168067226891,1.2056993390241015,3.1848739495798317,1.0608890084796678,4.117647058823529,1.1535584010687205
2.946308724832215,1.781512605042017,1.0464800051131493,9.420168067226891,1.2056993390241015,3.1848739495798317,1.0608890084796678,4.100840336134453,1.162400862191446
2.9516778523489933,1.781512605042017,1.0464800051131493,9.411764705882353,1.1981201291174195,3.1848739495798317,1.0608890084796678,4.084033613445378,1.1709353578722927
2.9570469798657717,1.781512605042017,1.0464800051131493,9.411764705882353,1.1981201291174195,3.19327731092437,1.0554166879879838,4.067226890756302,1.1503093660386388
2.96241610738255,1.781512605042017,1.0464800051131493,9.411764705882353,1.1981201291174195,3.2016806722689077,1.0498485839826162,4.050420168067227,1.1364750123565834
2.967785234899329,1.781512605042017,1.0464800051131493,9.411764705882353,1.1981201291174195,3.2016806722689077,1.0498485839826162,4.033613445378151,1.1444625402509727
2.9731543624161074,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.2016806722689077,1.0498485839826162,4.008403361344538,1.126426627234692
2.978523489932886,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.2184873949579833,1.038418835736593,3.991596638655462,1.1038191783422213
2.9838926174496643,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.226890756302521,1.0487044812081956,3.9831932773109244,1.099909799795373
2.989261744966443,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.235294117647059,1.0508570520041773,3.966386554621849,1.107140863933913
2.9946308724832216,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.235294117647059,1.0508570520041773,3.966386554621849,1.107140863933913
3.0,1.781512605042017,1.0464800051131493,9.394957983193278,1.18972129632972,3.235294117647059,1.0508570520041773,3.957983193277311,1.1106433746256659
