MergeRadius_Arcsec,Perse_MagLT10_Mean,Perse_MagLT10_Std,FP_Mean,FP_Std
0.9166666666666666,8.008771929824562,5.0740060197377455,8.43859649122807,5.724731032859464
0.9444444444444444,8.008771929824562,5.0740060197377455,8.43859649122807,5.724731032859464
0.9722222222222223,7.815789473684211,4.782214471761412,8.43859649122807,5.724731032859464
1.0,7.815789473684211,4.782214471761412,8.43859649122807,5.724731032859464
1.0277777777777777,7.815789473684211,4.782214471761412,8.43859649122807,5.724731032859464
1.0555555555555556,7.815789473684211,4.782214471761412,8.43859649122807,5.724731032859464
1.0833333333333335,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.1111111111111112,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.1388888888888888,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.1666666666666667,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.1944444444444444,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.2222222222222223,7.807017543859649,4.740414507344964,8.43859649122807,5.724731032859464
1.2499999999999998,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.2777777777777777,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.3055555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.3333333333333335,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.361111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.3888888888888888,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.4166666666666667,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.4444444444444446,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.472222222222222,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.5,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.5277777777777777,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.5555555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.5833333333333335,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.611111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.6388888888888888,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.6666666666666667,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.6944444444444446,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.722222222222222,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.75,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.777777777777778,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.8055555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.8333333333333333,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.861111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.8888888888888888,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.9166666666666667,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.9444444444444442,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
1.972222222222222,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.0,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.0277777777777777,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.055555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.0833333333333335,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.111111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.138888888888889,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.166666666666667,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.1944444444444446,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.2222222222222223,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.25,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.277777777777778,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.305555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.3333333333333335,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.361111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.388888888888889,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.416666666666667,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.444444444444444,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.4722222222222223,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.5,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.527777777777778,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.555555555555556,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.5833333333333335,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.611111111111111,7.798245614035087,4.742824357599822,8.43859649122807,5.724731032859464
2.638888888888889,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.666666666666667,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.694444444444444,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.7222222222222223,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.75,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.777777777777778,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.8055555555555554,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.8333333333333335,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.861111111111111,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.8888888888888893,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.916666666666667,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.9444444444444446,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
2.9722222222222223,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
3.0,7.798245614035087,4.742824357599822,8.456140350877194,5.767635580619492
