"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 07 2012","2456177.999976852","368712001","976.01","4.51e-7","3.60e-8","-1.74","-","31.45","1e-8","0","bin214.log"
"Sep 14 2012","2456184.999976852","369316801","553.53","3.53e-7","3.40e-8","-1.74","-","35.05","1e-8","0","bin215.log"
"Sep 21 2012","2456191.999976852","369921601","272.27","2.04e-7","2.80e-8","-1.74","-","39.52","1e-8","0","bin216.log"
"Sep 28 2012","2456198.999976852","370526401","253.59","1.72e-7","2.60e-8","-1.74","-","44.52","1e-8","0","bin217.log"
"Oct 05 2012","2456205.999976852","371131201","254.42","1.57e-7","2.40e-8","-1.74","-","49.86","1e-8","0","bin218.log"
"Oct 12 2012","2456212.999976852","371736001","93.58","9.40e-8","2.07e-8","-1.74","-","55.36","1e-8","0","bin219.log"
"Oct 19 2012","2456219.999976852","372340801","151.2","1.07e-7","1.92e-8","-1.74","-","60.93","1e-8","0","bin220.log"
"Oct 26 2012","2456226.999976852","372945601","428.67","2.20e-7","2.60e-8","-1.74","-","66.47","1e-8","0","bin221.log"
"Nov 02 2012","2456233.999976852","373550401","536.38","2.56e-7","2.80e-8","-1.74","-","71.92","1e-8","0","bin222.log"
"Nov 09 2012","2456240.999976852","374155201","473.21","2.50e-7","2.80e-8","-1.74","-","77.22","1e-8","0","bin223.log"
"Nov 16 2012","2456247.999976852","374760001","566.33","2.83e-7","3.00e-8","-1.74","-","82.31","1e-8","0","bin224.log"
"Nov 23 2012","2456254.999976852","375364801","541.44","2.92e-7","3.00e-8","-1.74","-","87.17","1e-8","0","bin225.log"
"Nov 30 2012","2456261.999976852","375969601","465.54","2.47e-7","2.90e-8","-1.74","-","91.75","1e-8","0","bin226.log"
"Dec 07 2012","2456268.999976852","376574401","586","3.04e-7","3.00e-8","-1.74","-","96.06","1e-8","0","bin227.log"
"Dec 14 2012","2456275.999976852","377179201","372.77","2.15e-7","2.60e-8","-1.74","-","100.10","1e-8","0","bin228.log"
"Dec 21 2012","2456282.999976852","377784001","348.52","2.08e-7","2.60e-8","-1.74","-","103.90","1e-8","0","bin229.log"
"Dec 28 2012","2456289.999976852","378388801","499.39","2.76e-7","3.00e-8","-1.74","-","107.50","1e-8","0","bin230.log"
"Jan 04 2013","2456296.999976852","378993601","414.64","2.80e-7","3.20e-8","-1.74","-","110.95","1e-8","0","bin231.log"
"Jan 11 2013","2456303.999976852","379598401","351.4","2.11e-7","2.60e-8","-1.74","-","114.32","1e-8","0","bin232.log"
"Jan 18 2013","2456310.999976852","380203201","296.49","1.77e-7","2.60e-8","-1.74","-","117.65","1e-8","0","bin233.log"
"Jan 25 2013","2456317.999976852","380808001","287.56","1.80e-7","2.70e-8","-1.74","-","120.95","1e-8","0","bin234.log"
"Feb 01 2013","2456324.999976852","381412801","358.96","2.23e-7","2.90e-8","-1.74","-","124.24","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","324.99","2.00e-7","2.70e-8","-1.74","-","127.47","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","327.86","1.76e-7","2.40e-8","-1.74","-","130.59","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","239.5","1.82e-7","2.70e-8","-1.74","-","133.49","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","510.22","2.97e-7","3.00e-8","-1.74","-","136.03","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","865.25","4.84e-7","3.80e-8","-1.74","-","138.04","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","404.27","2.72e-7","3.30e-8","-1.74","-","139.33","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","511.83","3.13e-7","3.50e-8","-1.74","-","139.73","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","761.77","4.55e-7","4.00e-8","-1.74","-","139.11","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","754.3","3.68e-7","3.30e-8","-1.74","-","137.43","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","1522.78","5.63e-7","3.60e-8","-1.74","-","134.71","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","818.57","4.05e-7","3.50e-8","-1.74","-","131.07","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","523.9","2.82e-7","3.00e-8","-1.74","-","126.64","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","617.16","3.68e-7","3.50e-8","-1.74","-","121.54","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","463.4","2.76e-7","3.20e-8","-1.74","-","115.90","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","588.89","2.55e-7","2.50e-8","-1.74","-","109.83","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","403.31","2.68e-7","3.10e-8","-1.74","-","103.41","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","601.99","2.94e-7","2.90e-8","-1.74","-","96.72","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","699.86","3.41e-7","3.30e-8","-1.74","-","89.85","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","593.16","3.41e-7","3.30e-8","-1.74","-","82.86","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","733.52","3.46e-7","3.10e-8","-1.74","-","75.82","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","596.66","3.18e-7","3.20e-8","-1.74","-","68.81","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","483.95","2.81e-7","3.20e-8","-1.74","-","61.90","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","363.35","2.60e-7","3.20e-8","-1.74","-","55.18","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","484.96","3.02e-7","3.20e-8","-1.74","-","48.76","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","308.65","2.16e-7","2.80e-8","-1.74","-","42.79","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","488.42","2.52e-7","3.10e-8","-1.74","-","37.47","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","817.87","3.56e-7","3.10e-8","-1.74","-","33.07","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","563.36","3.45e-7","3.50e-8","-1.74","-","29.96","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","428.2","3.19e-7","3.80e-8","-1.74","-","28.50","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","396.41","2.42e-7","2.90e-8","-1.74","-","28.86","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","485.05","2.59e-7","2.90e-8","-1.74","-","30.93","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","430.66","2.09e-7","2.50e-8","-1.74","-","34.34","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","372.58","2.54e-7","3.20e-8","-1.74","-","38.68","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","206.74","1.54e-7","2.50e-8","-1.74","-","43.61","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","400.65","2.30e-7","2.60e-8","-1.74","-","48.90","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","296.13","1.92e-7","2.70e-8","-1.74","-","54.38","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","151.54","1.07e-7","1.95e-8","-1.74","-","59.94","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","93.65","1.13e-7","2.56e-8","-1.74","-","65.49","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","512.79","2.30e-7","2.60e-8","-1.74","-","70.96","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","447.67","2.02e-7","2.40e-8","-1.74","-","76.29","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","294.15","1.83e-7","2.60e-8","-1.74","-","81.42","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","300.77","2.04e-7","2.70e-8","-1.74","-","86.32","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","161.63","1.12e-7","2.02e-8","-1.74","-","90.96","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","168.47","1.61e-7","3.20e-8","-1.74","-","95.32","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","106.55","1.88e-7","3.80e-8","-1.74","-","99.40","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","154.24","1.73e-7","3.00e-8","-1.74","-","103.24","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","242.55","1.61e-7","2.50e-8","-1.74","-","106.87","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","218.51","1.78e-7","2.70e-8","-1.74","-","110.35","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","161.73","2.19e-7","3.70e-8","-1.74","-","113.73","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","90.89","1.55e-7","3.10e-8","-1.74","-","117.06","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","381.31","1.92e-7","2.30e-8","-1.74","-","120.37","1e-8","0","bin286.log"
"Jan 31 2014","2456688.999976852","412862401","452.19","1.98e-7","2.10e-8","-1.74","-","123.66","1e-8","0","bin287.log"
"Feb 07 2014","2456695.999976852","413467201","215.38","1.87e-7","2.70e-8","-1.74","-","126.91","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","480.26","2.77e-7","3.20e-8","-1.74","-","130.05","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","139.95","1.23e-7","2.31e-8","-1.74","-","133.00","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","210","2.94e-7","5.10e-8","-1.74","-","135.61","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","247.45","2.46e-7","3.60e-8","-1.74","-","137.73","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","237.8","2.13e-7","3.30e-8","-1.74","-","139.16","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","256.17","2.04e-7","3.10e-8","-1.74","-","139.73","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","284.41","2.41e-7","3.60e-8","-1.74","-","139.30","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","843.92","3.35e-7","2.90e-8","-1.74","-","137.80","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","462.92","3.10e-7","3.40e-8","-1.74","-","135.27","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","552.83","3.38e-7","3.70e-8","-1.74","-","131.78","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","830.29","4.51e-7","3.90e-8","-1.74","-","127.48","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","666.61","3.33e-7","3.30e-8","-1.74","-","122.49","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","428.41","2.24e-7","2.70e-8","-1.74","-","116.94","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","279.12","1.99e-7","2.70e-8","-1.74","-","110.93","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","343.74","2.58e-7","3.10e-8","-1.74","-","104.57","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","242.03","2.13e-7","3.10e-8","-1.74","-","97.93","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","160.72","2.11e-7","3.60e-8","-1.74","-","91.08","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","91.61","1.25e-7","3.29e-8","-1.74","-","84.11","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","136.13","1.23e-7","2.36e-8","-1.74","-","77.07","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","247.19","1.84e-7","2.90e-8","-1.74","-","70.05","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","128.08","1.00e-7","2.06e-8","-1.74","-","63.11","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","249.41","2.16e-7","3.20e-8","-1.74","-","56.35","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","241.81","2.27e-7","3.20e-8","-1.74","-","49.88","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","147.01","1.61e-7","2.90e-8","-1.74","-","43.81","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","194.05","1.51e-7","2.50e-8","-1.74","-","38.36","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","47.16","5.66e-8","1.93e-8","-1.74","-","33.77","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","6.72","2.46e-8","1.59e-8","-1.74","-","30.40","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","10.59","2.10e-8","1.18e-8","-1.74","-","28.62","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","51.69","8.23e-8","2.34e-8","-1.74","-","28.67","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","188.56","1.44e-7","2.70e-8","-1.74","-","30.46","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","307.36","2.10e-7","2.80e-8","-1.74","-","33.66","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","368.3","2.17e-7","2.90e-8","-1.74","-","37.85","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","418.04","2.80e-7","3.50e-8","-1.74","-","42.70","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","281.3","2.64e-7","3.90e-8","-1.74","-","47.94","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","236.47","2.42e-7","3.60e-8","-1.74","-","53.40","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","299.3","2.64e-7","3.60e-8","-1.74","-","58.95","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","477.91","3.31e-7","3.70e-8","-1.74","-","64.51","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","152.74","1.42e-7","2.60e-8","-1.74","-","70.00","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","277.99","2.03e-7","2.70e-8","-1.74","-","75.36","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","531.9","2.73e-7","3.10e-8","-1.74","-","80.53","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","489.81","3.62e-7","4.00e-8","-1.74","-","85.47","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","332.63","2.85e-7","4.00e-8","-1.74","-","90.16","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","601.73","3.14e-7","3.20e-8","-1.74","-","94.56","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","613.89","2.94e-7","2.80e-8","-1.74","-","98.70","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","481.94","2.41e-7","2.80e-8","-1.74","-","102.57","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","426.64","1.99e-7","2.40e-8","-1.74","-","106.24","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","444.76","2.44e-7","2.70e-8","-1.74","-","109.74","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","180.99","1.19e-7","2.09e-8","-1.74","-","113.13","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","397.43","2.17e-7","2.70e-8","-1.74","-","116.47","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","181.05","1.18e-7","2.03e-8","-1.74","-","119.78","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","218.78","1.69e-7","2.60e-8","-1.74","-","123.08","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","165","1.63e-7","2.50e-8","-1.74","-","126.33","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","224.33","1.63e-7","2.50e-8","-1.74","-","129.50","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","245.59","1.61e-7","2.40e-8","-1.74","-","132.49","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","177.73","1.23e-7","2.10e-8","-1.74","-","135.18","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","325.37","1.84e-7","2.50e-8","-1.74","-","137.40","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","513.05","2.58e-7","2.80e-8","-1.74","-","138.96","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","196.72","1.83e-7","3.10e-8","-1.74","-","139.70","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","267.53","1.98e-7","2.90e-8","-1.74","-","139.45","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","277.97","1.92e-7","2.70e-8","-1.74","-","138.15","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","499.45","2.61e-7","3.00e-8","-1.74","-","135.79","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","250.26","1.63e-7","2.40e-8","-1.74","-","132.46","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","412.7","2.05e-7","2.50e-8","-1.74","-","128.30","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","503.98","2.74e-7","2.90e-8","-1.74","-","123.42","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","288.38","1.54e-7","2.10e-8","-1.74","-","117.96","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","151.29","1.20e-7","2.12e-8","-1.74","-","112.03","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","124.18","1.11e-7","2.23e-8","-1.74","-","105.72","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","390.78","2.32e-7","2.90e-8","-1.74","-","99.12","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","288.39","1.97e-7","2.70e-8","-1.74","-","92.31","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","368.8","2.22e-7","2.80e-8","-1.74","-","85.35","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","475.62","2.83e-7","3.10e-8","-1.74","-","78.32","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","518.77","2.51e-7","2.90e-8","-1.74","-","71.29","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","522.94","2.52e-7","2.70e-8","-1.74","-","64.34","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","437.58","2.43e-7","3.00e-8","-1.74","-","57.54","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","357.18","2.16e-7","2.70e-8","-1.74","-","51.00","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","387.69","2.52e-7","3.00e-8","-1.74","-","44.85","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","507.11","2.54e-7","2.90e-8","-1.74","-","39.27","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","487.58","2.31e-7","2.80e-8","-1.74","-","34.51","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","590.1","3.14e-7","3.30e-8","-1.74","-","30.89","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","546.78","2.76e-7","3.00e-8","-1.74","-","28.81","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","280.92","1.83e-7","2.60e-8","-1.74","-","28.52","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","187.96","1.62e-7","2.60e-8","-1.74","-","30.02","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","291.08","1.60e-7","2.40e-8","-1.74","-","33.01","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","252.75","1.69e-7","2.50e-8","-1.74","-","37.05","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","404.32","1.93e-7","2.40e-8","-1.74","-","41.80","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","354.7","2.04e-7","2.60e-8","-1.74","-","46.99","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","335.49","2.14e-7","2.70e-8","-1.74","-","52.42","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","228.38","1.46e-7","2.30e-8","-1.74","-","57.96","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","188.15","1.36e-7","2.30e-8","-1.74","-","63.53","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","168.05","1.09e-7","1.94e-8","-1.74","-","69.03","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","191.75","1.27e-7","2.10e-8","-1.74","-","74.42","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","229.15","1.10e-7","1.90e-8","-1.74","-","79.62","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","267.49","1.42e-7","2.10e-8","-1.74","-","84.61","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","196.05","1.22e-7","2.10e-8","-1.74","-","89.34","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","273.89","1.49e-7","2.20e-8","-1.74","-","93.80","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","313.9","1.78e-7","2.30e-8","-1.74","-","97.98","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","384.71","2.02e-7","2.40e-8","-1.74","-","101.90","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","443.93","2.20e-7","2.60e-8","-1.74","-","105.60","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","579.02","2.83e-7","2.90e-8","-1.74","-","109.13","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","515.83","2.94e-7","3.30e-8","-1.74","-","112.53","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","444.87","2.55e-7","3.00e-8","-1.74","-","115.88","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","551.86","2.74e-7","3.00e-8","-1.74","-","119.19","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","268.3","1.65e-7","2.30e-8","-1.74","-","122.49","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","140.82","9.91e-8","1.94e-8","-1.74","-","125.76","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","305.62","2.07e-7","2.70e-8","-1.74","-","128.95","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","191.89","1.64e-7","2.60e-8","-1.74","-","131.98","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","366.22","2.32e-7","2.80e-8","-1.74","-","134.73","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","280.84","1.53e-7","2.30e-8","-1.74","-","137.04","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","237.68","1.44e-7","2.30e-8","-1.74","-","138.74","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","117.34","8.40e-8","1.86e-8","-1.74","-","139.64","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","210.4","1.22e-7","2.00e-8","-1.74","-","139.57","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","169.65","1.24e-7","2.30e-8","-1.74","-","138.46","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","112.38","9.47e-8","2.09e-8","-1.74","-","136.28","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","71.96","8.65e-8","2.14e-8","-1.74","-","133.12","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","192.7","1.53e-7","2.40e-8","-1.74","-","129.09","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","269.89","1.77e-7","2.50e-8","-1.74","-","124.33","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","134.74","1.21e-7","2.31e-8","-1.74","-","118.97","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","332.1","1.71e-7","2.30e-8","-1.74","-","113.11","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","395.3","2.63e-7","3.20e-8","-1.74","-","106.87","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","276.8","1.79e-7","2.40e-8","-1.74","-","100.31","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","183.27","1.46e-7","2.60e-8","-1.74","-","93.53","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","470.22","2.82e-7","3.10e-8","-1.74","-","86.60","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","308.51","2.03e-7","2.70e-8","-1.74","-","79.57","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","134.41","1.58e-7","2.90e-8","-1.74","-","72.54","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","297.05","1.81e-7","2.40e-8","-1.74","-","65.56","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","209.81","1.52e-7","2.40e-8","-1.74","-","58.73","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","205.74","1.49e-7","2.60e-8","-1.74","-","52.14","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","156.18","1.28e-7","2.40e-8","-1.74","-","45.91","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","173.85","1.22e-7","2.25e-8","-1.74","-","40.21","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","0.85","< 3.41e-7","-","-","-","35.28","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","210.39","1.59e-7","2.40e-8","-1.74","-","31.44","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","96.64","8.79e-8","1.90e-8","-1.74","-","29.05","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","150.23","1.08e-7","2.02e-8","-1.74","-","28.44","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","74.02","7.60e-8","1.94e-8","-1.74","-","29.64","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","111.82","7.86e-8","1.78e-8","-1.74","-","32.39","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","32.84","4.81e-8","1.54e-8","-1.74","-","36.27","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","15.09","3.55e-8","1.50e-8","-1.74","-","40.92","1e-8","0","bin425.log"
"Sep 30 2016","2457661.999965278","496929601","52.6","8.58e-8","2.19e-8","-1.74","-","46.04","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","21.04","4.31e-8","1.77e-8","-1.74","-","51.44","1e-8","0","bin427.log"
