# Header FITS:
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT:   FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT:   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T22:42:03.668
# DATE-END: 2025-01-20T22:42:04.727
# TSTART: 1737412923668.02
# TSTOP: 1737412924668.03
# DATE: 2025-01-20T22:42:07
# EXPOSURE: 1000000.0
# COMMENT: Start of commanded pointing details
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 83.0908850736089
# DEC: 22.0176510161839
# EQUINOX: 2000.0
# CRVAL1: 83.0908850736089
# CRVAL2: 22.0176510161839
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00179920766549515
# CD1_2: -0.000309534499355437
# CD2_1: 0.000309944317781413
# CD2_2: -0.00180006670576053
# A_ORDER: 2
# A_0_2: -1.23552908483447e-07
# A_1_1: 1.34639596123453e-07
# A_2_0: -4.22030079488882e-07
# B_ORDER: 2
# B_0_2: 2.14107103599571e-08
# B_1_1: 7.79127591383772e-07
# B_2_0: -7.58286995050388e-07
# AP_ORDER: 2
# AP_0_0: 3.74917748372875e-06
# AP_0_1: 8.67466116862036e-08
# AP_0_2: 1.23553394806873e-07
# AP_1_0: 3.54883533559264e-07
# AP_1_1: -1.34640779443218e-07
# AP_2_0: 4.22023027442613e-07
# BP_ORDER: 2
# BP_0_0: 1.23630729286598e-06
# BP_0_1: -2.8620638988223e-08
# BP_0_2: -2.14111973338581e-08
# BP_1_0: 1.99696851688746e-07
# BP_1_1: -7.79133168969038e-07
# BP_2_0: 7.58285864168816e-07
# PERCORSO_FILE: /home/astro/ASTRI/Lorenzo/pmc_photometry/run_vecchie/20250120_run2/20250120_224203.fits
#
ID,RAJ2000,DEJ2000,Mag,Catalogo
131730852583258965,85.25829770203,19.78205358896,14.8393,II/389/ps1_dr2
131730852605143754,85.26048849448,19.77771631506,14.9726,II/389/ps1_dr2
131710853513665858,85.35139617471,19.76279144695,14.3235,II/389/ps1_dr2
131710853743487418,85.37429295381,19.76402202041,13.8729,II/389/ps1_dr2
131710853845022738,85.38443468526,19.76015064234,13.7297,II/389/ps1_dr2
131730854051548686,85.40519529,19.78168555,10.597,II/389/ps1_dr2
131750853963781405,85.39638735728,19.7924021164,14.5333,II/389/ps1_dr2
131730854054578749,85.40559142,19.78196246,11.0382,II/389/ps1_dr2
131740853429306537,85.34293058234,19.78834592641,13.7858,II/389/ps1_dr2
131750853916937601,85.39169438217,19.79755401981,13.163,II/389/ps1_dr2
131780853799511735,85.37995142465,19.81767275381,14.1564,II/389/ps1_dr2
131740853139030209,85.31385263561,19.7830661397,12.673,II/389/ps1_dr2
131740853382445103,85.33836209387,19.78723798453,13.5413,II/389/ps1_dr2
131750853430540039,85.34305699925,19.79126053883,14.5701,II/389/ps1_dr2
131760853370663188,85.33706840459,19.80221661834,14.2807,II/389/ps1_dr2
131780853564862451,85.35649275779,19.81826705149,12.819,II/389/ps1_dr2
131800853609302578,85.36090668259,19.83502909114,14.5312,II/389/ps1_dr2
131790853426073542,85.34261171291,19.82751684774,14.8273,II/389/ps1_dr2
131810853557086538,85.35563445479,19.84661712409,12.347,II/389/ps1_dr2
131730852232539524,85.22316768668,19.78253175769,11.362,II/389/ps1_dr2
131750852447744387,85.24474985344,19.79491469506,14.7148,II/389/ps1_dr2
131750852124856579,85.21245392991,19.79673818821,14.819,II/389/ps1_dr2
131770851987108772,85.19868895977,19.81522480691,14.9159,II/389/ps1_dr2
131760851368070777,85.13676858828,19.80023453828,14.5754,II/389/ps1_dr2
131780851626440286,85.16259715411,19.8164908029,13.6202,II/389/ps1_dr2
131810851682752200,85.16835081,19.84302818,13.3597,II/389/ps1_dr2
131810851534075998,85.15337516513,19.84624790334,14.4625,II/389/ps1_dr2
131810851685872361,85.16848290699,19.84317919457,11.694,II/389/ps1_dr2
